query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"In this process, each task depends on the one before it. You begin by saving details in the database. Completing this lets you check the ticket's status. Once the status is retrieved, escalate the case so a human can take over if necessary. After the escalation is done, proceed to review the applicable security policy. The final step is to handle the refund, which can only occur after the policy review is complete.",904,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1a17c358944a073e,a461b8db18b970f1,5,4,structural_paraphrase,a461b8db18b970f1,False,campaign_v4
"Start by logging the necessary information into the system. After that, find out the progress of the support ticket. If required, pass the issue along to someone on the team for further assistance. Then, check the rules and guidelines to ensure compliance. Once that's done, complete the process by returning the money to the customer.",904,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1a17c358944a073e,a461b8db18b970f1,5,4,lexical,a461b8db18b970f1,False,campaign_v4
"I need to add some information to a system first. After that, I want to check on the progress of an issue. If it’s not resolved, it should go to someone else for manual handling. Then, I need to check the relevant documentation for compliance. Once everything is verified, the final step would be to provide reimbursement if applicable.",904,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1a17c358944a073e,a461b8db18b970f1,5,4,confusable,a461b8db18b970f1,False,campaign_v4
"Start by saving the record in the database. At the same time, check the ticket status. Once both of these are complete, escalate the case to a human. After the escalation is finished, review the security policy and issue the refund concurrently.",905,"escalate_case_to_human -> issue_refund, escalate_case_to_human -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,93fa869d05594fe8,a461b8db18b970f1,5,4,standard,a461b8db18b970f1,False,campaign_v4
"Record the necessary details in the database while simultaneously verifying the ticket status. Once those are done, hand the case off to a human for escalation. After the escalation is handled, proceed with reviewing the security guidelines and processing the refund together.",905,"escalate_case_to_human -> issue_refund, escalate_case_to_human -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,93fa869d05594fe8,a461b8db18b970f1,5,4,paraphrase,a461b8db18b970f1,False,campaign_v4
"The workflow starts with storing information in the database and reading the ticket status at the same time. Both of these steps must finish before escalating the case to a human. Once the escalation is complete, the security policy must be checked and the refund issued, which can happen simultaneously.",905,"escalate_case_to_human -> issue_refund, escalate_case_to_human -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,93fa869d05594fe8,a461b8db18b970f1,5,4,structural_clear,a461b8db18b970f1,False,campaign_v4
"Begin by simultaneously updating the database and checking the status of the ticket. After both tasks are done, escalate the matter to a human agent. Once the escalation is complete, you can concurrently review the security policy and process the refund.",905,"escalate_case_to_human -> issue_refund, escalate_case_to_human -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,93fa869d05594fe8,a461b8db18b970f1,5,4,structural_paraphrase,a461b8db18b970f1,False,campaign_v4
"Log the relevant information into the system while also checking where the issue currently stands. After those steps are completed, transfer the matter to a human for further handling. Once the transfer is finalized, check the compliance rules and take care of reimbursing the user at the same time.",905,"escalate_case_to_human -> issue_refund, escalate_case_to_human -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,93fa869d05594fe8,a461b8db18b970f1,5,4,lexical,a461b8db18b970f1,False,campaign_v4
"Begin by inputting data into the system and verifying the current ticket's progress simultaneously. After completing these tasks, forward the issue to a human for resolution. Once that step is complete, review the guidelines and handle the monetary adjustment together.",905,"escalate_case_to_human -> issue_refund, escalate_case_to_human -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,93fa869d05594fe8,a461b8db18b970f1,5,4,confusable,a461b8db18b970f1,False,campaign_v4
"Please log the case details in the database first, then check the ticket status. While you're doing that, escalate the case to a human and once that's done, review the security policy. After both the ticket status and security policy are updated, issue a refund.",906,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> issue_refund, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1fffdab35c45a3a4,a461b8db18b970f1,5,4,standard,a461b8db18b970f1,False,campaign_v4
"Start by saving the case information in the database. After that, check the ticket status. At the same time, send the case to a human for escalation and, once they finish, consult the security policy. Finally, process the refund after confirming both the ticket status and security policy.",906,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> issue_refund, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1fffdab35c45a3a4,a461b8db18b970f1,5,4,paraphrase,a461b8db18b970f1,False,campaign_v4
"Begin by recording the case in the database. Once that's complete, you can retrieve the ticket status. In parallel, escalate the case to a human and wait for the escalation to finish before reviewing the security policy. Only after both the ticket status and security policy review are done, proceed to refund the user.",906,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> issue_refund, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1fffdab35c45a3a4,a461b8db18b970f1,5,4,structural_clear,a461b8db18b970f1,False,campaign_v4
"First, add the case details to the database. When that’s done, check the status of the ticket. Simultaneously, escalate the matter to a human, and when that’s complete, check the related security policy. Issue the refund only after both the ticket status and security policy are finalized.",906,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> issue_refund, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1fffdab35c45a3a4,a461b8db18b970f1,5,4,structural_paraphrase,a461b8db18b970f1,False,campaign_v4
"Start by storing the relevant case information somewhere safe. After that, verify how the ticket is progressing. Concurrently, forward the case to someone for manual handling, and once they complete their task, review the guidelines for security. Finally, reimburse the customer after both the ticket progress and policy review have been completed.",906,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> issue_refund, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1fffdab35c45a3a4,a461b8db18b970f1,5,4,lexical,a461b8db18b970f1,False,campaign_v4
"Log the incident details first, then review the progress of the ticket. At the same time, make sure the case is passed to a person for handling, and once they’ve done their part, ensure the security rules are checked. Only once both the ticket and policy are finalized can the refund be processed.",906,"escalate_case_to_human -> read_security_policy, read_security_policy -> issue_refund, read_ticket_status -> issue_refund, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,1fffdab35c45a3a4,a461b8db18b970f1,5,4,confusable,a461b8db18b970f1,False,campaign_v4
"Start by logging the details into the database. After that, check the ticket's status, escalate the issue to a human if needed, and review the security policy, all simultaneously. Once the policy review is complete, process the refund.",907,"read_security_policy -> issue_refund, write_database_record -> escalate_case_to_human, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3e59ae9f87d3a29,a461b8db18b970f1,5,4,standard,a461b8db18b970f1,False,campaign_v4
"First, record the necessary information into the database. Then, at the same time, verify the ticket status, escalate the case to a person if required, and go over the security guidelines. After finishing the security review, proceed to issue the refund.",907,"read_security_policy -> issue_refund, write_database_record -> escalate_case_to_human, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3e59ae9f87d3a29,a461b8db18b970f1,5,4,paraphrase,a461b8db18b970f1,False,campaign_v4
"The workflow starts with saving data into the database. Only after this is done, the ticket status can be checked, the case can be escalated to a human, and the security policy can be reviewed, all concurrently. However, the refund can only be issued after the security policy review is completed.",907,"read_security_policy -> issue_refund, write_database_record -> escalate_case_to_human, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3e59ae9f87d3a29,a461b8db18b970f1,5,4,structural_clear,a461b8db18b970f1,False,campaign_v4
"You need to begin by storing the information in the database. Once that step is finished, you can simultaneously verify the status of the ticket, escalate the issue if needed, and analyze the security policy. The refund must wait until the security policy analysis is fully completed.",907,"read_security_policy -> issue_refund, write_database_record -> escalate_case_to_human, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3e59ae9f87d3a29,a461b8db18b970f1,5,4,structural_paraphrase,a461b8db18b970f1,False,campaign_v4
"First, log the required data into the system. After that, you can simultaneously check on the progress of the ticket, pass the issue to someone else if it needs attention, and confirm the relevant safety protocols. Only after confirming those protocols should you proceed to finalize the reimbursement.",907,"read_security_policy -> issue_refund, write_database_record -> escalate_case_to_human, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3e59ae9f87d3a29,a461b8db18b970f1,5,4,lexical,a461b8db18b970f1,False,campaign_v4
"Begin by updating the system with the appropriate data. Once that step is completed, you can move on to verifying the ticket progress, reaching out to a human for assistance when necessary, and reviewing compliance policies at the same time. After the compliance check is done, you can handle the payment processing.",907,"read_security_policy -> issue_refund, write_database_record -> escalate_case_to_human, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3e59ae9f87d3a29,a461b8db18b970f1,5,4,confusable,a461b8db18b970f1,False,campaign_v4
"Start by saving the details into the database. After that's done, check the ticket's current status, escalate the issue to a human if needed, review the relevant security policies, and process any necessary refunds. The last four tasks can all happen at the same time once the database is updated.",908,"write_database_record -> escalate_case_to_human, write_database_record -> issue_refund, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,06bec8bce59697b2,a461b8db18b970f1,5,4,standard,a461b8db18b970f1,False,campaign_v4
"Log the information into the database first. Once that's complete, you can simultaneously verify the ticket status, forward the case to a human, check the applicable security guidelines, and handle the refund process if required.",908,"write_database_record -> escalate_case_to_human, write_database_record -> issue_refund, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,06bec8bce59697b2,a461b8db18b970f1,5,4,paraphrase,a461b8db18b970f1,False,campaign_v4
"The process begins by recording the required data in the database. Only after this step is finished can the following tasks start: reviewing the ticket status, escalating the case to a human, consulting the security policy, and issuing any refunds. These four tasks can proceed in parallel without any further dependencies.",908,"write_database_record -> escalate_case_to_human, write_database_record -> issue_refund, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,06bec8bce59697b2,a461b8db18b970f1,5,4,structural_clear,a461b8db18b970f1,False,campaign_v4
"First, ensure that all necessary information is stored in the database. Once this step is completed, four tasks can be carried out concurrently: checking the status of the ticket, escalating the issue to a human representative, referring to the security policy, and processing refunds as needed.",908,"write_database_record -> escalate_case_to_human, write_database_record -> issue_refund, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,06bec8bce59697b2,a461b8db18b970f1,5,4,structural_paraphrase,a461b8db18b970f1,False,campaign_v4
"Begin by storing the required information in the system. After this is done, you can move forward with checking how the ticket is progressing, routing the issue to a person for further attention, looking up relevant rules or guidelines, and providing any financial reimbursements — all of which can happen at the same time.",908,"write_database_record -> escalate_case_to_human, write_database_record -> issue_refund, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,06bec8bce59697b2,a461b8db18b970f1,5,4,lexical,a461b8db18b970f1,False,campaign_v4
"First, update the system with the necessary records. Then, after that is fully completed, multiple activities can be carried out at once: verify the progress of the issue, get help from a human if needed, go over the applicable policies, and handle any financial adjustments for the case.",908,"write_database_record -> escalate_case_to_human, write_database_record -> issue_refund, write_database_record -> read_security_policy, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,06bec8bce59697b2,a461b8db18b970f1,5,4,confusable,a461b8db18b970f1,False,campaign_v4
"Start by logging a record in the database. After that’s done, check the status of the ticket. Once you have the ticket status, escalate the case to a human if necessary. At the same time as the case is being escalated, process any refunds needed. After both the escalation and refund are complete, review the security policy.",909,"escalate_case_to_human -> read_security_policy, issue_refund -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3251a1f2d4c0786,a461b8db18b970f1,5,4,standard,a461b8db18b970f1,False,campaign_v4
"Log the details into the database first. Then, verify the ticket's current status. After verifying, escalate the issue to a human. While handling the escalation, you can also take care of issuing any refunds. Once both the escalation and refunds are handled, check the security policy.",909,"escalate_case_to_human -> read_security_policy, issue_refund -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3251a1f2d4c0786,a461b8db18b970f1,5,4,paraphrase,a461b8db18b970f1,False,campaign_v4
"The process begins by creating a record in the database. Only after this step is done can the ticket status be checked. Once the ticket status is retrieved, the case can be escalated to a human. While the escalation is happening, a refund can also be issued in parallel. Both the escalation and refund must finish before the security policy can be reviewed.",909,"escalate_case_to_human -> read_security_policy, issue_refund -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3251a1f2d4c0786,a461b8db18b970f1,5,4,structural_clear,a461b8db18b970f1,False,campaign_v4
"First, a database entry needs to be written. After that’s completed, retrieve the status of the ticket. Escalating the case to a human can only happen after the ticket status is reviewed. Refund processing can occur at the same time as the escalation process, but neither task can begin until the earlier steps are complete. Finally, the security policy is reviewed after both the refund and escalation tasks are finished.",909,"escalate_case_to_human -> read_security_policy, issue_refund -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3251a1f2d4c0786,a461b8db18b970f1,5,4,structural_paraphrase,a461b8db18b970f1,False,campaign_v4
"Begin by recording the information in the system. Once that’s done, check on the progress of the ticket. If the situation calls for it, pass the issue along to a human specialist. At the same time, handle any reimbursements that might be required. After both the issue escalation and reimbursements are wrapped up, review the relevant policies for security compliance.",909,"escalate_case_to_human -> read_security_policy, issue_refund -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3251a1f2d4c0786,a461b8db18b970f1,5,4,lexical,a461b8db18b970f1,False,campaign_v4
"Start by recording details in the system, then check the progress of the ticket. After checking, pass the issue to a person for further handling while simultaneously managing any necessary reimbursements. Once these two tasks are completed, review the policy to ensure everything is in compliance. Make sure the database entry, ticket check, and case handling are all done in that order.",909,"escalate_case_to_human -> read_security_policy, issue_refund -> read_security_policy, read_ticket_status -> escalate_case_to_human, write_database_record -> read_ticket_status",write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,FALSE,FALSE,write_database_record;read_ticket_status;escalate_case_to_human;read_security_policy;issue_refund,30,d3251a1f2d4c0786,a461b8db18b970f1,5,4,confusable,a461b8db18b970f1,False,campaign_v4
"Can you add a user to a group, then check for any malware on the system? After that, review the access logs, look at the group members, and finally distribute tasks to the workers.",910,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,922f606e40db85c2,9b2d1e93e1f06a6c,5,4,standard,9b2d1e93e1f06a6c,False,campaign_v4
"I need you to first assign a user to a group. Once that's done, perform a malware scan on the system. Afterward, go through the access logs, verify the members in the group, and end by delegating tasks to the workers.",910,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,922f606e40db85c2,9b2d1e93e1f06a6c,5,4,paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
"This workflow requires sequential steps. First, adding a user to a group must happen before scanning the system for malware. The malware scan must finish before reviewing access logs. Access logs need to be read before checking group members. Finally, fan out tasks to workers after all previous steps are complete.",910,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,922f606e40db85c2,9b2d1e93e1f06a6c,5,4,structural_clear,9b2d1e93e1f06a6c,False,campaign_v4
"The process has dependencies: you must start by adding a user to a group. Only after that should you proceed to scan the system for malware. Once the malware scan is complete, continue by reading the access logs. After reviewing the logs, examine the group's member list. Lastly, distribute the tasks to the workers.",910,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,922f606e40db85c2,9b2d1e93e1f06a6c,5,4,structural_paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
"Begin by placing someone into a specific team. After that's done, ensure the system is secure by running a threat check. Once you've verified that, go through the records of recent activity. Then, confirm who's part of the team, and finally assign work to the appropriate individuals.",910,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,922f606e40db85c2,9b2d1e93e1f06a6c,5,4,lexical,9b2d1e93e1f06a6c,False,campaign_v4
"I need a workflow that starts by assigning a person to a team. Afterward, ensure the environment is safe by running a security check. Then, monitor recent activity, confirm team membership, and wrap up by distributing work to others. Can you handle this?",910,"add_user_to_group -> scan_system_for_malware, read_access_logs -> read_group_members, read_group_members -> fanout_tasks_to_workers, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,922f606e40db85c2,9b2d1e93e1f06a6c,5,4,confusable,9b2d1e93e1f06a6c,False,campaign_v4
"Please add a user to the group and scan the system for malware first. Once those are both done, check the access logs. After reviewing the logs, get the list of group members and also distribute tasks to the workers.",911,"add_user_to_group -> read_access_logs, read_access_logs -> fanout_tasks_to_workers, read_access_logs -> read_group_members, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,9657894c2e905978,9b2d1e93e1f06a6c,5,4,standard,9b2d1e93e1f06a6c,False,campaign_v4
"Start by adding a user to the group and performing a malware scan at the same time. When both of these are finished, proceed to analyze the access logs. After that, retrieve the group member information and assign tasks to the workers.",911,"add_user_to_group -> read_access_logs, read_access_logs -> fanout_tasks_to_workers, read_access_logs -> read_group_members, scan_system_for_malware -> read_access_logs",add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,add_user_to_group;scan_system_for_malware;read_access_logs;read_group_members;fanout_tasks_to_workers,30,9657894c2e905978,9b2d1e93e1f06a6c,5,4,paraphrase,9b2d1e93e1f06a6c,False,campaign_v4
