id,query,ground_truth,domain_note
2387,Quick task: revoke the reviewer role from Diana.,remove_role,
2388,Urgent: take away Frank's manager role.,remove_role,
2389,"For the Finance team, remove the admin role from Charlie.",remove_role,
2390,Alice is asking us to take away Frank's manager role.,remove_role,
2391,Simple request — detach the operator role from Charlie and we're good.,remove_role,
2392,All I need is for someone to remove the admin role from Grace.,remove_role,
2393,All I need is for someone to remove the admin role from Charlie.,remove_role,
2394,Simple request — strip Eve's editor permission and we're good.,remove_role,
2395,Simple request — pull the Finance admin role from Frank and we're good.,remove_role,
2396,Just remove the admin role from Bob. Nothing else needed.,remove_role,
2397,Eve reported an issue — pull the Legal admin role from Grace.,remove_role,
2398,Just revoke the reviewer role from Grace. Nothing else needed.,remove_role,
2399,Do me a favor and revoke the reviewer role from Diana.,remove_role,
2400,Just remove the admin role from Eve. Nothing else needed.,remove_role,
2401,All I need is for someone to take away Charlie's manager role.,remove_role,
2402,Simple request — strip Alice's editor permission and we're good.,remove_role,
2403,Just revoke the reviewer role from Diana. Nothing else needed.,remove_role,
2404,"When you get a chance, detach the operator role from Frank.",remove_role,
2405,All I need is for someone to remove the admin role from Alice.,remove_role,
2406,All I need is for someone to remove the admin role from Bob.,remove_role,
2407,ASAP — detach the operator role from Bob.,remove_role,
2408,All I need is for someone to revoke the reviewer role from Diana.,remove_role,
2409,Simple request — revoke the reviewer role from Charlie and we're good.,remove_role,
2410,Simple request — remove the admin role from Bob and we're good.,remove_role,
2411,All I need is for someone to detach the operator role from Alice.,remove_role,
2412,Quick task: move traffic to the backup for payment-api-03.,trigger_failover,
2413,Just initiate failover on auth-svc-04. Nothing else needed.,trigger_failover,
2414,Quick task: fail over staging-db-02 to the secondary.,trigger_failover,
2415,Ticket INC-1198 says fail over auth-svc-04 to the secondary.,trigger_failover,
2416,Just initiate failover on payment-api-03. Nothing else needed.,trigger_failover,
2417,Ticket INC-8842 says initiate failover on payment-api-03.,trigger_failover,
2418,Do me a favor and switch to the standby for cdn-edge-06.,trigger_failover,
2419,Quick task: fail over ml-infer-05 to the secondary.,trigger_failover,
2420,Just move traffic to the backup for prod-web-01. Nothing else needed.,trigger_failover,
2421,Quick task: activate the DR replica for payment-api-03.,trigger_failover,
2422,Just initiate failover on cdn-edge-06. Nothing else needed.,trigger_failover,
2423,All I need is for someone to trigger failover for payment-api-03.,trigger_failover,
2424,All I need is for someone to activate the DR replica for cdn-edge-06.,trigger_failover,
2425,Just move traffic to the backup for staging-db-02. Nothing else needed.,trigger_failover,
2426,All I need is for someone to trigger failover for prod-web-01.,trigger_failover,
2427,Simple request — fail over cdn-edge-06 to the secondary and we're good.,trigger_failover,
2428,All I need is for someone to switch to the standby for prod-web-01.,trigger_failover,
2429,All I need is for someone to activate the DR replica for auth-svc-04.,trigger_failover,
2430,All I need is for someone to fail over payment-api-03 to the secondary.,trigger_failover,
2431,All I need is for someone to fail over staging-db-02 to the secondary.,trigger_failover,
2432,Simple request — fail over auth-svc-04 to the secondary and we're good.,trigger_failover,
2433,I need you to fail over cdn-edge-06 to the secondary.,trigger_failover,
2434,Simple request — move traffic to the backup for ml-infer-05 and we're good.,trigger_failover,
2435,Ticket INC-1198 says switch to the standby for cdn-edge-06.,trigger_failover,
2436,Quick task: move traffic to the backup for cdn-edge-06.,trigger_failover,
2437,Just move traffic to the backup for prod-web-01. Nothing else needed.,trigger_failover,
2438,Quick task: initiate failover on cdn-edge-06.,trigger_failover,
2439,Quick task: move traffic to the backup for payment-api-03.,trigger_failover,
2440,Just switch to the standby for payment-api-03. Nothing else needed.,trigger_failover,
2441,All I need is for someone to move traffic to the backup for ml-infer-05.,trigger_failover,
2442,Just trigger failover for staging-db-02. Nothing else needed.,trigger_failover,
2443,Quick task: trigger failover for staging-db-02.,trigger_failover,
2444,ASAP — move traffic to the backup for staging-db-02.,trigger_failover,
2445,Quick task: switch to the standby for auth-svc-04.,trigger_failover,
2446,Bob is asking us to move traffic to the backup for auth-svc-04.,trigger_failover,
2447,Just switch to the standby for cdn-edge-06. Nothing else needed.,trigger_failover,
2448,All I need is for someone to activate the DR replica for ml-infer-05.,trigger_failover,
2449,All I need is for someone to switch to the standby for payment-api-03.,trigger_failover,
2450,Just initiate failover on auth-svc-04. Nothing else needed.,trigger_failover,
2451,All I need is for someone to activate the DR replica for cdn-edge-06.,trigger_failover,
2452,Just switch to the standby for ml-infer-05. Nothing else needed.,trigger_failover,
2453,Simple request — initiate failover on auth-svc-04 and we're good.,trigger_failover,
2454,All I need is for someone to fail over ml-infer-05 to the secondary.,trigger_failover,
2455,All I need is for someone to initiate failover on cdn-edge-06.,trigger_failover,
2456,Simple request — initiate failover on staging-db-02 and we're good.,trigger_failover,
2457,Just fail over staging-db-02 to the secondary. Nothing else needed.,trigger_failover,
2458,Quick task: switch to the standby for cdn-edge-06.,trigger_failover,
2459,Quick task: switch to the standby for ml-infer-05.,trigger_failover,
2460,Simple request — move traffic to the backup for prod-web-01 and we're good.,trigger_failover,
2461,Just fail over ml-infer-05 to the secondary. Nothing else needed.,trigger_failover,
2462,Just fail over auth-svc-04 to the secondary. Nothing else needed.,trigger_failover,
2463,Eve is asking us to trigger failover for cdn-edge-06.,trigger_failover,
2464,"When you get a chance, initiate failover on payment-api-03.",trigger_failover,
2465,Simple request — activate the DR replica for prod-web-01 and we're good.,trigger_failover,
2466,Simple request — fail over ml-infer-05 to the secondary and we're good.,trigger_failover,
2467,All I need is for someone to activate the DR replica for prod-web-01.,trigger_failover,
2468,Quick task: move traffic to the backup for prod-web-01.,trigger_failover,
2469,All I need is for someone to switch to the standby for ml-infer-05.,trigger_failover,
2470,Ticket INC-7733 says fail over ml-infer-05 to the secondary.,trigger_failover,
2471,Quick task: switch to the standby for ml-infer-05.,trigger_failover,
2472,All I need is for someone to fail over ml-infer-05 to the secondary.,trigger_failover,
2473,Simple request — switch to the standby for staging-db-02 and we're good.,trigger_failover,
2474,Simple request — move traffic to the backup for staging-db-02 and we're good.,trigger_failover,
2475,Simple request — trigger failover for payment-api-03 and we're good.,trigger_failover,
2476,Quick task: initiate failover on ml-infer-05.,trigger_failover,
2477,I need you to switch to the standby for auth-svc-04.,trigger_failover,
2478,All I need is for someone to trigger failover for prod-web-01.,trigger_failover,
2479,Simple request — run a load test against cdn-edge-06 and we're good.,run_load_test,
2480,Simple request — do a performance test on staging-db-02 and we're good.,run_load_test,
2481,The HR team needs us to benchmark cdn-edge-06 under heavy load.,run_load_test,
2482,All I need is for someone to hammer auth-svc-04 with test traffic.,run_load_test,
2483,Quick task: run a load test against prod-web-01.,run_load_test,
2484,All I need is for someone to run a load test against ml-infer-05.,run_load_test,
2485,Simple request — hammer auth-svc-04 with test traffic and we're good.,run_load_test,
2486,Grace is asking us to stress test prod-web-01 before the launch.,run_load_test,
2487,Just stress test auth-svc-04 before the launch. Nothing else needed.,run_load_test,
2488,All I need is for someone to hammer staging-db-02 with test traffic.,run_load_test,
2489,Quick task: benchmark ml-infer-05 under heavy load.,run_load_test,
2490,Just simulate peak traffic on auth-svc-04. Nothing else needed.,run_load_test,
2491,Quick task: do a performance test on auth-svc-04.,run_load_test,
2492,From Engineering: hammer ml-infer-05 with test traffic.,run_load_test,
2493,Simple request — hammer ml-infer-05 with test traffic and we're good.,run_load_test,
2494,"Hey, can you stress test auth-svc-04 before the launch.",run_load_test,
2495,Simple request — do a performance test on cdn-edge-06 and we're good.,run_load_test,
2496,Quick task: stress test payment-api-03 before the launch.,run_load_test,
2497,All I need is for someone to run a load test against cdn-edge-06.,run_load_test,
2498,Simple request — stress test prod-web-01 before the launch and we're good.,run_load_test,
2499,Just benchmark auth-svc-04 under heavy load. Nothing else needed.,run_load_test,
2500,Quick task: stress test payment-api-03 before the launch.,run_load_test,
2501,Quick task: benchmark prod-web-01 under heavy load.,run_load_test,
2502,All I need is for someone to run a load test against cdn-edge-06.,run_load_test,
2503,Just simulate peak traffic on staging-db-02. Nothing else needed.,run_load_test,
2504,All I need is for someone to hammer ml-infer-05 with test traffic.,run_load_test,
2505,Simple request — hammer prod-web-01 with test traffic and we're good.,run_load_test,
2506,All I need is for someone to hammer prod-web-01 with test traffic.,run_load_test,
2507,Just do a performance test on auth-svc-04. Nothing else needed.,run_load_test,
2508,All I need is for someone to hammer payment-api-03 with test traffic.,run_load_test,
2509,All I need is for someone to benchmark cdn-edge-06 under heavy load.,run_load_test,
2510,All I need is for someone to stress test prod-web-01 before the launch.,run_load_test,
2511,Just run a load test against ml-infer-05. Nothing else needed.,run_load_test,
2512,Simple request — run a load test against prod-web-01 and we're good.,run_load_test,
2513,All I need is for someone to do a performance test on prod-web-01.,run_load_test,
2514,The Engineering team needs us to hammer auth-svc-04 with test traffic.,run_load_test,
2515,Quick task: stress test payment-api-03 before the launch.,run_load_test,
2516,Quick task: benchmark auth-svc-04 under heavy load.,run_load_test,
2517,Just stress test staging-db-02 before the launch. Nothing else needed.,run_load_test,
2518,All I need is for someone to simulate peak traffic on staging-db-02.,run_load_test,
2519,"When you get a chance, simulate peak traffic on cdn-edge-06.",run_load_test,
2520,"Hey, can you simulate peak traffic on cdn-edge-06.",run_load_test,
2521,"For the Legal team, stress test cdn-edge-06 before the launch.",run_load_test,
2522,Just run a load test against payment-api-03. Nothing else needed.,run_load_test,
2523,Quick task: stress test auth-svc-04 before the launch.,run_load_test,
2524,Time to simulate peak traffic on auth-svc-04.,run_load_test,
2525,Just simulate peak traffic on auth-svc-04. Nothing else needed.,run_load_test,
2526,All I need is for someone to simulate peak traffic on auth-svc-04.,run_load_test,
2527,Quick task: hammer prod-web-01 with test traffic.,run_load_test,
2528,All I need is for someone to stress test cdn-edge-06 before the launch.,run_load_test,
2529,Quick task: benchmark cdn-edge-06 under heavy load.,run_load_test,
2530,All I need is for someone to do a performance test on ml-infer-05.,run_load_test,
2531,Simple request — stress test staging-db-02 before the launch and we're good.,run_load_test,
2532,Quick task: run a load test against cdn-edge-06.,run_load_test,
2533,All I need is for someone to hammer payment-api-03 with test traffic.,run_load_test,
2534,Simple request — benchmark prod-web-01 under heavy load and we're good.,run_load_test,
2535,Quick task: do a performance test on staging-db-02.,run_load_test,
2536,Urgent: simulate peak traffic on ml-infer-05.,run_load_test,
2537,Quick task: hammer auth-svc-04 with test traffic.,run_load_test,
2538,"When you get a chance, hammer ml-infer-05 with test traffic.",run_load_test,
2539,Just benchmark staging-db-02 under heavy load. Nothing else needed.,run_load_test,
2540,Just simulate peak traffic on cdn-edge-06. Nothing else needed.,run_load_test,
2541,"Hey, can you do a performance test on staging-db-02.",run_load_test,
2542,"Hey, can you stress test prod-web-01 before the launch.",run_load_test,
2543,Quick one — stress test prod-web-01 before the launch.,run_load_test,
2544,All I need is for someone to benchmark payment-api-03 under heavy load.,run_load_test,
2545,Just simulate peak traffic on auth-svc-04. Nothing else needed.,run_load_test,
2546,Simple request — snapshot cdn-edge-06 before the upgrade and we're good.,snapshot_vm,
2547,Quick one — create a VM snapshot for cdn-edge-06.,snapshot_vm,
2548,Simple request — capture the current state of ml-infer-05 and we're good.,snapshot_vm,
2549,Urgent: capture the current state of auth-svc-04.,snapshot_vm,
2550,Simple request — save ml-infer-05's disk image and we're good.,snapshot_vm,
2551,Quick task: save auth-svc-04's disk image.,snapshot_vm,
2552,All I need is for someone to create a VM snapshot for staging-db-02.,snapshot_vm,
2553,Just take a snapshot of staging-db-02. Nothing else needed.,snapshot_vm,
2554,Simple request — snapshot auth-svc-04 before the upgrade and we're good.,snapshot_vm,
2555,Simple request — take a snapshot of payment-api-03 and we're good.,snapshot_vm,
2556,Do me a favor and save staging-db-02's disk image.,snapshot_vm,
2557,Simple request — snapshot payment-api-03 before the upgrade and we're good.,snapshot_vm,
2558,All I need is for someone to create a VM snapshot for staging-db-02.,snapshot_vm,
2559,All I need is for someone to capture the current state of cdn-edge-06.,snapshot_vm,
2560,Just take a snapshot of prod-web-01. Nothing else needed.,snapshot_vm,
2561,Just snapshot prod-web-01 before the upgrade. Nothing else needed.,snapshot_vm,
2562,All I need is for someone to capture the current state of cdn-edge-06.,snapshot_vm,
2563,All I need is for someone to create a VM snapshot for auth-svc-04.,snapshot_vm,
2564,Just snapshot ml-infer-05 before the upgrade. Nothing else needed.,snapshot_vm,
2565,Simple request — freeze prod-web-01's state into a snapshot and we're good.,snapshot_vm,
2566,Just create a VM snapshot for staging-db-02. Nothing else needed.,snapshot_vm,
2567,Simple request — save staging-db-02's disk image and we're good.,snapshot_vm,
2568,Quick task: freeze prod-web-01's state into a snapshot.,snapshot_vm,
2569,Just take a snapshot of prod-web-01. Nothing else needed.,snapshot_vm,
2570,Quick one — create a VM snapshot for ml-infer-05.,snapshot_vm,
2571,All I need is for someone to create a VM snapshot for prod-web-01.,snapshot_vm,
2572,Quick task: snapshot auth-svc-04 before the upgrade.,snapshot_vm,
2573,All I need is for someone to capture the current state of ml-infer-05.,snapshot_vm,
2574,All I need is for someone to create a VM snapshot for cdn-edge-06.,snapshot_vm,
2575,All I need is for someone to freeze cdn-edge-06's state into a snapshot.,snapshot_vm,
2576,All I need is for someone to create a VM snapshot for prod-web-01.,snapshot_vm,
2577,Simple request — take a snapshot of staging-db-02 and we're good.,snapshot_vm,
2578,Quick task: freeze cdn-edge-06's state into a snapshot.,snapshot_vm,
2579,Quick task: take a snapshot of prod-web-01.,snapshot_vm,
2580,Simple request — save auth-svc-04's disk image and we're good.,snapshot_vm,
2581,Simple request — capture the current state of auth-svc-04 and we're good.,snapshot_vm,
2582,Quick one — snapshot staging-db-02 before the upgrade.,snapshot_vm,
2583,Just take a snapshot of ml-infer-05. Nothing else needed.,snapshot_vm,
2584,Simple request — freeze staging-db-02's state into a snapshot and we're good.,snapshot_vm,
2585,Just save prod-web-01's disk image. Nothing else needed.,snapshot_vm,
2586,Just create a VM snapshot for staging-db-02. Nothing else needed.,snapshot_vm,
2587,All I need is for someone to freeze ml-infer-05's state into a snapshot.,snapshot_vm,
2588,Quick task: create a VM snapshot for payment-api-03.,snapshot_vm,
2589,Just snapshot staging-db-02 before the upgrade. Nothing else needed.,snapshot_vm,
2590,"For the HR team, freeze cdn-edge-06's state into a snapshot.",snapshot_vm,
2591,Quick task: take a snapshot of payment-api-03.,snapshot_vm,
2592,Do me a favor and freeze ml-infer-05's state into a snapshot.,snapshot_vm,
2593,Simple request — snapshot ml-infer-05 before the upgrade and we're good.,snapshot_vm,
2594,All I need is for someone to snapshot cdn-edge-06 before the upgrade.,snapshot_vm,
2595,Just snapshot payment-api-03 before the upgrade. Nothing else needed.,snapshot_vm,
2596,All I need is for someone to create a VM snapshot for staging-db-02.,snapshot_vm,
2597,Quick task: freeze payment-api-03's state into a snapshot.,snapshot_vm,
2598,All I need is for someone to take a snapshot of staging-db-02.,snapshot_vm,
2599,Just take a snapshot of cdn-edge-06. Nothing else needed.,snapshot_vm,
2600,We gotta create a VM snapshot for ml-infer-05.,snapshot_vm,
2601,Please save staging-db-02's disk image.,snapshot_vm,
2602,"Hey, can you create a VM snapshot for auth-svc-04.",snapshot_vm,
2603,All I need is for someone to take a snapshot of payment-api-03.,snapshot_vm,
2604,All I need is for someone to freeze payment-api-03's state into a snapshot.,snapshot_vm,
2605,We gotta freeze prod-web-01's state into a snapshot.,snapshot_vm,
2606,All I need is for someone to create a VM snapshot for ml-infer-05.,snapshot_vm,
2607,Time to create a VM snapshot for ml-infer-05.,snapshot_vm,
2608,Simple request — create a VM snapshot for cdn-edge-06 and we're good.,snapshot_vm,
2609,Just capture the current state of staging-db-02. Nothing else needed.,snapshot_vm,
2610,Quick task: create a VM snapshot for cdn-edge-06.,snapshot_vm,
2611,Just create a VM snapshot for cdn-edge-06. Nothing else needed.,snapshot_vm,
2612,Diana is asking us to capture the current state of ml-infer-05.,snapshot_vm,
2613,Just migrate the database on auth-svc-04. Nothing else needed.,migrate_database,
2614,Just upgrade the database schema on prod-web-01. Nothing else needed.,migrate_database,
2615,Simple request — migrate the database on payment-api-03 and we're good.,migrate_database,
2616,Ticket INC-8842 says execute the data migration for Legal.,migrate_database,
2617,Quick task: migrate the database on payment-api-03.,migrate_database,
2618,Quick task: apply the DB migration to cdn-edge-06.,migrate_database,
2619,All I need is for someone to run the schema migration for Legal.,migrate_database,
2620,Just migrate the database on auth-svc-04. Nothing else needed.,migrate_database,
2621,All I need is for someone to migrate the database on staging-db-02.,migrate_database,
2622,Just migrate the database on payment-api-03. Nothing else needed.,migrate_database,
2623,Quick task: move the data to the new schema on auth-svc-04.,migrate_database,
2624,All I need is for someone to migrate the database on staging-db-02.,migrate_database,
2625,"Per Grace's request, execute the data migration for HR.",migrate_database,
2626,I need you to upgrade the database schema on auth-svc-04.,migrate_database,
2627,All I need is for someone to apply the DB migration to staging-db-02.,migrate_database,
2628,Simple request — run the schema migration for Finance and we're good.,migrate_database,
2629,All I need is for someone to apply the DB migration to payment-api-03.,migrate_database,
2630,All I need is for someone to move the data to the new schema on cdn-edge-06.,migrate_database,
2631,Simple request — move the data to the new schema on staging-db-02 and we're good.,migrate_database,
2632,Grace reported an issue — move the data to the new schema on auth-svc-04.,migrate_database,
2633,Quick task: execute the data migration for Engineering.,migrate_database,
2634,All I need is for someone to move the data to the new schema on ml-infer-05.,migrate_database,
2635,Quick task: move the data to the new schema on auth-svc-04.,migrate_database,
2636,Simple request — apply the DB migration to auth-svc-04 and we're good.,migrate_database,
2637,All I need is for someone to upgrade the database schema on ml-infer-05.,migrate_database,
2638,Just upgrade the database schema on ml-infer-05. Nothing else needed.,migrate_database,
2639,Quick one — run the schema migration for Finance.,migrate_database,
2640,Quick task: migrate the database on auth-svc-04.,migrate_database,
2641,Just upgrade the database schema on staging-db-02. Nothing else needed.,migrate_database,
2642,All I need is for someone to move the data to the new schema on payment-api-03.,migrate_database,
2643,Simple request — move the data to the new schema on staging-db-02 and we're good.,migrate_database,
2644,Quick task: upgrade the database schema on payment-api-03.,migrate_database,
2645,All I need is for someone to execute the data migration for Engineering.,migrate_database,
2646,Just upgrade the database schema on auth-svc-04. Nothing else needed.,migrate_database,
2647,Quick task: run the schema migration for Marketing.,migrate_database,
2648,Please migrate the database on prod-web-01.,migrate_database,
2649,All I need is for someone to move the data to the new schema on ml-infer-05.,migrate_database,
2650,Just move the data to the new schema on cdn-edge-06. Nothing else needed.,migrate_database,
2651,Simple request — migrate the database on staging-db-02 and we're good.,migrate_database,
2652,Just apply the DB migration to prod-web-01. Nothing else needed.,migrate_database,
2653,Simple request — upgrade the database schema on payment-api-03 and we're good.,migrate_database,
2654,Simple request — upgrade the database schema on auth-svc-04 and we're good.,migrate_database,
2655,Just move the data to the new schema on cdn-edge-06. Nothing else needed.,migrate_database,
2656,All I need is for someone to apply the DB migration to ml-infer-05.,migrate_database,
2657,All I need is for someone to migrate the database on ml-infer-05.,migrate_database,
2658,Quick task: apply the DB migration to prod-web-01.,migrate_database,
2659,Quick task: upgrade the database schema on prod-web-01.,migrate_database,
2660,Just apply the DB migration to staging-db-02. Nothing else needed.,migrate_database,
2661,Simple request — move the data to the new schema on ml-infer-05 and we're good.,migrate_database,
2662,Quick task: upgrade the database schema on cdn-edge-06.,migrate_database,
2663,All I need is for someone to move the data to the new schema on cdn-edge-06.,migrate_database,
2664,Simple request — apply the DB migration to ml-infer-05 and we're good.,migrate_database,
2665,Just apply the DB migration to staging-db-02. Nothing else needed.,migrate_database,
2666,Simple request — move the data to the new schema on auth-svc-04 and we're good.,migrate_database,
2667,Just upgrade the database schema on staging-db-02. Nothing else needed.,migrate_database,
2668,All I need is for someone to move the data to the new schema on payment-api-03.,migrate_database,
2669,"Hey, can you move the data to the new schema on payment-api-03.",migrate_database,
2670,From Finance: upgrade the database schema on prod-web-01.,migrate_database,
2671,Quick task: upgrade the database schema on staging-db-02.,migrate_database,
2672,Simple request — execute the data migration for Engineering and we're good.,migrate_database,
2673,Frank is asking us to execute the data migration for Legal.,migrate_database,
2674,Simple request — execute the data migration for Finance and we're good.,migrate_database,
2675,Quick task: move the data to the new schema on cdn-edge-06.,migrate_database,
2676,Just execute the data migration for HR. Nothing else needed.,migrate_database,
2677,Quick task: apply the DB migration to cdn-edge-06.,migrate_database,
2678,Ticket INC-5560 says run the schema migration for Finance.,migrate_database,
2679,Simple request — upgrade the database schema on staging-db-02 and we're good.,migrate_database,
2680,Quick task: add a tag to ml-infer-05 for billing.,tag_resource,
2681,Charlie reported an issue — tag payment-api-03 with the Legal cost center.,tag_resource,
2682,I need you to add a tag to auth-svc-04 for billing.,tag_resource,
2683,"When you get a chance, label ml-infer-05 for tracking.",tag_resource,
2684,Simple request — mark cdn-edge-06 with the project identifier and we're good.,tag_resource,
2685,Just mark payment-api-03 with the project identifier. Nothing else needed.,tag_resource,
2686,Just label payment-api-03 for tracking. Nothing else needed.,tag_resource,
2687,Quick task: mark payment-api-03 with the project identifier.,tag_resource,
2688,Quick task: label payment-api-03 for tracking.,tag_resource,
2689,Simple request — annotate ml-infer-05 with the environment label and we're good.,tag_resource,
2690,Quick task: add a tag to auth-svc-04 for billing.,tag_resource,
2691,Simple request — tag auth-svc-04 with the Engineering cost center and we're good.,tag_resource,
2692,All I need is for someone to apply the Legal tag to cdn-edge-06.,tag_resource,
2693,Just apply the Finance tag to payment-api-03. Nothing else needed.,tag_resource,
2694,Just apply the Marketing tag to payment-api-03. Nothing else needed.,tag_resource,
2695,Quick task: label auth-svc-04 for tracking.,tag_resource,
2696,Simple request — label prod-web-01 for tracking and we're good.,tag_resource,
2697,All I need is for someone to tag ml-infer-05 with the Finance cost center.,tag_resource,
2698,Simple request — annotate cdn-edge-06 with the environment label and we're good.,tag_resource,
2699,Quick task: mark staging-db-02 with the project identifier.,tag_resource,
2700,Just tag prod-web-01 with the Marketing cost center. Nothing else needed.,tag_resource,
2701,Simple request — tag ml-infer-05 with the HR cost center and we're good.,tag_resource,
2702,Simple request — apply the Legal tag to ml-infer-05 and we're good.,tag_resource,
2703,Simple request — mark payment-api-03 with the project identifier and we're good.,tag_resource,
2704,Simple request — mark staging-db-02 with the project identifier and we're good.,tag_resource,
2705,All I need is for someone to mark staging-db-02 with the project identifier.,tag_resource,
2706,Quick task: label payment-api-03 for tracking.,tag_resource,
2707,"Hey, can you label staging-db-02 for tracking.",tag_resource,
2708,All I need is for someone to apply the HR tag to auth-svc-04.,tag_resource,
2709,All I need is for someone to mark staging-db-02 with the project identifier.,tag_resource,
2710,"For the HR team, annotate auth-svc-04 with the environment label.",tag_resource,
2711,Simple request — add a tag to cdn-edge-06 for billing and we're good.,tag_resource,
2712,All I need is for someone to tag cdn-edge-06 with the Marketing cost center.,tag_resource,
2713,All I need is for someone to tag payment-api-03 with the Legal cost center.,tag_resource,
2714,Simple request — label cdn-edge-06 for tracking and we're good.,tag_resource,
2715,Quick task: label cdn-edge-06 for tracking.,tag_resource,
2716,Just tag cdn-edge-06 with the Legal cost center. Nothing else needed.,tag_resource,
2717,Just tag auth-svc-04 with the Finance cost center. Nothing else needed.,tag_resource,
2718,Just apply the Marketing tag to cdn-edge-06. Nothing else needed.,tag_resource,
2719,Quick task: label staging-db-02 for tracking.,tag_resource,
2720,All I need is for someone to tag staging-db-02 with the HR cost center.,tag_resource,
2721,Just mark auth-svc-04 with the project identifier. Nothing else needed.,tag_resource,
2722,From HR: tag staging-db-02 with the Engineering cost center.,tag_resource,
2723,Simple request — tag ml-infer-05 with the Engineering cost center and we're good.,tag_resource,
2724,Quick task: mark prod-web-01 with the project identifier.,tag_resource,
2725,Time to add a tag to cdn-edge-06 for billing.,tag_resource,
2726,Quick task: apply the Engineering tag to prod-web-01.,tag_resource,
2727,All I need is for someone to mark auth-svc-04 with the project identifier.,tag_resource,
2728,Simple request — annotate staging-db-02 with the environment label and we're good.,tag_resource,
2729,Quick task: apply the Finance tag to cdn-edge-06.,tag_resource,
2730,Simple request — add a tag to prod-web-01 for billing and we're good.,tag_resource,
2731,"For the Finance team, label cdn-edge-06 for tracking.",tag_resource,
2732,Just add a tag to prod-web-01 for billing. Nothing else needed.,tag_resource,
2733,Simple request — mark staging-db-02 with the project identifier and we're good.,tag_resource,
2734,Ticket INC-5560 says annotate ml-infer-05 with the environment label.,tag_resource,
2735,Quick task: add a tag to payment-api-03 for billing.,tag_resource,
2736,Just tag prod-web-01 with the HR cost center. Nothing else needed.,tag_resource,
2737,From HR: annotate cdn-edge-06 with the environment label.,tag_resource,
2738,Just apply the Legal tag to auth-svc-04. Nothing else needed.,tag_resource,
2739,All I need is for someone to add a tag to prod-web-01 for billing.,tag_resource,
2740,Simple request — tag prod-web-01 with the HR cost center and we're good.,tag_resource,
2741,All I need is for someone to add a tag to ml-infer-05 for billing.,tag_resource,
2742,Urgent: label auth-svc-04 for tracking.,tag_resource,
2743,Just tag prod-web-01 with the Engineering cost center. Nothing else needed.,tag_resource,
2744,All I need is for someone to label ml-infer-05 for tracking.,tag_resource,
2745,Just tag cdn-edge-06 with the Marketing cost center. Nothing else needed.,tag_resource,
2746,All I need is for someone to mark ml-infer-05 with the project identifier.,tag_resource,
2747,Simple request — create a monitoring rule for payment-api-03 and we're good.,create_alert_rule,
2748,The HR team needs us to add an alert when prod-web-01 goes above 90% memory.,create_alert_rule,
2749,Simple request — create a monitoring rule for cdn-edge-06 and we're good.,create_alert_rule,
2750,Just define an alert on cdn-edge-06's error rate. Nothing else needed.,create_alert_rule,
2751,All I need is for someone to define an alert on auth-svc-04's error rate.,create_alert_rule,
2752,Just build a notification rule for staging-db-02's latency. Nothing else needed.,create_alert_rule,
2753,Quick task: add an alert when prod-web-01 goes above 90% memory.,create_alert_rule,
2754,All I need is for someone to configure a threshold alert for prod-web-01.,create_alert_rule,
2755,I need you to create a monitoring rule for ml-infer-05.,create_alert_rule,
2756,Just define an alert on staging-db-02's error rate. Nothing else needed.,create_alert_rule,
2757,Quick task: build a notification rule for staging-db-02's latency.,create_alert_rule,
2758,All I need is for someone to set up an alert for staging-db-02's CPU usage.,create_alert_rule,
2759,All I need is for someone to build a notification rule for ml-infer-05's latency.,create_alert_rule,
2760,Just configure a threshold alert for ml-infer-05. Nothing else needed.,create_alert_rule,
2761,Simple request — configure a threshold alert for payment-api-03 and we're good.,create_alert_rule,
2762,Simple request — set up an alert for payment-api-03's CPU usage and we're good.,create_alert_rule,
2763,Quick task: define an alert on payment-api-03's error rate.,create_alert_rule,
2764,Simple request — set up an alert for auth-svc-04's CPU usage and we're good.,create_alert_rule,
2765,All I need is for someone to create a monitoring rule for prod-web-01.,create_alert_rule,
2766,All I need is for someone to build a notification rule for payment-api-03's latency.,create_alert_rule,
2767,"For the Legal team, build a notification rule for auth-svc-04's latency.",create_alert_rule,
2768,Simple request — define an alert on ml-infer-05's error rate and we're good.,create_alert_rule,
2769,Simple request — build a notification rule for staging-db-02's latency and we're good.,create_alert_rule,
2770,Just add an alert when cdn-edge-06 goes above 90% memory. Nothing else needed.,create_alert_rule,
2771,Bob reported an issue — set up an alert for payment-api-03's CPU usage.,create_alert_rule,
2772,Simple request — create a monitoring rule for cdn-edge-06 and we're good.,create_alert_rule,
2773,From Engineering: create a monitoring rule for prod-web-01.,create_alert_rule,
2774,Quick task: define an alert on prod-web-01's error rate.,create_alert_rule,
2775,Just define an alert on auth-svc-04's error rate. Nothing else needed.,create_alert_rule,
2776,Simple request — build a notification rule for auth-svc-04's latency and we're good.,create_alert_rule,
2777,Simple request — add an alert when auth-svc-04 goes above 90% memory and we're good.,create_alert_rule,
2778,Just configure a threshold alert for ml-infer-05. Nothing else needed.,create_alert_rule,
2779,Quick task: create a monitoring rule for auth-svc-04.,create_alert_rule,
2780,All I need is for someone to define an alert on prod-web-01's error rate.,create_alert_rule,
2781,We gotta build a notification rule for cdn-edge-06's latency.,create_alert_rule,
2782,Please add an alert when prod-web-01 goes above 90% memory.,create_alert_rule,
