query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"Kicking this off: create an audit trail for #53698 and log a Jira for Leo's issue. After those finish, write the new data for #42017 back. Ping me if anything looks off.",469,"log_audit_event -> db_write, create_ticket -> db_write",log_audit_event;create_ticket;db_write,0->2;1->2,fanin,generated,train,FALSE,FALSE,log_audit_event;create_ticket;db_write
"Heads-up, we need to create an audit trail for #11290 and log a Jira for Charlie's issue. Bringing those together, store the Finance config in the database.",469,"log_audit_event -> db_write, create_ticket -> db_write",log_audit_event;create_ticket;db_write,0->2;1->2,fanin,generated,train,FALSE,FALSE,log_audit_event;create_ticket;db_write
"Heads-up, we need to write the new data for #71003 back and look up the records for #20891. When every branch is finished, give queue-rabbit-08 a kick. Lastly, shoot Priya an email. Karen is waiting on this.",10000,"db_write -> restart_service, db_read -> restart_service, restart_service -> send_notification",db_write;db_read;restart_service;send_notification,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;db_read;restart_service;send_notification
"This came in from Product: save the changes for Maya to the DB and check the DB for Bob. After those finish, restart the service on prod-web-01. Last of all, send a heads-up to Operations. Let me know when it's done.",10000,"db_write -> restart_service, db_read -> restart_service, restart_service -> send_notification",db_write;db_read;restart_service;send_notification,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;db_read;restart_service;send_notification
"Logging this as INC-1198 — save the changes for Alice to the DB and fetch #60122's info. Once both are done, give queue-rabbit-08 a kick. The last thing is to shoot Hector an email.",10000,"db_write -> restart_service, db_read -> restart_service, restart_service -> send_notification",db_write;db_read;restart_service;send_notification,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;db_read;restart_service;send_notification
"This came in from Legal: save the changes for Leo to the DB and check the DB for Alice. Consolidating all of that, reboot auth-svc-04. Last step: fire off a notification to Irene. This one's time-sensitive.",10000,"db_write -> restart_service, db_read -> restart_service, restart_service -> send_notification",db_write;db_read;restart_service;send_notification,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;db_read;restart_service;send_notification
"The Product team needs us to log Priya's action for compliance. Right after, reverse the charge on #22874 and together with that push the changes for Omar to the DB and modify Omar's subscription.",10002,"log_audit_event -> process_refund, process_refund -> db_write, process_refund -> update_subscription",log_audit_event;process_refund;db_write;update_subscription,0->1;1->2;1->3,inverted_y,generated,train,FALSE,FALSE,log_audit_event;process_refund;db_write;update_subscription
"This came in from Support: log Nadia's action for compliance. Right after, push the refund through for #31450 plus, at once, store the Engineering config in the database and modify Frank's subscription. Appreciate it.",10002,"log_audit_event -> process_refund, process_refund -> db_write, process_refund -> update_subscription",log_audit_event;process_refund;db_write;update_subscription,0->1;1->2;1->3,inverted_y,generated,train,FALSE,FALSE,log_audit_event;process_refund;db_write;update_subscription
"Need a hand: create an audit trail for #60122, after which please credit Irene's account and also save the changes for Bob to the DB and change Diana's plan. Let me know when it's done.",10002,"log_audit_event -> process_refund, process_refund -> db_write, process_refund -> update_subscription",log_audit_event;process_refund;db_write;update_subscription,0->1;1->2;1->3,inverted_y,generated,train,FALSE,FALSE,log_audit_event;process_refund;db_write;update_subscription
"Need this handled: create an audit trail for #82456, after which please give Frank their money back and in the same breath store the Support config in the database and adjust the billing tier for Eve. This one's time-sensitive.",10002,"log_audit_event -> process_refund, process_refund -> db_write, process_refund -> update_subscription",log_audit_event;process_refund;db_write;update_subscription,0->1;1->2;1->3,inverted_y,generated,train,FALSE,FALSE,log_audit_event;process_refund;db_write;update_subscription
"Requesting the following: check the DB for Eve and commit Nadia's update to the database and together with that make a compliance log about Charlie and log a Jira for Bob's issue. Once each of those returns, restart the service on gateway-nginx-11. This is blocking Product.",10003,"db_read -> log_audit_event, db_write -> create_ticket, log_audit_event -> restart_service, create_ticket -> restart_service",db_read;log_audit_event;db_write;create_ticket;restart_service,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_read;log_audit_event;db_write;create_ticket;restart_service
"When you get a chance, dig up the history on Rosa and update Nadia's record in the DB plus, at once, log the whole gateway-nginx-11 incident and spin up a tracking ticket for Bob. After everything upstream completes, bounce redis-cache-07. This one's time-sensitive.",10003,"db_read -> log_audit_event, db_write -> create_ticket, log_audit_event -> restart_service, create_ticket -> restart_service",db_read;log_audit_event;db_write;create_ticket;restart_service,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_read;log_audit_event;db_write;create_ticket;restart_service
"Need this handled: grab Maya's account details and store the Engineering config in the database plus, at once, make a compliance log about Karen and create a ticket about the Engineering issue, then converge and cycle gateway-nginx-11. Needs to be done today.",10003,"db_read -> log_audit_event, db_write -> create_ticket, log_audit_event -> restart_service, create_ticket -> restart_service",db_read;log_audit_event;db_write;create_ticket;restart_service,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_read;log_audit_event;db_write;create_ticket;restart_service
"Small ask: read Priya's profile from the database and update Maya's record in the DB plus, at once, drop an audit entry for queue-rabbit-08 and create a ticket about the Engineering issue, merge everything and restart the main process on queue-rabbit-08. Needs to be done today.",10003,"db_read -> log_audit_event, db_write -> create_ticket, log_audit_event -> restart_service, create_ticket -> restart_service",db_read;log_audit_event;db_write;create_ticket;restart_service,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_read;log_audit_event;db_write;create_ticket;restart_service
"Save the changes for Omar to the DB and in tandem investigate ml-infer-05 for infections and make a compliance log about Alice. Once both are done, disconnect batch-worker-10 from everything. The last thing is to bounce payment-api-03.",10008,"db_write -> scan_malware, db_write -> log_audit_event, scan_malware -> quarantine_system, log_audit_event -> quarantine_system, quarantine_system -> restart_service",db_write;scan_malware;log_audit_event;quarantine_system;restart_service,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,db_write;scan_malware;log_audit_event;quarantine_system;restart_service
"Sometime today, please write the new data for #10234 back and in tandem scan batch-worker-10 for threats and log the whole queue-rabbit-08 incident, then converge and yank cdn-edge-06 off the network. To close this out, reboot queue-rabbit-08.",10008,"db_write -> scan_malware, db_write -> log_audit_event, scan_malware -> quarantine_system, log_audit_event -> quarantine_system, quarantine_system -> restart_service",db_write;scan_malware;log_audit_event;quarantine_system;restart_service,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,db_write;scan_malware;log_audit_event;quarantine_system;restart_service
"When you get a chance, save the changes for Bob to the DB, and while you're at it, scan payment-api-03 for threats and create an audit trail for #53698. Once each of those returns, isolate staging-db-02. And to finish, give redis-cache-07 a kick.",10008,"db_write -> scan_malware, db_write -> log_audit_event, scan_malware -> quarantine_system, log_audit_event -> quarantine_system, quarantine_system -> restart_service",db_write;scan_malware;log_audit_event;quarantine_system;restart_service,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,db_write;scan_malware;log_audit_event;quarantine_system;restart_service
"Heads-up, we need to commit Nadia's update to the database and jointly check metrics-prom-12 for vulnerabilities and create an audit trail for #33061. After those finish, disconnect redis-cache-07 from everything. Last step: bounce prod-web-01.",10008,"db_write -> scan_malware, db_write -> log_audit_event, scan_malware -> quarantine_system, log_audit_event -> quarantine_system, quarantine_system -> restart_service",db_write;scan_malware;log_audit_event;quarantine_system;restart_service,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,db_write;scan_malware;log_audit_event;quarantine_system;restart_service
"Need a hand: ping Charlie about it, and while you're at it, diagnose cdn-edge-06, check the DB for Hector, restart the main process on payment-api-03, and generate the Operations analytics — then give Karen their money back. Wrapping up, persist Frank's data to the database. Needs to be done today.",10009,"send_notification -> check_status, send_notification -> db_read, send_notification -> restart_service, send_notification -> generate_report, generate_report -> process_refund, process_refund -> db_write",send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train,FALSE,FALSE,send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write
"Per Priya's request, blast an alert to Engineering — both that and ping search-es-09 for a health check, dig up the history on Nadia, restart the main process on gateway-nginx-11, and compile a summary for Security. When that lands, reverse the charge on #71003. And to finish, save the changes for Leo to the DB. Let me know when it's done.",10009,"send_notification -> check_status, send_notification -> db_read, send_notification -> restart_service, send_notification -> generate_report, generate_report -> process_refund, process_refund -> db_write",send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train,FALSE,FALSE,send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write
"Before end of day, notify the Product team — in parallel, assess ml-infer-05's status, query the database about #53698, restart the service on redis-cache-07, and build a compliance doc for Support. Then go ahead and reverse the charge on #31450. Finally, push the changes for Rosa to the DB.",10009,"send_notification -> check_status, send_notification -> db_read, send_notification -> restart_service, send_notification -> generate_report, generate_report -> process_refund, process_refund -> db_write",send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train,FALSE,FALSE,send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write
"The Marketing team needs us to ping Rosa about it and concurrently see what's going on with redis-cache-07, grab James' account details, restart the service on prod-web-01, and produce the Product performance summary. Following that, process the payout for Charlie. And to finish, write the new data for #20891 back. Appreciate it.",10009,"send_notification -> check_status, send_notification -> db_read, send_notification -> restart_service, send_notification -> generate_report, generate_report -> process_refund, process_refund -> db_write",send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train,FALSE,FALSE,send_notification;check_status;db_read;restart_service;generate_report;process_refund;db_write
"Next up: store the Engineering config in the database and notify the Support team plus, at once, give Hector their money back and provision a new instance for Engineering. After both branches land, downgrade Omar's account. Let me know when it's done.",10010,"db_write -> process_refund, send_notification -> provision_vm, process_refund -> update_subscription, provision_vm -> update_subscription",db_write;process_refund;send_notification;provision_vm;update_subscription,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_write;process_refund;send_notification;provision_vm;update_subscription
"Hey, can you write the new data for #22874 back and send a heads-up to Marketing and jointly refund Eve and deploy a server for Legal. Once both are done, update Maya's subscription. This is blocking Security.",10010,"db_write -> process_refund, send_notification -> provision_vm, process_refund -> update_subscription, provision_vm -> update_subscription",db_write;process_refund;send_notification;provision_vm;update_subscription,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_write;process_refund;send_notification;provision_vm;update_subscription
"On behalf of Support, commit Rosa's update to the database and blast an alert to Operations and alongside that push the refund through for #10234 and deploy a server for Marketing. Consolidating all of that, change Nadia's plan. This is blocking Operations.",10010,"db_write -> process_refund, send_notification -> provision_vm, process_refund -> update_subscription, provision_vm -> update_subscription",db_write;process_refund;send_notification;provision_vm;update_subscription,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_write;process_refund;send_notification;provision_vm;update_subscription
"We gotta write the new data for #20891 back and blast an alert to Engineering and in the same pass push the refund through for #10234 and create a virtual machine for Security. With both results in hand, switch Charlie to the new plan.",10010,"db_write -> process_refund, send_notification -> provision_vm, process_refund -> update_subscription, provision_vm -> update_subscription",db_write;process_refund;send_notification;provision_vm;update_subscription,0->1;2->3;1->4;3->4,w_shape,generated,train,FALSE,FALSE,db_write;process_refund;send_notification;provision_vm;update_subscription
"Per the runbook, downgrade Omar's account and create a ticket about the HR issue. Bringing those together, give staging-db-02 a kick, and while you're at it, store the Engineering config in the database and query the database about #20891. Ping me if anything looks off.",10011,"update_subscription -> restart_service, create_ticket -> restart_service, restart_service -> db_write, restart_service -> db_read",update_subscription;create_ticket;restart_service;db_write;db_read,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,update_subscription;create_ticket;restart_service;db_write;db_read
"Whenever you're free, modify Omar's subscription and file an incident report about payment-api-03. After both branches land, cycle payment-api-03 and in the same pass update Hector's record in the DB and pull Bob's data. Tracking under INC-5560.",10011,"update_subscription -> restart_service, create_ticket -> restart_service, restart_service -> db_write, restart_service -> db_read",update_subscription;create_ticket;restart_service;db_write;db_read,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,update_subscription;create_ticket;restart_service;db_write;db_read
"Engineering escalated this: modify Leo's subscription and create a support case for Marketing. Once those have all settled, reboot payment-api-03 and in the same breath commit Grace's update to the database and grab James' account details. Tracking under INC-1198.",10011,"update_subscription -> restart_service, create_ticket -> restart_service, restart_service -> db_write, restart_service -> db_read",update_subscription;create_ticket;restart_service;db_write;db_read,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,update_subscription;create_ticket;restart_service;db_write;db_read
"Priority request — downgrade Irene's account and create a support case for Support. When every branch is finished, reboot ml-infer-05 and together with that commit Rosa's update to the database and grab Eve's account details.",10011,"update_subscription -> restart_service, create_ticket -> restart_service, restart_service -> db_write, restart_service -> db_read",update_subscription;create_ticket;restart_service;db_write;db_read,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,update_subscription;create_ticket;restart_service;db_write;db_read
"ASAP — save the changes for Rosa to the DB and switch Eve to the new plan. After both branches land, launch an instance for Product. To wrap up, change Maya's auth credentials.",10016,"db_write -> provision_vm, update_subscription -> provision_vm, provision_vm -> reset_password",db_write;update_subscription;provision_vm;reset_password,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;update_subscription;provision_vm;reset_password
"Per the runbook, commit Grace's update to the database and update Alice's subscription. After both branches land, spin up a VM for Product. Wrapping up, nuke Omar's old login and issue a fresh one. This is blocking Operations.",10016,"db_write -> provision_vm, update_subscription -> provision_vm, provision_vm -> reset_password",db_write;update_subscription;provision_vm;reset_password,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;update_subscription;provision_vm;reset_password
"I need you to save the changes for Omar to the DB and switch Grace to the new plan. Once those have all settled, launch an instance for Support. The last thing is to rotate Nadia's credentials.",10016,"db_write -> provision_vm, update_subscription -> provision_vm, provision_vm -> reset_password",db_write;update_subscription;provision_vm;reset_password,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;update_subscription;provision_vm;reset_password
"Do me a favor and store the Security config in the database and adjust the billing tier for Bob. When all of that's complete, launch an instance for HR. Last step: give Charlie a new password.",10016,"db_write -> provision_vm, update_subscription -> provision_vm, provision_vm -> reset_password",db_write;update_subscription;provision_vm;reset_password,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,db_write;update_subscription;provision_vm;reset_password
"I need you to reboot auth-svc-04, and while you're at it, log a Jira for Omar's issue and nuke Karen's old login and issue a fresh one, merge everything and put together a report on gateway-nginx-11 and side by side with it scan cdn-edge-06 for threats and ping Diana about it. After both branches land, log Maya's action for compliance. Leo is waiting on this.",10017,"restart_service -> create_ticket, restart_service -> reset_password, create_ticket -> generate_report, reset_password -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,FALSE,FALSE,restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event
"Straightforward one: restart the main process on prod-web-01 and in the same breath log a Jira for Bob's issue and force a credential change for Priya. Once those have all settled, put together a report on gateway-nginx-11 and also scan queue-rabbit-08 for threats and shoot Leo an email. With both results in hand, make a compliance log about Maya.",10017,"restart_service -> create_ticket, restart_service -> reset_password, create_ticket -> generate_report, reset_password -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,FALSE,FALSE,restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event
"Maya reported an issue — restart the main process on redis-cache-07 and jointly log a Jira for Omar's issue and reset Omar's password. When every branch is finished, build a compliance doc for Security and side by side with it investigate ml-infer-05 for infections and send a heads-up to Legal, then converge and create an audit trail for #20891.",10017,"restart_service -> create_ticket, restart_service -> reset_password, create_ticket -> generate_report, reset_password -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,FALSE,FALSE,restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event
"For the Security team, bounce queue-rabbit-08 and in the same breath file an incident report about prod-web-01 and give Grace a new password. With both results in hand, produce the Operations performance summary and also run a malware sweep on payment-api-03 and shoot Irene an email. Bringing those together, make a compliance log about Karen. Alice is waiting on this.",10017,"restart_service -> create_ticket, restart_service -> reset_password, create_ticket -> generate_report, reset_password -> generate_report, generate_report -> scan_malware, generate_report -> send_notification, scan_malware -> log_audit_event, send_notification -> log_audit_event",restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,FALSE,FALSE,restart_service;create_ticket;reset_password;generate_report;scan_malware;send_notification;log_audit_event
"The Legal team needs us to give payment-api-03 a kick and reverse the charge on #31450. Bringing those together, open a ticket for Grace. And to finish, create a virtual machine for HR.",10018,"restart_service -> create_ticket, process_refund -> create_ticket, create_ticket -> provision_vm",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,restart_service;process_refund;create_ticket;provision_vm
"Logging this as INC-4021 — restart the main process on batch-worker-10 and push the refund through for #20891. After both branches land, create a support case for Marketing. Wrapping up, provision a new instance for HR. Appreciate it.",10018,"restart_service -> create_ticket, process_refund -> create_ticket, create_ticket -> provision_vm",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,restart_service;process_refund;create_ticket;provision_vm
"When you get a chance, restart the main process on queue-rabbit-08 and reverse the charge on #82456. When every branch is finished, create a ticket about the Legal issue. The final step: provision a new instance for Legal.",10018,"restart_service -> create_ticket, process_refund -> create_ticket, create_ticket -> provision_vm",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,restart_service;process_refund;create_ticket;provision_vm
"For the Marketing team, cycle auth-svc-04 and process the payout for Diana. With both results in hand, create a ticket about the Support issue. Last step: launch an instance for Finance. Confirm once complete.",10018,"restart_service -> create_ticket, process_refund -> create_ticket, create_ticket -> provision_vm",restart_service;process_refund;create_ticket;provision_vm,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,restart_service;process_refund;create_ticket;provision_vm
"Kicking this off: hand James' issue off to an engineer and ping prod-web-01 for a health check, merge everything and make a compliance log about Karen, and while you're at it, check the DB for Alice and file a bug about gateway-nginx-11. This is blocking HR.",10019,"escalate_to_human -> log_audit_event, check_status -> log_audit_event, log_audit_event -> db_read, log_audit_event -> create_ticket",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,escalate_to_human;check_status;log_audit_event;db_read;create_ticket
"Whenever you're free, hand Alice's issue off to an engineer and assess payment-api-03's status. With both results in hand, create an audit trail for #20891 and in the same pass read Frank's profile from the database and file a bug about payment-api-03. Ping me if anything looks off.",10019,"escalate_to_human -> log_audit_event, check_status -> log_audit_event, log_audit_event -> db_read, log_audit_event -> create_ticket",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,escalate_to_human;check_status;log_audit_event;db_read;create_ticket
"ASAP — wake up the on-call about payment-api-03 and verify cdn-edge-06's health. After those finish, record the event in Engineering's log and together with that check the DB for Bob and file a bug about payment-api-03. Ping me if anything looks off.",10019,"escalate_to_human -> log_audit_event, check_status -> log_audit_event, log_audit_event -> db_read, log_audit_event -> create_ticket",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,escalate_to_human;check_status;log_audit_event;db_read;create_ticket
"Quick one — loop in a Support manager and verify ml-infer-05's health. Bringing those together, create an audit trail for #71003 and in the same breath pull Eve's data and spin up a tracking ticket for Bob.",10019,"escalate_to_human -> log_audit_event, check_status -> log_audit_event, log_audit_event -> db_read, log_audit_event -> create_ticket",escalate_to_human;check_status;log_audit_event;db_read;create_ticket,0->2;1->2;2->3;2->4,hourglass,generated,train,FALSE,FALSE,escalate_to_human;check_status;log_audit_event;db_read;create_ticket
"Heads-up, we need to open a ticket for Omar and also update Maya's subscription and give redis-cache-07 a kick, merge everything and yank cdn-edge-06 off the network. And to finish, log Irene's action for compliance. Thanks.",10021,"create_ticket -> update_subscription, create_ticket -> restart_service, update_subscription -> quarantine_system, restart_service -> quarantine_system, quarantine_system -> log_audit_event",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event
"Straightforward one: file an incident report about redis-cache-07 and concurrently change Rosa's plan and restart the main process on search-es-09. After those finish, yank batch-worker-10 off the network. Finally, create an audit trail for #53698. This one's time-sensitive.",10021,"create_ticket -> update_subscription, create_ticket -> restart_service, update_subscription -> quarantine_system, restart_service -> quarantine_system, quarantine_system -> log_audit_event",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event
"Heads-up, we need to log a Jira for Quinn's issue and together with that update Grace's subscription and restart the service on search-es-09, then converge and pull ml-infer-05 from production. To wrap up, create an audit trail for #20891.",10021,"create_ticket -> update_subscription, create_ticket -> restart_service, update_subscription -> quarantine_system, restart_service -> quarantine_system, quarantine_system -> log_audit_event",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event
"Do me a favor and create a support case for Product and simultaneously update Frank's subscription and restart the main process on auth-svc-04. Bringing those together, yank queue-rabbit-08 off the network. Wrapping up, create an audit trail for #53698. Appreciate it.",10021,"create_ticket -> update_subscription, create_ticket -> restart_service, update_subscription -> quarantine_system, restart_service -> quarantine_system, quarantine_system -> log_audit_event",create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event,0->1;0->2;1->3;2->3;3->4,asymmetric_fork_join,generated,train,FALSE,FALSE,create_ticket;update_subscription;restart_service;quarantine_system;log_audit_event
"Priority request — whip up a report for Engineering and check auth-svc-04 for vulnerabilities. When every branch is finished, deploy a server for Security. Finally, log the whole cdn-edge-06 incident. Let me know when it's done.",10022,"generate_report -> provision_vm, scan_malware -> provision_vm, provision_vm -> log_audit_event",generate_report;scan_malware;provision_vm;log_audit_event,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,generate_report;scan_malware;provision_vm;log_audit_event
"Quinn reported an issue — put together a report on search-es-09 and run a malware sweep on queue-rabbit-08. With both results in hand, provision a new instance for Marketing. To wrap up, log Omar's action for compliance. Tracking under INC-7733.",10022,"generate_report -> provision_vm, scan_malware -> provision_vm, provision_vm -> log_audit_event",generate_report;scan_malware;provision_vm;log_audit_event,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,generate_report;scan_malware;provision_vm;log_audit_event
"Marketing escalated this: whip up a report for Legal and run a malware sweep on ml-infer-05. When every branch is finished, provision a new instance for Finance. Finally, record the event in Security's log.",10022,"generate_report -> provision_vm, scan_malware -> provision_vm, provision_vm -> log_audit_event",generate_report;scan_malware;provision_vm;log_audit_event,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,generate_report;scan_malware;provision_vm;log_audit_event
"Sometime today, please put together a report on payment-api-03 and do a security check on metrics-prom-12. With both results in hand, stand up a new box for Security. To close this out, drop an audit entry for redis-cache-07.",10022,"generate_report -> provision_vm, scan_malware -> provision_vm, provision_vm -> log_audit_event",generate_report;scan_malware;provision_vm;log_audit_event,0->2;1->2;2->3,y_shape,generated,train,FALSE,FALSE,generate_report;scan_malware;provision_vm;log_audit_event
"As discussed with Maya, shoot Charlie an email and at the same time give payment-api-03 a kick and adjust the billing tier for Alice. Consolidating all of that, investigate gateway-nginx-11 for infections and jointly log the whole auth-svc-04 incident and downgrade Irene's account. When every branch is finished, scan gateway-nginx-11 for threats.",10024,"send_notification -> restart_service, send_notification -> update_subscription, restart_service -> scan_malware, update_subscription -> scan_malware, scan_malware -> log_audit_event, scan_malware -> update_subscription, log_audit_event -> scan_malware, update_subscription -> scan_malware",send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,TRUE,TRUE,send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware
"The Support team needs us to email Hector the update and alongside that bounce staging-db-02 and switch Rosa to the new plan. Once both are done, investigate queue-rabbit-08 for infections — in parallel, log Diana's action for compliance and adjust the billing tier for Hector. After those finish, sweep gateway-nginx-11 for IOCs.",10024,"send_notification -> restart_service, send_notification -> update_subscription, restart_service -> scan_malware, update_subscription -> scan_malware, scan_malware -> log_audit_event, scan_malware -> update_subscription, log_audit_event -> scan_malware, update_subscription -> scan_malware",send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,TRUE,TRUE,send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware
"The Support team needs us to notify the Support team — both that and cycle queue-rabbit-08 and switch Karen to the new plan. With both results in hand, investigate queue-rabbit-08 for infections and concurrently record the event in Engineering's log and adjust the billing tier for Quinn. Once each of those returns, investigate batch-worker-10 for infections. Ping me if anything looks off.",10024,"send_notification -> restart_service, send_notification -> update_subscription, restart_service -> scan_malware, update_subscription -> scan_malware, scan_malware -> log_audit_event, scan_malware -> update_subscription, log_audit_event -> scan_malware, update_subscription -> scan_malware",send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,TRUE,TRUE,send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware
"We gotta ping Eve about it, and while you're at it, reboot queue-rabbit-08 and change Frank's plan. Once each of those returns, run a malware sweep on metrics-prom-12 — in parallel, drop an audit entry for queue-rabbit-08 and switch Karen to the new plan, then converge and check staging-db-02 for vulnerabilities.",10024,"send_notification -> restart_service, send_notification -> update_subscription, restart_service -> scan_malware, update_subscription -> scan_malware, scan_malware -> log_audit_event, scan_malware -> update_subscription, log_audit_event -> scan_malware, update_subscription -> scan_malware",send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train,TRUE,TRUE,send_notification;restart_service;update_subscription;scan_malware;log_audit_event;update_subscription;scan_malware
