query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Start by checking the subscription status. Based on that, decide how to route the task. Once the routing is done, check the service status. At the same time, send a message to the user group. After both the service check and the message dispatch are completed, look up the necessary database records.",573,"check_service_status -> read_database_record, dispatch_message_to_usergroup -> read_database_record, read_subscription_status -> route_task_by_condition, route_task_by_condition -> check_service_status",read_subscription_status;route_task_by_condition;check_service_status;read_database_record;dispatch_message_to_usergroup,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_subscription_status;route_task_by_condition;check_service_status;read_database_record;dispatch_message_to_usergroup,15,607267b5fbc65e0f,6e5178d70f230ea4,5,4,standard,6e5178d70f230ea4,False,campaign_v4
"First, scan the system to check for any malware. Once that's done, read the relevant database record. Afterward, create a support ticket based on the information retrieved. Then, reset the user's password, and finally, review the access logs for any unusual activity.",574,"create_support_ticket -> reset_user_password, read_database_record -> create_support_ticket, reset_user_password -> read_access_logs, scan_system_for_malware -> read_database_record",scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,15,3ca83b61140267e6,0ab6adfeec57ccd4,5,4,standard,0ab6adfeec57ccd4,False,campaign_v4
"First, scan the system for any malware and read the database records simultaneously. Once both of these steps are done, create a support ticket. After the ticket is created, reset the user's password and review the access logs in parallel.",575,"create_support_ticket -> read_access_logs, create_support_ticket -> reset_user_password, read_database_record -> create_support_ticket, scan_system_for_malware -> create_support_ticket",scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,15,d95bdccbd8b4ded4,0ab6adfeec57ccd4,5,4,standard,0ab6adfeec57ccd4,False,campaign_v4
"Start by scanning the system for any malware. Once that's done, retrieve the relevant database record. At the same time, create a support ticket. After the ticket is created, reset the user’s password, and finally, review the access logs once both the database record and password reset are completed.",576,"create_support_ticket -> reset_user_password, read_database_record -> read_access_logs, reset_user_password -> read_access_logs, scan_system_for_malware -> read_database_record",scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,15,e8a3813bbf9ccd2d,0ab6adfeec57ccd4,5,4,standard,0ab6adfeec57ccd4,False,campaign_v4
"Please start by scanning the system for malware. Once that's done, simultaneously check the database record and create a support ticket. Also, reset the user password, and after the password is reset, review the access logs.",577,"reset_user_password -> read_access_logs, scan_system_for_malware -> create_support_ticket, scan_system_for_malware -> read_database_record, scan_system_for_malware -> reset_user_password",scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,15,d039a485d8ac38d8,0ab6adfeec57ccd4,5,4,standard,0ab6adfeec57ccd4,False,campaign_v4
"Please start by scanning the system for any malware. Once that's done, simultaneously check the database records, create a support ticket, reset the user's password, and review the access logs.",578,"scan_system_for_malware -> create_support_ticket, scan_system_for_malware -> read_access_logs, scan_system_for_malware -> read_database_record, scan_system_for_malware -> reset_user_password",scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,15,69a5f659fb509cf8,0ab6adfeec57ccd4,5,4,standard,0ab6adfeec57ccd4,False,campaign_v4
"Start by scanning the system for any malware. Once that's done, pull up the relevant database records. Afterward, create a support ticket based on the findings. While doing this, also review the access logs. Finally, reset the user's password, but only after both the ticket is created and the log review is complete.",579,"create_support_ticket -> reset_user_password, read_access_logs -> reset_user_password, read_database_record -> create_support_ticket, scan_system_for_malware -> read_database_record",scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_database_record;create_support_ticket;reset_user_password;read_access_logs,15,bde563d77343f2a4,0ab6adfeec57ccd4,5,4,standard,0ab6adfeec57ccd4,False,campaign_v4
"First, verify the current status of the service. Then, based on that status, decide how to handle the next step. After that, generate a support ticket if needed, and once that's done, make sure the relevant information is recorded in the database. Finally, check the user's subscription details to complete the process.",580,"check_service_status -> route_task_by_condition, create_support_ticket -> write_database_record, route_task_by_condition -> create_support_ticket, write_database_record -> read_subscription_status",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,15,edfc3ab06d7ec2b8,60a79f9731e8aae1,5,4,standard,60a79f9731e8aae1,False,campaign_v4
"First, check the service status to ensure everything is operational. Then, depending on the conditions, route the task appropriately. Once those steps are complete, create a support ticket. After the ticket is created, update the database and simultaneously verify the subscription details.",581,"check_service_status -> create_support_ticket, create_support_ticket -> read_subscription_status, create_support_ticket -> write_database_record, route_task_by_condition -> create_support_ticket",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,15,571eb46df4312819,60a79f9731e8aae1,5,4,standard,60a79f9731e8aae1,False,campaign_v4
"Start by checking the service status. Depending on the result, decide what to do next. If needed, create a support ticket while simultaneously recording it in the database. Once both of those tasks are done, check the subscription status.",582,"check_service_status -> route_task_by_condition, create_support_ticket -> write_database_record, route_task_by_condition -> read_subscription_status, write_database_record -> read_subscription_status",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,15,677f6a31a7a040cf,60a79f9731e8aae1,5,4,standard,60a79f9731e8aae1,False,campaign_v4
"First, check the service status. Based on the result, route the task and simultaneously create a support ticket and log the result in the database. After the database update is complete, check the subscription status.",583,"check_service_status -> create_support_ticket, check_service_status -> route_task_by_condition, check_service_status -> write_database_record, write_database_record -> read_subscription_status",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,15,697941f03c57384f,60a79f9731e8aae1,5,4,standard,60a79f9731e8aae1,False,campaign_v4
"Start by checking the current status of the service. Once that's done, handle the next steps simultaneously: create a support ticket, save details to the database, and check the user subscription status. Make sure to route the task depending on the conditions after the initial check is complete.",584,"check_service_status -> create_support_ticket, check_service_status -> read_subscription_status, check_service_status -> route_task_by_condition, check_service_status -> write_database_record",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,15,72600dfaf35bb55d,60a79f9731e8aae1,5,4,standard,60a79f9731e8aae1,False,campaign_v4
"Start by checking the service status. Based on the result, decide how to handle the task. If needed, create a support ticket. At the same time, check the user's subscription status. Once both the ticket is created and the subscription details are ready, store everything in the database.",585,"check_service_status -> route_task_by_condition, create_support_ticket -> write_database_record, read_subscription_status -> write_database_record, route_task_by_condition -> create_support_ticket",check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,check_service_status;route_task_by_condition;create_support_ticket;write_database_record;read_subscription_status,15,5b67433dbbed0004,60a79f9731e8aae1,5,4,standard,60a79f9731e8aae1,False,campaign_v4
"First, create a support ticket for the issue, then update the user's subscription plan as needed. Next, send a message to the relevant user group to inform them of the changes. After that, reset the user's password to ensure security. Finally, escalate the case to a human if further assistance is required.",586,"create_support_ticket -> update_subscription_plan, dispatch_message_to_usergroup -> reset_user_password, reset_user_password -> escalate_case_to_human, update_subscription_plan -> dispatch_message_to_usergroup",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,15,a9142515c88c3717,d52f84c0460493f7,5,4,standard,d52f84c0460493f7,False,campaign_v4
"Create a support ticket and update the subscription plan first. Once both are completed, send a message to the user group. After that, reset the user's password and escalate the case to a human, if needed.",587,"create_support_ticket -> dispatch_message_to_usergroup, dispatch_message_to_usergroup -> escalate_case_to_human, dispatch_message_to_usergroup -> reset_user_password, update_subscription_plan -> dispatch_message_to_usergroup",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,15,69c47b6786eb4bef,d52f84c0460493f7,5,4,standard,d52f84c0460493f7,False,campaign_v4
"Please start by creating a support ticket. Once that's done, update the subscription plan. At the same time, send a message to the user group and reset the user's password after that. Finally, escalate the case to a human after both the subscription update and password reset are completed.",588,"create_support_ticket -> update_subscription_plan, dispatch_message_to_usergroup -> reset_user_password, reset_user_password -> escalate_case_to_human, update_subscription_plan -> escalate_case_to_human",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,15,658249e6a72bc16c,d52f84c0460493f7,5,4,standard,d52f84c0460493f7,False,campaign_v4
"Create a support ticket first. After that's done, update the user's subscription and send a message to their group at the same time. Reset the user's password as well after the ticket is created. Finally, escalate the case to a human once the password has been reset.",589,"create_support_ticket -> dispatch_message_to_usergroup, create_support_ticket -> reset_user_password, create_support_ticket -> update_subscription_plan, reset_user_password -> escalate_case_to_human",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,15,8bc7b787c23edb35,d52f84c0460493f7,5,4,standard,d52f84c0460493f7,False,campaign_v4
"First, create a support ticket. Once that's done, update the user's subscription plan, reset their password, and send a message to the user group all at the same time. If needed, escalate the case to a human after the ticket is created.",590,"create_support_ticket -> dispatch_message_to_usergroup, create_support_ticket -> escalate_case_to_human, create_support_ticket -> reset_user_password, create_support_ticket -> update_subscription_plan",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,15,805adb6e809c1b27,d52f84c0460493f7,5,4,standard,d52f84c0460493f7,False,campaign_v4
"Create a support ticket first, then update the subscription plan. Once that's done, send a message to the user group. At the same time, escalate the case to a human. Finally, reset the user's password after both the message and the escalation are complete.",591,"create_support_ticket -> update_subscription_plan, dispatch_message_to_usergroup -> reset_user_password, escalate_case_to_human -> reset_user_password, update_subscription_plan -> dispatch_message_to_usergroup",create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,create_support_ticket;update_subscription_plan;dispatch_message_to_usergroup;reset_user_password;escalate_case_to_human,15,3845602c2926dc63,d52f84c0460493f7,5,4,standard,d52f84c0460493f7,False,campaign_v4
"First, check the subscription status of the user. Then, retrieve the relevant record from the database. Next, confirm that the service is functioning correctly. After that, decide how to proceed based on the situation. Finally, send a message to the appropriate group of users.",592,"check_service_status -> route_task_by_condition, read_database_record -> check_service_status, read_subscription_status -> read_database_record, route_task_by_condition -> dispatch_message_to_usergroup",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,15,0bf3a4c4b19721b0,6e5178d70f230ea4,5,4,standard,6e5178d70f230ea4,False,campaign_v4
"First, check the subscription status and fetch the database record at the same time. Once both are done, verify the service status. Then, based on the service's condition, either assign tasks accordingly or notify the user group.",593,"check_service_status -> dispatch_message_to_usergroup, check_service_status -> route_task_by_condition, read_database_record -> check_service_status, read_subscription_status -> check_service_status",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,15,40f2a5d0f8117dd1,6e5178d70f230ea4,5,4,standard,6e5178d70f230ea4,False,campaign_v4
"Can you first check if the subscription is active and then gather the database records? At the same time, confirm the service status, and once that's done, decide the next steps based on the conditions before notifying the user group.",594,"check_service_status -> route_task_by_condition, read_database_record -> dispatch_message_to_usergroup, read_subscription_status -> read_database_record, route_task_by_condition -> dispatch_message_to_usergroup",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,15,8bc68ba216ebf677,6e5178d70f230ea4,5,4,standard,6e5178d70f230ea4,False,campaign_v4
"Please start by checking the subscription status. Once that's done, pull the related database record and check the service's condition at the same time. After both of those are complete, decide the appropriate course of action and then send a message to the relevant group.",595,"read_subscription_status -> check_service_status, read_subscription_status -> read_database_record, read_subscription_status -> route_task_by_condition, route_task_by_condition -> dispatch_message_to_usergroup",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,15,607e0fadc03d3064,6e5178d70f230ea4,5,4,standard,6e5178d70f230ea4,False,campaign_v4
"Start by checking the subscription status. After that, retrieve the corresponding database records. Once those are ready, verify the service status. Simultaneously, send a message to the user group. Finally, route the task based on the condition after both the service check and message dispatch are complete.",596,"check_service_status -> route_task_by_condition, dispatch_message_to_usergroup -> route_task_by_condition, read_database_record -> check_service_status, read_subscription_status -> read_database_record",read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_subscription_status;read_database_record;check_service_status;route_task_by_condition;dispatch_message_to_usergroup,15,5a2b0fb3bef77f35,6e5178d70f230ea4,5,4,standard,6e5178d70f230ea4,False,campaign_v4
"First, scan the system for any malware. Then, go through the access logs to check for any suspicious activity. Once that's done, verify the subscription status of the user. After that, review the user's profile information. Finally, reset the user's password as the last step.",597,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_user_profile -> reset_user_password, scan_system_for_malware -> read_access_logs",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,15,1b4956072a22f7ba,43014c93315d9d4e,5,4,standard,43014c93315d9d4e,False,campaign_v4
"First, scan the system to ensure it's free of malware. While reviewing the access logs simultaneously, move on to check the subscription status once both tasks are finished. After verifying the subscription, pull up the user profile and reset their password.",598,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_subscription_status -> reset_user_password, scan_system_for_malware -> read_subscription_status",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,15,87cc02ed7ab9af7d,43014c93315d9d4e,5,4,standard,43014c93315d9d4e,False,campaign_v4
"Start by scanning the system for malware. Once that's done, check the access logs. At the same time, verify the subscription status and use that information to view the user's profile. After both the access logs and the user profile are reviewed, reset the user's password.",599,"read_access_logs -> reset_user_password, read_subscription_status -> read_user_profile, read_user_profile -> reset_user_password, scan_system_for_malware -> read_access_logs",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,15,70209d3c65daca38,43014c93315d9d4e,5,4,standard,43014c93315d9d4e,False,campaign_v4
"Start by scanning the system for any malware. Once that’s done, simultaneously check the access logs, verify the subscription status, and review the user profile. After the user profile is reviewed, reset the user’s password.",600,"read_user_profile -> reset_user_password, scan_system_for_malware -> read_access_logs, scan_system_for_malware -> read_subscription_status, scan_system_for_malware -> read_user_profile",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,15,f563dc531c9565df,43014c93315d9d4e,5,4,standard,43014c93315d9d4e,False,campaign_v4
"Start by scanning the system for any malware. Once the scan is complete, simultaneously check the access logs, subscription details, and user profiles. After all of these are done, reset the user password.",601,"scan_system_for_malware -> read_access_logs, scan_system_for_malware -> read_subscription_status, scan_system_for_malware -> read_user_profile, scan_system_for_malware -> reset_user_password",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,15,8e52ae6e8aed80e3,43014c93315d9d4e,5,4,standard,43014c93315d9d4e,False,campaign_v4
"Start by scanning the system for any malware. Once that's done, check the access logs. After reviewing the access logs, verify the subscription status. At the same time, reset the user's password. Finally, after both the subscription status is confirmed and the password reset is complete, retrieve the user's profile information.",602,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, reset_user_password -> read_user_profile, scan_system_for_malware -> read_access_logs",scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_access_logs;read_subscription_status;read_user_profile;reset_user_password,15,e8badc2d0c36f03b,43014c93315d9d4e,5,4,standard,43014c93315d9d4e,False,campaign_v4
"First, examine the access logs to gather information. Then, check the user's subscription status. Next, review the user profile details. After that, send a message to the entire user group. Finally, reset the password for the user.",603,"dispatch_message_to_usergroup -> reset_user_password, read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_user_profile -> dispatch_message_to_usergroup",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,15,74fe479643a5d29d,8f8aba1cc9b37775,5,4,standard,8f8aba1cc9b37775,False,campaign_v4
"Please start by checking the access logs and the subscription status simultaneously. Once both are done, examine the user profile. After the profile is reviewed, send a message to the user group and reset the user's password.",604,"read_access_logs -> read_user_profile, read_subscription_status -> read_user_profile, read_user_profile -> dispatch_message_to_usergroup, read_user_profile -> reset_user_password",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,15,6bc84381969a3dfb,8f8aba1cc9b37775,5,4,standard,8f8aba1cc9b37775,False,campaign_v4
"Start by reviewing the access logs, then check the user’s subscription status. At the same time, retrieve their profile information. Once the profile is ready, send a message to their user group. After completing both the subscription check and the message dispatch, reset their password.",605,"dispatch_message_to_usergroup -> reset_user_password, read_access_logs -> read_subscription_status, read_subscription_status -> reset_user_password, read_user_profile -> dispatch_message_to_usergroup",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,15,9e9a3a1974db6eb5,8f8aba1cc9b37775,5,4,standard,8f8aba1cc9b37775,False,campaign_v4
"Start by reviewing the access logs. Once that's done, check the subscription status and gather the user's profile information at the same time. After both of those are complete, send a message to the user group. Finally, reset the user's password after the message has been sent.",606,"dispatch_message_to_usergroup -> reset_user_password, read_access_logs -> dispatch_message_to_usergroup, read_access_logs -> read_subscription_status, read_access_logs -> read_user_profile",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,15,70aaeead91867a08,8f8aba1cc9b37775,5,4,standard,8f8aba1cc9b37775,False,campaign_v4
"Start by checking the access logs. Once that's finished, check the subscription status and look at the user profile at the same time. When both are complete, send a message to the user group and reset the user's password simultaneously.",607,"read_access_logs -> dispatch_message_to_usergroup, read_access_logs -> read_subscription_status, read_access_logs -> read_user_profile, read_access_logs -> reset_user_password",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,15,01a994d008f4a34e,8f8aba1cc9b37775,5,4,standard,8f8aba1cc9b37775,False,campaign_v4
"Start by reviewing the access logs. Once that's done, check the user's subscription status, then examine their profile. After both the password has been reset and the profile review is complete, send a group message to notify users.",608,"read_access_logs -> read_subscription_status, read_subscription_status -> read_user_profile, read_user_profile -> dispatch_message_to_usergroup, reset_user_password -> dispatch_message_to_usergroup",read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_access_logs;read_subscription_status;read_user_profile;dispatch_message_to_usergroup;reset_user_password,15,b0b9a7b92827f8f4,8f8aba1cc9b37775,5,4,standard,8f8aba1cc9b37775,False,campaign_v4
"Can you first check the subscription status, then open a support ticket? After that, look into the access logs, restart the service, and finally update the database with the results.",609,"create_support_ticket -> read_access_logs, read_access_logs -> restart_service, read_subscription_status -> create_support_ticket, restart_service -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,15,cc11184c055408d2,7bdb97f144a7cee3,5,4,standard,7bdb97f144a7cee3,False,campaign_v4
"Can you first check the subscription status and create a support ticket? Once those are done, gather the access logs. After finishing that, restart the service and update the database at the same time.",610,"create_support_ticket -> read_access_logs, read_access_logs -> restart_service, read_access_logs -> write_database_record, read_subscription_status -> read_access_logs",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,15,cda5bddbc25e711e,7bdb97f144a7cee3,5,4,standard,7bdb97f144a7cee3,False,campaign_v4
"First, check the subscription status. While you're doing that, also review the access logs. Once both tasks are done, open a support ticket and restart the service simultaneously. Finally, update the database once the service is restarted and the ticket is created.",611,"create_support_ticket -> write_database_record, read_access_logs -> restart_service, read_subscription_status -> create_support_ticket, restart_service -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,15,6413c95925d2e654,7bdb97f144a7cee3,5,4,standard,7bdb97f144a7cee3,False,campaign_v4
"First, check the subscription status. After that, start two tasks at the same time: review the user’s access logs and open a support ticket. Once those are done, restart the service, and finally update the database after the restart is complete.",612,"read_subscription_status -> create_support_ticket, read_subscription_status -> read_access_logs, read_subscription_status -> restart_service, restart_service -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,15,27a82a416421f2fd,7bdb97f144a7cee3,5,4,standard,7bdb97f144a7cee3,False,campaign_v4
"First, verify the subscription status. Once that's done, create a support ticket, access the logs, restart the service, and update the database all at the same time.",613,"read_subscription_status -> create_support_ticket, read_subscription_status -> read_access_logs, read_subscription_status -> restart_service, read_subscription_status -> write_database_record",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,15,50b751728fbc4400,7bdb97f144a7cee3,5,4,standard,7bdb97f144a7cee3,False,campaign_v4
"First, verify the subscription status. Once that's done, open a support ticket. After the ticket is created, check the access logs. At the same time, update the database. When both the logs have been reviewed and the database is updated, restart the service.",614,"create_support_ticket -> read_access_logs, read_access_logs -> restart_service, read_subscription_status -> create_support_ticket, write_database_record -> restart_service",read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_subscription_status;create_support_ticket;read_access_logs;restart_service;write_database_record,15,4a101b3eb30dc2d8,7bdb97f144a7cee3,5,4,standard,7bdb97f144a7cee3,False,campaign_v4
"First, retrieve the necessary record from the database. Then escalate the case to a human agent for review. Next, access the user's profile details. After that, adjust the subscription plan as needed. Finally, confirm the updated subscription status.",615,"escalate_case_to_human -> read_user_profile, read_database_record -> escalate_case_to_human, read_user_profile -> update_subscription_plan, update_subscription_plan -> read_subscription_status",read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,read_database_record;escalate_case_to_human;read_user_profile;update_subscription_plan;read_subscription_status,15,8707e4725cad5177,8620d93d55f70522,5,4,standard,8620d93d55f70522,False,campaign_v4
