query,dag_id,dag_text,tools,edges,topo_family,source,split
"Priority request — kick off the CI/CD pipeline for Legal and tag prod-web-01 with the Legal cost center and also scale up queue-rabbit-08 and revert search-es-09 to the previous version. When all of that's complete, create a ticket about the Marketing issue.",20060,"run_pipeline -> scale_service, scale_service -> create_ticket, tag_resource -> rollback_deployment, rollback_deployment -> create_ticket",run_pipeline;scale_service;tag_resource;rollback_deployment;create_ticket,0->1;2->3;1->4;3->4,w_shape,generated,train
"Ticket INC-7733 says set up an alert for redis-cache-07's CPU usage and move HR's stale data to cold storage and simultaneously cycle auth-svc-04 and authorize Karen for auth-svc-04. Once those have all settled, provision a new instance for Support.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Ticket INC-9911 says configure a threshold alert for prod-web-01 and archive the old entries for Bob and also cycle redis-cache-07 and green-light James' access to Security. Once each of those returns, create a virtual machine for Operations.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Priority request — build a notification rule for cdn-edge-06's latency and archive Leo's old records and jointly reboot ml-infer-05 and sign off on Grace's permission request. After both branches land, stand up a new box for Finance. Appreciate it.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Need this handled: build a notification rule for gateway-nginx-11's latency and move Security's stale data to cold storage plus, at once, restart the main process on prod-web-01 and approve Charlie's access request. Consolidating all of that, launch an instance for HR. Charlie is waiting on this.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Frank flagged this — set up an alert for ml-infer-05's CPU usage and put HR's historical data into the archive and alongside that give redis-cache-07 a kick and green-light Karen's access to HR. After everything upstream completes, deploy a server for Engineering. This one's time-sensitive.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"From Finance: create a monitoring rule for ml-infer-05 and put Marketing's historical data into the archive and in the same breath cycle prod-web-01 and authorize Omar for redis-cache-07. After everything upstream completes, launch an instance for Finance. Thanks.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Finance escalated this: build a notification rule for payment-api-03's latency and cold-store the old records for Priya and alongside that give auth-svc-04 a kick and sign off on Nadia's permission request. Once both are done, stand up a new box for Legal. Let me know when it's done.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Handing this to you: add an alert when redis-cache-07 goes above 90% memory and shelve Legal's outdated data and in the same pass reboot metrics-prom-12 and authorize Alice for batch-worker-10. After both branches land, deploy a server for Finance. Ping me if anything looks off.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"The Product team needs us to configure a threshold alert for search-es-09 and move Product's stale data to cold storage and alongside that give batch-worker-10 a kick and green-light Nadia's access to Product. Once those have all settled, provision a new instance for Engineering.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Omar flagged this — define an alert on cdn-edge-06's error rate and archive the old entries for Nadia and in the same breath reboot metrics-prom-12 and authorize Rosa for auth-svc-04, merge everything and deploy a server for Legal. Confirm once complete.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Per the runbook, define an alert on redis-cache-07's error rate and shelve Finance's outdated data — both that and restart the service on search-es-09 and give Karen access to Engineering's resources, merge everything and stand up a new box for Product. Let me know when it's done.",20061,"create_alert_rule -> restart_service, restart_service -> provision_vm, archive_data -> approve_access, approve_access -> provision_vm",create_alert_rule;restart_service;archive_data;approve_access;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Next up: green-light James' access to Finance and generate a data export for HR and also register a DNS name for HR and save prod-web-01's disk image. Once those have all settled, wipe the cache layer for Legal. Let me know when it's done.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"Sometime today, please authorize Alice for staging-db-02 and generate a data export for Engineering and simultaneously create a DNS entry for gateway-nginx-11 and snapshot search-es-09 before the upgrade. With both results in hand, wipe the cache layer for Support.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"The Marketing team needs us to authorize Leo for auth-svc-04 and download all of Karen's information and side by side with it set up DNS for staging-db-02 and capture the current state of payment-api-03. When all of that's complete, wipe the cache layer for HR.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"The Product team needs us to give Maya access to Marketing's resources and create a data extract for Product and together with that set up DNS for batch-worker-10 and take a snapshot of staging-db-02. When all of that's complete, clear the cache for Product.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"Sometime today, please authorize Eve for search-es-09 and pull a data dump for Omar, and while you're at it, register a DNS name for Marketing and freeze batch-worker-10's state into a snapshot. Bringing those together, wipe the cache layer for Support. Tracking under INC-2234.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"Handing this to you: sign off on Irene's permission request and export Priya's data and in the same pass register a DNS name for Product and capture the current state of redis-cache-07. When every branch is finished, invalidate payment-api-03's cache. James is waiting on this.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, give Hector access to Product's resources and pull a data dump for Bob plus, at once, update the DNS to route to auth-svc-04 and create a VM snapshot for redis-cache-07, then converge and invalidate ml-infer-05's cache. Ping me if anything looks off.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"Following up on INC-2234 — refresh the API token for HR and let traffic through from that IP again on batch-worker-10 and at the same time turn on the feature flag for Marketing and wipe the cache layer for Marketing. After everything upstream completes, spin up a VM for Product. Needs to be done today.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Please action INC-9911: refresh the API token for Operations and undo the IP block on prod-web-01 — in parallel, activate the feature flag on auth-svc-04 and invalidate prod-web-01's cache. When every branch is finished, spin up a VM for Operations.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Sometime today, please rotate the API key for ml-infer-05 and undo the IP block on queue-rabbit-08 and alongside that light up the feature for auth-svc-04 and clear the cache for Marketing. Bringing those together, deploy a server for Engineering.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Generate a new API key for queue-rabbit-08 and undo the IP block on ml-infer-05 and in the same pass enable the flag for search-es-09 and purge ml-infer-05's cached data, merge everything and launch an instance for Security. Confirm once complete.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Requesting the following: cycle the secret for Finance's service and undo the IP block on cdn-edge-06 and simultaneously turn on the feature flag for Legal and wipe the cache layer for Security. Once both are done, deploy a server for Support. Irene is waiting on this.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Priority request — generate a new API key for metrics-prom-12 and re-allow the blocked address on ml-infer-05 and jointly flip the feature toggle on for Operations and wipe the cache layer for Engineering. After both branches land, spin up a VM for Legal. Ping me if anything looks off.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Heads-up, we need to cycle the secret for Security's service and unblock the IP we flagged on batch-worker-10 and at the same time light up the feature for auth-svc-04 and clear the cache for HR. After both branches land, deploy a server for Marketing.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"As discussed with Hector, generate a new API key for auth-svc-04 and let traffic through from that IP again on redis-cache-07 plus, at once, enable the flag for batch-worker-10 and flush the cache on queue-rabbit-08. When all of that's complete, stand up a new box for Legal.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, refresh the API token for Operations and unblock the IP we flagged on search-es-09, and while you're at it, light up the feature for ml-infer-05 and bust the cache on staging-db-02, merge everything and deploy a server for Engineering.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Sometime today, please issue a new secret for batch-worker-10 and unblock the IP we flagged on payment-api-03 and jointly light up the feature for redis-cache-07 and wipe the cache layer for Product. After everything upstream completes, launch an instance for Marketing.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Operations escalated this: issue a new secret for search-es-09 and remove the IP from the blocklist on metrics-prom-12 and in the same pass flip the feature toggle on for HR and invalidate auth-svc-04's cache. Once both are done, launch an instance for Finance.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Frank is asking us to cycle the secret for HR's service and whitelist the IP that was accidentally blocked and jointly enable the flag for queue-rabbit-08 and wipe the cache layer for Marketing. When all of that's complete, provision a new instance for Engineering.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Sometime today, please cycle the secret for Legal's service and remove the IP from the blocklist on ml-infer-05 and also switch on the flag for Product and flush the cache on search-es-09, then converge and spin up a VM for Operations. Thanks.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Per the runbook, refresh the API token for Operations and unblock the IP we flagged on staging-db-02 plus, at once, flip the feature toggle on for Support and invalidate ml-infer-05's cache, merge everything and stand up a new box for HR.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Per the runbook, trigger a build for prod-web-01 and update Priya's subscription and at the same time give payment-api-03 a kick and purge gateway-nginx-11's cached data. With both results in hand, create a virtual machine for HR. This one's time-sensitive.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Per the runbook, kick off the CI/CD pipeline for Finance and switch Grace to the new plan and alongside that restart the service on cdn-edge-06 and bust the cache on prod-web-01. Consolidating all of that, stand up a new box for Product. Let me know when it's done.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Following up on INC-5560 — kick off the CI/CD pipeline for Support and modify Hector's subscription and jointly cycle prod-web-01 and purge batch-worker-10's cached data. When all of that's complete, provision a new instance for Product.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"On behalf of Support, fire off the pipeline for Legal and update Grace's subscription and also restart the main process on redis-cache-07 and clear the cache for Product. Consolidating all of that, create a virtual machine for Finance. Thanks.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, execute the build pipeline for redis-cache-07 and switch Hector to the new plan and in the same pass restart the main process on metrics-prom-12 and purge queue-rabbit-08's cached data. After both branches land, deploy a server for Legal.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Small ask: start the CI job for search-es-09 and modify Maya's subscription and in the same pass give batch-worker-10 a kick and wipe the cache layer for Engineering. When all of that's complete, launch an instance for Operations.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Per the runbook, kick off the CI/CD pipeline for Product and adjust the billing tier for Bob — in parallel, reboot staging-db-02 and invalidate ml-infer-05's cache, merge everything and provision a new instance for Legal.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Straightforward one: fire off the pipeline for Operations and modify Frank's subscription and simultaneously bounce redis-cache-07 and bust the cache on gateway-nginx-11. With both results in hand, deploy a server for HR.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"For the Support team, trigger a build for gateway-nginx-11 and modify James' subscription and side by side with it cycle prod-web-01 and bust the cache on redis-cache-07. Bringing those together, launch an instance for Legal.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Time to trigger a build for queue-rabbit-08 and change Nadia's plan and alongside that cycle cdn-edge-06 and bust the cache on batch-worker-10. Bringing those together, spin up a VM for Marketing. Appreciate it.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Logging this as INC-1198 — fire off the pipeline for Marketing and update Bob's subscription and concurrently cycle redis-cache-07 and purge prod-web-01's cached data. After everything upstream completes, create a virtual machine for Security.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"This came in from Finance: trigger a build for gateway-nginx-11 and update Karen's subscription and alongside that restart the service on queue-rabbit-08 and flush the cache on ml-infer-05. When every branch is finished, launch an instance for Finance. This is blocking Product.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"This came in from Support: fire off the pipeline for Engineering and change Frank's plan and at the same time bounce payment-api-03 and wipe the cache layer for Operations. Once both are done, deploy a server for Operations. Let me know when it's done.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Urgent: build a compliance doc for Operations and store the Engineering config in the database, merge everything and cycle the secret for Finance's service. To close this out, roll out the containerised app to gateway-nginx-11. Thanks.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"As discussed with Hector, build a compliance doc for Support and persist Diana's data to the database. Once those have all settled, issue a new secret for auth-svc-04. Wrapping up, get the container running on staging-db-02. This one's time-sensitive.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Per Eve's request, compile a summary for Engineering and commit Frank's update to the database. After everything upstream completes, issue a new secret for search-es-09. To close this out, roll out the containerised app to batch-worker-10.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"The Operations team needs us to produce the Legal performance summary and push the changes for Leo to the DB. Once both are done, issue a new secret for redis-cache-07. The last thing is to push the container image for Security.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"For the Finance team, build a compliance doc for Finance and write the new data for #20891 back. After everything upstream completes, rotate the API key for gateway-nginx-11. The last thing is to launch the docker deployment for Engineering. Thanks.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Please action INC-6390: compile a summary for Operations and store the Marketing config in the database. Once both are done, generate a new API key for batch-worker-10. Lastly, deploy the container for Operations. Appreciate it.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Compile a summary for Engineering and store the Engineering config in the database. When every branch is finished, refresh the API token for Finance. The last thing is to launch the docker deployment for Finance. This one's time-sensitive.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Whenever you're free, compile a summary for Operations and save the changes for Nadia to the DB. Once those have all settled, rotate the API key for ml-infer-05. The final step: ship the new build to search-es-09. Flag any issues to Security.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"We gotta compile a summary for Engineering and push the changes for Quinn to the DB. Bringing those together, swap out auth-svc-04's credentials. To close this out, deploy the container for Marketing. This is blocking Finance.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Small ask: add an alert when queue-rabbit-08 goes above 90% memory and ping Hector about it. After both branches land, take a snapshot of metrics-prom-12. Finally, label auth-svc-04 for tracking.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Quick one — set up an alert for queue-rabbit-08's CPU usage and send a heads-up to Security. With both results in hand, take a snapshot of batch-worker-10, and lastly apply the Operations tag to queue-rabbit-08. Let me know when it's done.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Straightforward one: set up an alert for staging-db-02's CPU usage and shoot Rosa an email. Bringing those together, freeze queue-rabbit-08's state into a snapshot. The final step: apply the Legal tag to batch-worker-10. Frank is waiting on this.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"On behalf of Operations, configure a threshold alert for payment-api-03 and notify the Operations team. Once both are done, take a snapshot of auth-svc-04. And to finish, label metrics-prom-12 for tracking. Thanks.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Quick one — add an alert when prod-web-01 goes above 90% memory and fire off a notification to Irene. When every branch is finished, create a VM snapshot for gateway-nginx-11. Wrapping up, annotate redis-cache-07 with the environment label. Thanks.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"I need you to configure a threshold alert for staging-db-02 and ping Nadia about it. Bringing those together, take a snapshot of queue-rabbit-08. Lastly, label gateway-nginx-11 for tracking. Let me know when it's done.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"This came in from HR: define an alert on batch-worker-10's error rate and send a heads-up to Security. After everything upstream completes, take a snapshot of queue-rabbit-08. Wrapping up, mark queue-rabbit-08 with the project identifier.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Standard procedure here: configure a threshold alert for auth-svc-04 and ping Bob about it. After those finish, create a VM snapshot for metrics-prom-12. Last of all, mark metrics-prom-12 with the project identifier.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Standard procedure here: configure a threshold alert for prod-web-01 and email Grace the update. When all of that's complete, freeze prod-web-01's state into a snapshot. To wrap up, tag staging-db-02 with the Finance cost center.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Set up an alert for payment-api-03's CPU usage and blast an alert to Engineering. When all of that's complete, snapshot payment-api-03 before the upgrade. Lastly, tag search-es-09 with the Product cost center. Flag any issues to HR.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Need this handled: build a notification rule for staging-db-02's latency and blast an alert to Support. Bringing those together, snapshot search-es-09 before the upgrade. To wrap up, annotate cdn-edge-06 with the environment label. Appreciate it.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"We gotta flip the feature toggle on for Support and save metrics-prom-12's disk image. With both results in hand, fire off a notification to Maya. The last thing is to move prod-web-01's ownership to Legal. Let me know when it's done.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Need this handled: activate the feature flag on batch-worker-10 and capture the current state of staging-db-02. After those finish, fire off a notification to Leo. And to finish, change the owner of auth-svc-04 to Operations. Appreciate it.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Time to switch on the flag for Operations and save gateway-nginx-11's disk image. When all of that's complete, shoot Priya an email. The final step: change the owner of queue-rabbit-08 to Marketing. Appreciate it.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
