tier,split_file,dag_id,opener_id,skeleton,query
45,train,20084,2,"Quick one — hand {user}'s issue off to an engineer and change {user}'s plan. Subsequently, provision a new instance for {dept}. Right after, create a VM snapshot for {server}. When every branch is finished, flip the feature toggle on for {dept}.","Quick one — hand Alice's issue off to an engineer and change Rosa's plan. Subsequently, provision a new instance for Support. Right after, create a VM snapshot for redis-cache-07. When every branch is finished, flip the feature toggle on for Support."
45,train,20084,18,"{dept} escalated this: hand {user}'s issue off to an engineer and switch {user} to the new plan. Subsequently, provision a new instance for {dept}, after which please create a VM snapshot for {server}. Once each of those returns, enable the flag for {server}. Appreciate it.","Engineering escalated this: hand Maya's issue off to an engineer and switch James to the new plan. Subsequently, provision a new instance for Security, after which please create a VM snapshot for search-es-09. Once each of those returns, enable the flag for search-es-09. Appreciate it."
45,train,20084,11,"ASAP — bring in tier-2 support for {user} and switch {user} to the new plan. As soon as that clears, spin up a VM for {dept}, after which please freeze {server}'s state into a snapshot. Consolidating all of that, flip the feature toggle on for {dept}.","ASAP — bring in tier-2 support for Diana and switch Karen to the new plan. As soon as that clears, spin up a VM for Product, after which please freeze metrics-prom-12's state into a snapshot. Consolidating all of that, flip the feature toggle on for Legal."
45,train,20084,13,"{user} reported an issue — loop in a {dept} manager and change {user}'s plan. Then, deploy a server for {dept}. After that, save {server}'s disk image. After everything upstream completes, switch on the flag for {dept}.","Alice reported an issue — loop in a Security manager and change Karen's plan. Then, deploy a server for Engineering. After that, save auth-svc-04's disk image. After everything upstream completes, switch on the flag for Support."
45,train,20085,31,"Logging this as {ticket} — wipe the cache layer for {dept} and downgrade {user}'s account. Right after, read {user}'s profile from the database. Then go ahead and shelve {dept}'s outdated data. With both results in hand, deny traffic from that IP on {server}.","Logging this as INC-8842 — wipe the cache layer for Marketing and downgrade Eve's account. Right after, read Omar's profile from the database. Then go ahead and shelve Finance's outdated data. With both results in hand, deny traffic from that IP on queue-rabbit-08."
45,train,20085,42,"Straightforward one: flush the cache on {server} and downgrade {user}'s account. Then go ahead and pull {user}'s data. Once that's done, put {dept}'s historical data into the archive, then converge and firewall off the offending IP on {server}.","Straightforward one: flush the cache on auth-svc-04 and downgrade Charlie's account. Then go ahead and pull Maya's data. Once that's done, put Support's historical data into the archive, then converge and firewall off the offending IP on staging-db-02."
45,train,20085,4,"{user} is asking us to invalidate {server}'s cache and update {user}'s subscription. Subsequently, pull {user}'s data, then archive {user}'s old records. Once both are done, drop all traffic from that address on {server}.","Alice is asking us to invalidate cdn-edge-06's cache and update Maya's subscription. Subsequently, pull Nadia's data, then archive James' old records. Once both are done, drop all traffic from that address on ml-infer-05."
45,train,20085,31,"Logging this as {ticket} — wipe the cache layer for {dept} and change {user}'s plan. Subsequently, pull {user}'s data. Next, cold-store the old records for {user}. Once those have all settled, blacklist the IP that's flooding {server}. Tracking under {ticket}.","Logging this as INC-9911 — wipe the cache layer for Product and change Rosa's plan. Subsequently, pull Alice's data. Next, cold-store the old records for Leo. Once those have all settled, blacklist the IP that's flooding search-es-09. Tracking under INC-4498."
45,train,20085,19,"Can you please purge {server}'s cached data and adjust the billing tier for {user}. When that lands, check the DB for {user}. Then go ahead and cold-store the old records for {user}. Bringing those together, blacklist the IP that's flooding {server}. Tracking under {ticket}.","Can you please purge batch-worker-10's cached data and adjust the billing tier for Nadia. When that lands, check the DB for Quinn. Then go ahead and cold-store the old records for Nadia. Bringing those together, blacklist the IP that's flooding staging-db-02. Tracking under INC-7733."
45,train,20085,17,"Following up on {ticket} — purge {server}'s cached data and downgrade {user}'s account, and then pull {user}'s data. Then, cold-store the old records for {user}. With both results in hand, deny traffic from that IP on {server}. Confirm once complete.","Following up on INC-6677 — purge payment-api-03's cached data and downgrade Frank's account, and then pull Frank's data. Then, cold-store the old records for Bob. With both results in hand, deny traffic from that IP on redis-cache-07. Confirm once complete."
45,train,20085,9,"Do me a favor and invalidate {server}'s cache and adjust the billing tier for {user}. Then go ahead and check the DB for {user}. Following that, move {dept}'s stale data to cold storage, then converge and blacklist the IP that's flooding {server}.","Do me a favor and invalidate gateway-nginx-11's cache and adjust the billing tier for James. Then go ahead and check the DB for Priya. Following that, move Engineering's stale data to cold storage, then converge and blacklist the IP that's flooding search-es-09."
45,train,20085,1,"I need you to wipe the cache layer for {dept} and update {user}'s subscription. Right after, read {user}'s profile from the database. Only once that succeeds, archive {user}'s old records. With both results in hand, firewall off the offending IP on {server}. Let me know when it's done.","I need you to wipe the cache layer for Legal and update Irene's subscription. Right after, read Bob's profile from the database. Only once that succeeds, archive James' old records. With both results in hand, firewall off the offending IP on queue-rabbit-08. Let me know when it's done."
45,train,20085,43,"New request from {user}: invalidate {server}'s cache and downgrade {user}'s account. After that, grab {user}'s account details, then archive the old entries for {user}. After both branches land, block the suspicious IP hitting {server}.","New request from Hector: invalidate batch-worker-10's cache and downgrade James' account. After that, grab Quinn's account details, then archive the old entries for Frank. After both branches land, block the suspicious IP hitting redis-cache-07."
45,train,20085,10,"Ticket {ticket} says purge {server}'s cached data and downgrade {user}'s account. Then go ahead and pull {user}'s data. Next, move {dept}'s stale data to cold storage. After everything upstream completes, deny traffic from that IP on {server}. Let me know when it's done.","Ticket INC-6677 says purge cdn-edge-06's cached data and downgrade Nadia's account. Then go ahead and pull Bob's data. Next, move Security's stale data to cold storage. After everything upstream completes, deny traffic from that IP on queue-rabbit-08. Let me know when it's done."
45,train,20085,20,"Need a hand: clear the cache for {dept} and change {user}'s plan. On completion of that, look up the records for {order}. That done, archive {user}'s old records. Bringing those together, block the suspicious IP hitting {server}.","Need a hand: clear the cache for Security and change Rosa's plan. On completion of that, look up the records for #11290. That done, archive James' old records. Bringing those together, block the suspicious IP hitting queue-rabbit-08."
45,train,20085,24,"As discussed with {user}, wipe the cache layer for {dept} and downgrade {user}'s account, after which please pull {user}'s data. As soon as that clears, put {dept}'s historical data into the archive. Once both are done, drop all traffic from that address on {server}. Confirm once complete.","As discussed with Maya, wipe the cache layer for HR and downgrade Frank's account, after which please pull Grace's data. As soon as that clears, put Legal's historical data into the archive. Once both are done, drop all traffic from that address on gateway-nginx-11. Confirm once complete."
45,train,20086,30,"This came in from {dept}: stress test {server} before the launch and dig up the history on {user}. On completion of that, take {server} back to the prior build — then move {dept}'s stale data to cold storage. Bringing those together, check {server} for vulnerabilities. Ping me if anything looks off.","This came in from Finance: stress test payment-api-03 before the launch and dig up the history on Rosa. On completion of that, take cdn-edge-06 back to the prior build — then move HR's stale data to cold storage. Bringing those together, check search-es-09 for vulnerabilities. Ping me if anything looks off."
45,train,20086,34,"Before end of day, run a load test against {server} and pull {user}'s data. Next, revert {server} to the previous version. Subsequently, archive {user}'s old records. Bringing those together, scan {server} for threats.","Before end of day, run a load test against prod-web-01 and pull Leo's data. Next, revert ml-infer-05 to the previous version. Subsequently, archive Irene's old records. Bringing those together, scan redis-cache-07 for threats."
45,train,20086,41,"Need this handled: hammer {server} with test traffic and pull {user}'s data. When that lands, take {server} back to the prior build, then archive {user}'s old records. Once each of those returns, scan {server} for threats.","Need this handled: hammer cdn-edge-06 with test traffic and pull Karen's data. When that lands, take gateway-nginx-11 back to the prior build, then archive Eve's old records. Once each of those returns, scan queue-rabbit-08 for threats."
45,train,20086,13,"{user} reported an issue — stress test {server} before the launch and query the database about {order}, after which please undo the latest release on {server}. Then go ahead and cold-store the old records for {user}. Bringing those together, sweep {server} for IOCs.","Alice reported an issue — stress test cdn-edge-06 before the launch and query the database about #31450, after which please undo the latest release on redis-cache-07. Then go ahead and cold-store the old records for Bob. Bringing those together, sweep auth-svc-04 for IOCs."
45,train,20086,9,"Do me a favor and benchmark {server} under heavy load and fetch {order}'s info, then back out the deployment on {server}, and then put {dept}'s historical data into the archive. Once those have all settled, scan {server} for threats. {user} is waiting on this.","Do me a favor and benchmark auth-svc-04 under heavy load and fetch #11290's info, then back out the deployment on gateway-nginx-11, and then put Support's historical data into the archive. Once those have all settled, scan redis-cache-07 for threats. Quinn is waiting on this."
45,train,20086,40,"{dept} raised {ticket} — benchmark {server} under heavy load and check the DB for {user}. Then, undo the latest release on {server}. Only once that succeeds, move {dept}'s stale data to cold storage, merge everything and scan {server} for threats.","Security raised INC-6390 — benchmark redis-cache-07 under heavy load and check the DB for Maya. Then, undo the latest release on gateway-nginx-11. Only once that succeeds, move Marketing's stale data to cold storage, merge everything and scan cdn-edge-06 for threats."
45,train,20086,17,"Following up on {ticket} — benchmark {server} under heavy load and check the DB for {user}, and then back out the deployment on {server}, after which please move {dept}'s stale data to cold storage. After those finish, run a malware sweep on {server}. Appreciate it.","Following up on INC-8842 — benchmark search-es-09 under heavy load and check the DB for Karen, and then back out the deployment on payment-api-03, after which please move Support's stale data to cold storage. After those finish, run a malware sweep on auth-svc-04. Appreciate it."
45,train,20086,40,"{dept} raised {ticket} — hammer {server} with test traffic and dig up the history on {user}. Right after, roll {server} back to the last stable release. Then go ahead and put {dept}'s historical data into the archive, merge everything and investigate {server} for infections. Flag any issues to {dept}.","Marketing raised INC-8842 — hammer auth-svc-04 with test traffic and dig up the history on Nadia. Right after, roll prod-web-01 back to the last stable release. Then go ahead and put Legal's historical data into the archive, merge everything and investigate metrics-prom-12 for infections. Flag any issues to Product."
45,train,20086,8,"Simulate peak traffic on {server} and dig up the history on {user}. That done, back out the deployment on {server}. Right after, shelve {dept}'s outdated data. With both results in hand, do a security check on {server}. Thanks.","Simulate peak traffic on staging-db-02 and dig up the history on Charlie. That done, back out the deployment on metrics-prom-12. Right after, shelve Legal's outdated data. With both results in hand, do a security check on payment-api-03. Thanks."
45,train,20086,3,"Urgent: stress test {server} before the launch and look up the records for {order}. On completion of that, roll back the last deploy on {server} — then shelve {dept}'s outdated data. When all of that's complete, investigate {server} for infections.","Urgent: stress test staging-db-02 before the launch and look up the records for #93781. On completion of that, roll back the last deploy on metrics-prom-12 — then shelve Marketing's outdated data. When all of that's complete, investigate prod-web-01 for infections."
45,train,20086,18,"{dept} escalated this: benchmark {server} under heavy load and fetch {order}'s info. Next, take {server} back to the prior build. With that in place, put {dept}'s historical data into the archive. With both results in hand, sweep {server} for IOCs. Appreciate it.","Finance escalated this: benchmark search-es-09 under heavy load and fetch #53698's info. Next, take metrics-prom-12 back to the prior build. With that in place, put Engineering's historical data into the archive. With both results in hand, sweep gateway-nginx-11 for IOCs. Appreciate it."
45,train,20086,37,"Got a request from {user} — simulate peak traffic on {server} and dig up the history on {user}. Then go ahead and undo the latest release on {server}. As soon as that clears, archive the old entries for {user}. Consolidating all of that, sweep {server} for IOCs.","Got a request from Priya — simulate peak traffic on batch-worker-10 and dig up the history on Alice. Then go ahead and undo the latest release on prod-web-01. As soon as that clears, archive the old entries for Frank. Consolidating all of that, sweep staging-db-02 for IOCs."
45,train,20086,38,"Standard procedure here: hammer {server} with test traffic and query the database about {order}. Following that, take {server} back to the prior build. On completion of that, archive the old entries for {user}. Once each of those returns, investigate {server} for infections.","Standard procedure here: hammer payment-api-03 with test traffic and query the database about #53698. Following that, take search-es-09 back to the prior build. On completion of that, archive the old entries for Grace. Once each of those returns, investigate staging-db-02 for infections."
45,train,214,9,"Do me a favor and update the SSL on {server}. On completion of that, add more replicas for {server}. Needs to be done today.","Do me a favor and update the SSL on queue-rabbit-08. On completion of that, add more replicas for payment-api-03. Needs to be done today."
45,train,214,5,"The {dept} team needs us to refresh the SSL certificate on {server}. When that lands, scale up {server}.","The Engineering team needs us to refresh the SSL certificate on auth-svc-04. When that lands, scale up prod-web-01."
45,train,214,29,"Whenever you're free, get a new certificate for {server}, after which please adjust the instance count for {server}.","Whenever you're free, get a new certificate for batch-worker-10, after which please adjust the instance count for staging-db-02."
45,train,214,15,"Per {user}'s request, the cert for {server} is about to expire, renew it. With that in place, add more replicas for {server}.","Per Leo's request, the cert for auth-svc-04 is about to expire, renew it. With that in place, add more replicas for ml-infer-05."
45,train,214,38,"Standard procedure here: refresh the SSL certificate on {server}. After that, scale up {server}. Flag any issues to {dept}.","Standard procedure here: refresh the SSL certificate on ml-infer-05. After that, scale up staging-db-02. Flag any issues to Legal."
45,train,214,25,"Per the runbook, update the SSL on {server}. After that, bump the capacity on {server}. Let me know when it's done.","Per the runbook, update the SSL on search-es-09. After that, bump the capacity on prod-web-01. Let me know when it's done."
45,train,214,26,"{user} flagged this — renew the TLS cert for {server}. Right after, add more replicas for {server}. Flag any issues to {dept}.","Charlie flagged this — renew the TLS cert for staging-db-02. Right after, add more replicas for ml-infer-05. Flag any issues to Marketing."
45,train,214,41,"Need this handled: the cert for {server} is about to expire, renew it. When that lands, resize {server}'s resources.","Need this handled: the cert for auth-svc-04 is about to expire, renew it. When that lands, resize payment-api-03's resources."
45,train,214,30,"This came in from {dept}: refresh the SSL certificate on {server}. As soon as that clears, add more replicas for {server}.","This came in from HR: refresh the SSL certificate on staging-db-02. As soon as that clears, add more replicas for gateway-nginx-11."
45,train,214,2,"Quick one — the cert for {server} is about to expire, renew it. On completion of that, add more replicas for {server}.","Quick one — the cert for ml-infer-05 is about to expire, renew it. On completion of that, add more replicas for payment-api-03."
45,train,214,37,"Got a request from {user} — refresh the SSL certificate on {server}. Next, add more replicas for {server}. This is blocking {dept}.","Got a request from Diana — refresh the SSL certificate on gateway-nginx-11. Next, add more replicas for redis-cache-07. This is blocking Product."
45,train,214,14,"From {dept}: refresh the SSL certificate on {server}. With that in place, scale {server} down to save costs. Ping me if anything looks off.","From HR: refresh the SSL certificate on metrics-prom-12. With that in place, scale staging-db-02 down to save costs. Ping me if anything looks off."
45,train,214,42,"Straightforward one: refresh the SSL certificate on {server}. As soon as that clears, add more replicas for {server}.","Straightforward one: refresh the SSL certificate on search-es-09. As soon as that clears, add more replicas for prod-web-01."
45,train,214,16,"For the {dept} team, reissue the TLS certificate for {dept}. On completion of that, bump the capacity on {server}. This one's time-sensitive.","For the Product team, reissue the TLS certificate for Support. On completion of that, bump the capacity on cdn-edge-06. This one's time-sensitive."
45,train,214,10,"Ticket {ticket} says reissue the TLS certificate for {dept}. Next, scale {server} down to save costs. This is blocking {dept}.","Ticket INC-5560 says reissue the TLS certificate for Engineering. Next, scale gateway-nginx-11 down to save costs. This is blocking Security."
45,train,214,11,"ASAP — get a new certificate for {server}. With that in place, add more replicas for {server}. Appreciate it.","ASAP — get a new certificate for ml-infer-05. With that in place, add more replicas for gateway-nginx-11. Appreciate it."
45,train,214,23,"Sometime today, please reissue the TLS certificate for {dept}. Once that's done, adjust the instance count for {server}. {user} is waiting on this.","Sometime today, please reissue the TLS certificate for HR. Once that's done, adjust the instance count for staging-db-02. Charlie is waiting on this."
45,train,214,7,"Time to renew the TLS cert for {server}. As soon as that clears, scale up {server}. This one's time-sensitive.","Time to renew the TLS cert for metrics-prom-12. As soon as that clears, scale up gateway-nginx-11. This one's time-sensitive."
45,train,214,15,"Per {user}'s request, the cert for {server} is about to expire, renew it. When that lands, bump the capacity on {server}. Appreciate it.","Per Maya's request, the cert for auth-svc-04 is about to expire, renew it. When that lands, bump the capacity on search-es-09. Appreciate it."
45,train,214,4,"{user} is asking us to reissue the TLS certificate for {dept}, then adjust the instance count for {server}. This one's time-sensitive.","Maya is asking us to reissue the TLS certificate for Engineering, then adjust the instance count for metrics-prom-12. This one's time-sensitive."
45,train,214,25,"Per the runbook, the cert for {server} is about to expire, renew it. Then, scale up {server}. Thanks.","Per the runbook, the cert for queue-rabbit-08 is about to expire, renew it. Then, scale up gateway-nginx-11. Thanks."
45,train,214,37,"Got a request from {user} — reissue the TLS certificate for {dept}, and then adjust the instance count for {server}.","Got a request from James — reissue the TLS certificate for HR, and then adjust the instance count for queue-rabbit-08."
45,train,214,39,"Handing this to you: update the SSL on {server}, after which please scale up {server}. Tracking under {ticket}.","Handing this to you: update the SSL on staging-db-02, after which please scale up batch-worker-10. Tracking under INC-7733."
45,train,214,26,"{user} flagged this — renew the TLS cert for {server}. On completion of that, adjust the instance count for {server}. Tracking under {ticket}.","Eve flagged this — renew the TLS cert for metrics-prom-12. On completion of that, adjust the instance count for search-es-09. Tracking under INC-6390."
45,train,216,13,"{user} reported an issue — purge {server}'s cached data, then restore the DB snapshot for {dept}. Appreciate it.","Frank reported an issue — purge batch-worker-10's cached data, then restore the DB snapshot for Legal. Appreciate it."
45,train,216,32,"Kicking this off: flush the cache on {server}. With that in place, restore {server} from the latest backup.","Kicking this off: flush the cache on metrics-prom-12. With that in place, restore payment-api-03 from the latest backup."
45,train,216,39,"Handing this to you: clear the cache for {dept}. With that in place, load the backup onto {server}.","Handing this to you: clear the cache for Finance. With that in place, load the backup onto staging-db-02."
45,train,216,7,"Time to clear the cache for {dept}. On completion of that, load the backup onto {server}. This one's time-sensitive.","Time to clear the cache for Marketing. On completion of that, load the backup onto redis-cache-07. This one's time-sensitive."
45,train,216,18,"{dept} escalated this: wipe the cache layer for {dept}, then restore the DB snapshot for {dept}. Confirm once complete.","Product escalated this: wipe the cache layer for Security, then restore the DB snapshot for Product. Confirm once complete."
45,train,216,36,"Please action {ticket}: wipe the cache layer for {dept}, then restore {server} from the latest backup. {user} is waiting on this.","Please action INC-5127: wipe the cache layer for Product, then restore metrics-prom-12 from the latest backup. Irene is waiting on this."
45,train,216,35,"Next up: flush the cache on {server}, then recover {dept}'s data from backup. Flag any issues to {dept}.","Next up: flush the cache on staging-db-02, then recover Operations' data from backup. Flag any issues to Finance."
45,train,216,19,"Can you please invalidate {server}'s cache. With that in place, bring {server} back from the snapshot. Needs to be done today.","Can you please invalidate search-es-09's cache. With that in place, bring queue-rabbit-08 back from the snapshot. Needs to be done today."
45,train,216,14,"From {dept}: wipe the cache layer for {dept}. Then, pull {server} back from the last good backup. Confirm once complete.","From Engineering: wipe the cache layer for Engineering. Then, pull gateway-nginx-11 back from the last good backup. Confirm once complete."
45,train,216,18,"{dept} escalated this: clear the cache for {dept}. That done, recover {dept}'s data from backup. Thanks.","HR escalated this: clear the cache for Support. That done, recover Engineering's data from backup. Thanks."
45,train,216,1,"I need you to invalidate {server}'s cache. Then, recover {dept}'s data from backup. Confirm once complete.","I need you to invalidate prod-web-01's cache. Then, recover Engineering's data from backup. Confirm once complete."
45,train,216,7,"Time to wipe the cache layer for {dept}. Right after, recover {dept}'s data from backup. Tracking under {ticket}.","Time to wipe the cache layer for Marketing. Right after, recover Engineering's data from backup. Tracking under INC-5560."
45,train,216,26,"{user} flagged this — wipe the cache layer for {dept}. When that lands, restore {server} from the latest backup. This is blocking {dept}.","Grace flagged this — wipe the cache layer for Product. When that lands, restore cdn-edge-06 from the latest backup. This is blocking Marketing."
45,train,216,31,"Logging this as {ticket} — wipe the cache layer for {dept}. Subsequently, bring {server} back from the snapshot.","Logging this as INC-3305 — wipe the cache layer for Legal. Subsequently, bring staging-db-02 back from the snapshot."
45,train,216,34,"Before end of day, purge {server}'s cached data. On completion of that, recover {dept}'s data from backup.","Before end of day, purge payment-api-03's cached data. On completion of that, recover HR's data from backup."
45,train,216,37,"Got a request from {user} — flush the cache on {server}. On completion of that, restore {server} from the latest backup.","Got a request from James — flush the cache on gateway-nginx-11. On completion of that, restore metrics-prom-12 from the latest backup."
45,train,216,31,"Logging this as {ticket} — flush the cache on {server}. Subsequently, restore the DB snapshot for {dept}. Let me know when it's done.","Logging this as INC-3305 — flush the cache on batch-worker-10. Subsequently, restore the DB snapshot for Legal. Let me know when it's done."
45,train,216,15,"Per {user}'s request, clear the cache for {dept}. Following that, recover {dept}'s data from backup. Ping me if anything looks off.","Per Omar's request, clear the cache for Finance. Following that, recover Security's data from backup. Ping me if anything looks off."
45,train,216,17,"Following up on {ticket} — flush the cache on {server}, after which please recover {dept}'s data from backup. {user} is waiting on this.","Following up on INC-7733 — flush the cache on search-es-09, after which please recover Product's data from backup. Irene is waiting on this."
45,train,216,26,"{user} flagged this — bust the cache on {server}, then recover {dept}'s data from backup.","Maya flagged this — bust the cache on cdn-edge-06, then recover Support's data from backup."
45,train,216,3,"Urgent: purge {server}'s cached data. Subsequently, bring {server} back from the snapshot.","Urgent: purge metrics-prom-12's cached data. Subsequently, bring staging-db-02 back from the snapshot."
45,train,228,16,"For the {dept} team, make a compliance log about {user}, and then configure a threshold alert for {server}. Let me know when it's done.","For the HR team, make a compliance log about Diana, and then configure a threshold alert for search-es-09. Let me know when it's done."
45,train,228,21,"Priority request — make a compliance log about {user}. As soon as that clears, add an alert when {server} goes above 90% memory.","Priority request — make a compliance log about Karen. As soon as that clears, add an alert when auth-svc-04 goes above 90% memory."
45,train,228,10,"Ticket {ticket} says make a compliance log about {user}, and then build a notification rule for {server}'s latency. This is blocking {dept}.","Ticket INC-4021 says make a compliance log about Eve, and then build a notification rule for prod-web-01's latency. This is blocking Legal."
45,train,228,17,"Following up on {ticket} — log the whole {server} incident. Following that, create a monitoring rule for {server}. Let me know when it's done.","Following up on INC-9911 — log the whole gateway-nginx-11 incident. Following that, create a monitoring rule for ml-infer-05. Let me know when it's done."
45,train,228,34,"Before end of day, record the event in {dept}'s log. Then go ahead and define an alert on {server}'s error rate. Ping me if anything looks off.","Before end of day, record the event in Finance's log. Then go ahead and define an alert on ml-infer-05's error rate. Ping me if anything looks off."
45,train,228,11,ASAP — record the event in {dept}'s log. Then go ahead and set up an alert for {server}'s CPU usage. Let me know when it's done.,ASAP — record the event in Operations' log. Then go ahead and set up an alert for payment-api-03's CPU usage. Let me know when it's done.
45,train,228,13,{user} reported an issue — make a compliance log about {user}. Then go ahead and create a monitoring rule for {server}.,Eve reported an issue — make a compliance log about James. Then go ahead and create a monitoring rule for gateway-nginx-11.
45,train,228,12,"When you get a chance, record the event in {dept}'s log. Following that, set up an alert for {server}'s CPU usage. Appreciate it.","When you get a chance, record the event in Finance's log. Following that, set up an alert for queue-rabbit-08's CPU usage. Appreciate it."
45,train,228,24,"As discussed with {user}, create an audit trail for {order}. Next, configure a threshold alert for {server}.","As discussed with Nadia, create an audit trail for #33061. Next, configure a threshold alert for cdn-edge-06."
45,train,228,29,"Whenever you're free, record the event in {dept}'s log. After that, set up an alert for {server}'s CPU usage. This one's time-sensitive.","Whenever you're free, record the event in Legal's log. After that, set up an alert for batch-worker-10's CPU usage. This one's time-sensitive."
45,train,228,14,"From {dept}: drop an audit entry for {server}. On completion of that, configure a threshold alert for {server}. This is blocking {dept}.","From Product: drop an audit entry for search-es-09. On completion of that, configure a threshold alert for auth-svc-04. This is blocking Product."
45,train,228,28,"Small ask: log {user}'s action for compliance. Next, create a monitoring rule for {server}.","Small ask: log Eve's action for compliance. Next, create a monitoring rule for gateway-nginx-11."
45,train,228,31,"Logging this as {ticket} — log the whole {server} incident. Then, configure a threshold alert for {server}.","Logging this as INC-5560 — log the whole search-es-09 incident. Then, configure a threshold alert for auth-svc-04."
45,train,228,16,"For the {dept} team, drop an audit entry for {server} — then define an alert on {server}'s error rate.","For the Product team, drop an audit entry for search-es-09 — then define an alert on auth-svc-04's error rate."
45,train,228,16,"For the {dept} team, log {user}'s action for compliance. Only once that succeeds, set up an alert for {server}'s CPU usage. Ping me if anything looks off.","For the Finance team, log Nadia's action for compliance. Only once that succeeds, set up an alert for ml-infer-05's CPU usage. Ping me if anything looks off."
45,train,228,0,"Hey, can you record the event in {dept}'s log. Once that's done, build a notification rule for {server}'s latency. Let me know when it's done.","Hey, can you record the event in HR's log. Once that's done, build a notification rule for batch-worker-10's latency. Let me know when it's done."
45,train,228,36,"Please action {ticket}: make a compliance log about {user}. Once that's done, set up an alert for {server}'s CPU usage. Flag any issues to {dept}.","Please action INC-8842: make a compliance log about Leo. Once that's done, set up an alert for cdn-edge-06's CPU usage. Flag any issues to Operations."
45,train,228,35,"Next up: record the event in {dept}'s log. Next, configure a threshold alert for {server}. Appreciate it.","Next up: record the event in Legal's log. Next, configure a threshold alert for metrics-prom-12. Appreciate it."
45,train,228,0,"Hey, can you create an audit trail for {order}. After that, define an alert on {server}'s error rate.","Hey, can you create an audit trail for #11290. After that, define an alert on queue-rabbit-08's error rate."
45,train,228,28,"Small ask: make a compliance log about {user}. After that, configure a threshold alert for {server}.","Small ask: make a compliance log about Priya. After that, configure a threshold alert for batch-worker-10."
45,train,228,18,"{dept} escalated this: drop an audit entry for {server}. Then, create a monitoring rule for {server}. Let me know when it's done.","Security escalated this: drop an audit entry for gateway-nginx-11. Then, create a monitoring rule for redis-cache-07. Let me know when it's done."
45,train,228,32,"Kicking this off: create an audit trail for {order}. Once that's done, add an alert when {server} goes above 90% memory.","Kicking this off: create an audit trail for #60122. Once that's done, add an alert when payment-api-03 goes above 90% memory."
45,train,229,41,"Need this handled: fold {user}'s secondary account into the primary. Following that, force a credential change for {user}.","Need this handled: fold Frank's secondary account into the primary. Following that, force a credential change for Frank."
45,train,229,20,"Need a hand: unify {user}'s old and new accounts. With that in place, nuke {user}'s old login and issue a fresh one.","Need a hand: unify Charlie's old and new accounts. With that in place, nuke Alice's old login and issue a fresh one."
45,train,229,17,"Following up on {ticket} — combine the duplicate profiles for {user}. Once that's done, reset {user}'s password.","Following up on INC-1198 — combine the duplicate profiles for Priya. Once that's done, reset Priya's password."
45,train,229,25,"Per the runbook, unify {user}'s old and new accounts. On completion of that, rotate {user}'s credentials. This one's time-sensitive.","Per the runbook, unify Bob's old and new accounts. On completion of that, rotate Maya's credentials. This one's time-sensitive."
45,train,229,28,"Small ask: unify {user}'s old and new accounts, and then nuke {user}'s old login and issue a fresh one. Ping me if anything looks off.","Small ask: unify Maya's old and new accounts, and then nuke Karen's old login and issue a fresh one. Ping me if anything looks off."
45,train,229,35,"Next up: unify {user}'s old and new accounts. Then, change {user}'s auth credentials.","Next up: unify Rosa's old and new accounts. Then, change Omar's auth credentials."
45,train,229,5,"The {dept} team needs us to unify {user}'s old and new accounts. That done, reset {user}'s password. This is blocking {dept}.","The Support team needs us to unify Hector's old and new accounts. That done, reset Eve's password. This is blocking Product."
45,train,229,27,"On behalf of {dept}, merge {user}'s two accounts. When that lands, rotate {user}'s credentials.","On behalf of Engineering, merge Grace's two accounts. When that lands, rotate Bob's credentials."
45,train,229,42,"Straightforward one: join the two accounts for {user} into one. Right after, nuke {user}'s old login and issue a fresh one. Confirm once complete.","Straightforward one: join the two accounts for Maya into one. Right after, nuke Eve's old login and issue a fresh one. Confirm once complete."
45,train,229,4,"{user} is asking us to combine the duplicate profiles for {user}, and then reset {user}'s password.","Alice is asking us to combine the duplicate profiles for Irene, and then reset Diana's password."
45,train,229,0,"Hey, can you fold {user}'s secondary account into the primary. Subsequently, rotate {user}'s credentials.","Hey, can you fold Priya's secondary account into the primary. Subsequently, rotate Eve's credentials."
45,train,229,43,"New request from {user}: fold {user}'s secondary account into the primary. After that, nuke {user}'s old login and issue a fresh one.","New request from Diana: fold Maya's secondary account into the primary. After that, nuke Nadia's old login and issue a fresh one."
45,train,229,11,"ASAP — join the two accounts for {user} into one. Right after, change {user}'s auth credentials. This one's time-sensitive.","ASAP — join the two accounts for Diana into one. Right after, change Rosa's auth credentials. This one's time-sensitive."
45,train,229,24,"As discussed with {user}, merge {user}'s two accounts. Subsequently, give {user} a new password. Thanks.","As discussed with Diana, merge Karen's two accounts. Subsequently, give Bob a new password. Thanks."
45,train,229,40,"{dept} raised {ticket} — join the two accounts for {user} into one. Right after, change {user}'s auth credentials. Flag any issues to {dept}.","Legal raised INC-4021 — join the two accounts for Charlie into one. Right after, change Nadia's auth credentials. Flag any issues to Marketing."
45,train,229,30,This came in from {dept}: fold {user}'s secondary account into the primary. Then go ahead and rotate {user}'s credentials. Tracking under {ticket}.,This came in from HR: fold Hector's secondary account into the primary. Then go ahead and rotate Alice's credentials. Tracking under INC-7733.
45,train,229,10,"Ticket {ticket} says unify {user}'s old and new accounts. Then, give {user} a new password. Thanks.","Ticket INC-4021 says unify Leo's old and new accounts. Then, give Omar a new password. Thanks."
