query,dag_id,dag_text,tools,edges,topo_family,source,split
"Per Frank's request, quarantine auth-svc-04 and at the same time log Eve's action for compliance and send a heads-up to Engineering. Once both are done, file an incident report about payment-api-03 and simultaneously provision a new instance for Legal and give staging-db-02 a kick, merge everything and yank staging-db-02 off the network.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Quick one — pull auth-svc-04 from production while also log the whole staging-db-02 incident and blast an alert to Finance. When all of that's complete, log a Jira for Alice's issue, and while you're at it, create a virtual machine for Legal and restart the service on staging-db-02, then converge and pull auth-svc-04 from production.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Charlie reported an issue — yank prod-web-01 off the network and at the same time log the whole prod-web-01 incident and send a heads-up to Finance. Once both are done, file a bug about payment-api-03, and while you're at it, deploy a server for Marketing and restart the service on ml-infer-05. Once both are done, pull cdn-edge-06 from production.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Do me a favor and compile a summary for HR, and then pull payment-api-03 from production. Next, diagnose ml-infer-05, and lastly whip up a report for Engineering.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,repeated_tool,generated,train
"Time to build a compliance doc for Legal. After that, disconnect payment-api-03 from everything, followed by assess staging-db-02's status. Finally, whip up a report for Legal.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,repeated_tool,generated,train
"Do me a favor and produce the Legal performance summary. Next, quarantine auth-svc-04 — then assess cdn-edge-06's status. Last step: generate the Engineering analytics.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,repeated_tool,generated,train
"The Finance team needs us to produce the Marketing performance summary, then isolate cdn-edge-06, then verify cdn-edge-06's health. Finally, produce the HR performance summary.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,repeated_tool,generated,train
"Charlie reported an issue — record the event in Legal's log and update Charlie's record in the DB. Once both are done, file a bug about ml-infer-05 while also pull cdn-edge-06 from production and email Frank the update.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,hourglass,generated,train
"Alice is asking us to make a compliance log about Bob and write the new data for #42017 back. When all of that's complete, file a bug about cdn-edge-06, and while you're at it, quarantine auth-svc-04 and ping Eve about it.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,hourglass,generated,train
"Charlie is asking us to log the whole auth-svc-04 incident and commit Bob's update to the database. Once both are done, spin up a tracking ticket for Grace, and while you're at it, quarantine cdn-edge-06 and send a heads-up to HR.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,hourglass,generated,train
"The Finance team needs us to record the event in Engineering's log and write the new data for #42017 back. When all of that's complete, create a support case for Marketing and simultaneously disconnect auth-svc-04 from everything and email Eve the update.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,hourglass,generated,train
"Do me a favor and build a compliance doc for Marketing and email Diana the update. Next, get a human involved for Bob. Once that's done, push the refund through for #31450, then converge and cycle ml-infer-05.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"I need you to build a compliance doc for Legal and fire off a notification to Diana. After that, bring in tier-2 support for Frank. Next, refund Eve, then converge and cycle auth-svc-04.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Time to build a compliance doc for Engineering and ping Grace about it, followed by get a human involved for Alice, and then give Eve their money back. After those finish, restart the main process on ml-infer-05.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"The Legal team needs us to generate the Finance analytics and blast an alert to Marketing. Next, hand Charlie's issue off to an engineer. Once that's done, refund Diana. Once both are done, give ml-infer-05 a kick.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"We gotta ping prod-web-01 for a health check while also stand up a new box for Finance, push the refund through for #31450, pull Frank's data, and provision a new instance for Finance, and then wake up the on-call about staging-db-02. Last step: give Eve their money back.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train
"ASAP — ping prod-web-01 for a health check — in parallel, spin up a VM for Engineering, give Bob their money back, pull Charlie's data, and stand up a new box for HR. Next, loop in a Marketing manager. To wrap up, reverse the charge on #60122.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train
"Verify staging-db-02's health and at the same time spin up a VM for Finance, reverse the charge on #42017, read Diana's profile from the database, and spin up a VM for Engineering. After that, hand Charlie's issue off to an engineer. To wrap up, give Diana their money back.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train
"Hey, can you diagnose cdn-edge-06 and at the same time deploy a server for Marketing, reverse the charge on #53698, dig up the history on Diana, and deploy a server for Marketing, then escalate Diana's case to the on-call. Last step: give Alice their money back.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,wide_fanout_deep,generated,train
"The HR team needs us to log Alice's action for compliance. After that, launch an instance for HR, followed by write the new data for #42017 back. To wrap up, make a compliance log about Frank.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"For the Marketing team, drop an audit entry for staging-db-02, and then provision a new instance for HR, then store the Finance config in the database. To wrap up, record the event in Finance's log.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"Time to record the event in HR's log — then launch an instance for Finance, and then push the changes for Bob to the DB. End with log the whole payment-api-03 incident.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"I need you to make a compliance log about Alice — then launch an instance for Finance. Next, update Frank's record in the DB. End with record the event in Marketing's log.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"I need you to shoot Alice an email and reverse the charge on #20891, then write the new data for #10234 back, then get a human involved for Diana, merge everything and bounce auth-svc-04.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"We gotta notify the Marketing team and push the refund through for #10234, then update Eve's record in the DB — then wake up the on-call about prod-web-01. When all of that's complete, bounce prod-web-01.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Ticket INC-7733 says fire off a notification to Grace and give Charlie their money back, then write the new data for #60122 back — then wake up the on-call about prod-web-01. Once both are done, reboot payment-api-03.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Hey, can you shoot Alice an email and process the payout for Grace. Once that's done, store the HR config in the database, then bring in tier-2 support for Grace. Once both are done, restart the service on auth-svc-04.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"ASAP — send a heads-up to HR and pull ml-infer-05 from production, and then drop an audit entry for prod-web-01. After that, modify Diana's subscription. After those finish, open a ticket for Bob.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"We gotta send a heads-up to Finance and isolate cdn-edge-06, and then make a compliance log about Charlie. Next, downgrade Bob's account. When all of that's complete, spin up a tracking ticket for Charlie.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"When you get a chance, fire off a notification to Diana and yank auth-svc-04 off the network — then log the whole ml-infer-05 incident, then adjust the billing tier for Eve. Once both are done, file a bug about prod-web-01.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Do me a favor and notify the HR team and pull auth-svc-04 from production, followed by log the whole auth-svc-04 incident. After that, downgrade Bob's account. Once both are done, open a ticket for Bob.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"From Engineering: create an audit trail for #31450, followed by loop in a HR manager, followed by fetch #42017's info. End with log Diana's action for compliance.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"For the HR team, drop an audit entry for ml-infer-05. Next, get a human involved for Diana — then pull Eve's data, and lastly record the event in Finance's log.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"The Marketing team needs us to record the event in HR's log, and then wake up the on-call about prod-web-01, followed by look up the records for #20891. End with record the event in Legal's log.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"Do me a favor and record the event in Legal's log, and then hand Grace's issue off to an engineer, followed by pull Grace's data. End with log Frank's action for compliance.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,repeated_tool,generated,train
"Bob reported an issue — verify ml-infer-05's health and nuke Charlie's old login and issue a fresh one. Once both are done, spin up a VM for Legal — in parallel, email Alice the update and hand Frank's issue off to an engineer.",10082,"check_status -> provision_vm, provision_vm -> escalate_to_human, provision_vm -> send_notification, reset_password -> provision_vm",check_status;reset_password;provision_vm;send_notification;escalate_to_human,0->2;1->2;2->3;2->4,hourglass,generated,train
"When you get a chance, assess auth-svc-04's status and reset Frank's password, then converge and provision a new instance for Legal and simultaneously blast an alert to Engineering and escalate Alice's case to the on-call.",10082,"check_status -> provision_vm, provision_vm -> escalate_to_human, provision_vm -> send_notification, reset_password -> provision_vm",check_status;reset_password;provision_vm;send_notification;escalate_to_human,0->2;1->2;2->3;2->4,hourglass,generated,train
"Bob reported an issue — ping auth-svc-04 for a health check and nuke Bob's old login and issue a fresh one, then converge and spin up a VM for HR and at the same time blast an alert to Engineering and escalate Alice's case to the on-call.",10082,"check_status -> provision_vm, provision_vm -> escalate_to_human, provision_vm -> send_notification, reset_password -> provision_vm",check_status;reset_password;provision_vm;send_notification;escalate_to_human,0->2;1->2;2->3;2->4,hourglass,generated,train
"For the Finance team, assess prod-web-01's status and change Frank's auth credentials, then converge and provision a new instance for Engineering and at the same time notify the HR team and hand Charlie's issue off to an engineer.",10082,"check_status -> provision_vm, provision_vm -> escalate_to_human, provision_vm -> send_notification, reset_password -> provision_vm",check_status;reset_password;provision_vm;send_notification;escalate_to_human,0->2;1->2;2->3;2->4,hourglass,generated,train
"Pull Alice's data and simultaneously save the changes for Alice to the DB and persist Bob's data to the database. After those finish, log the whole ml-infer-05 incident and simultaneously restart the service on ml-infer-05 and make a compliance log about Frank, merge everything and give Bob a new password.",10084,"db_read -> db_write, db_read -> db_write, db_write -> log_audit_event, db_write -> log_audit_event, log_audit_event -> log_audit_event, log_audit_event -> reset_password, log_audit_event -> restart_service, restart_service -> reset_password",db_read;db_write;db_write;log_audit_event;restart_service;log_audit_event;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Hey, can you pull Charlie's data — in parallel, store the Engineering config in the database and save the changes for Alice to the DB, merge everything and drop an audit entry for payment-api-03 and at the same time restart the main process on prod-web-01 and create an audit trail for #10234. After those finish, nuke Bob's old login and issue a fresh one.",10084,"db_read -> db_write, db_read -> db_write, db_write -> log_audit_event, db_write -> log_audit_event, log_audit_event -> log_audit_event, log_audit_event -> reset_password, log_audit_event -> restart_service, restart_service -> reset_password",db_read;db_write;db_write;log_audit_event;restart_service;log_audit_event;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"For the Engineering team, pull Bob's data and simultaneously update Grace's record in the DB and update Frank's record in the DB, merge everything and record the event in Legal's log — in parallel, restart the service on auth-svc-04 and drop an audit entry for payment-api-03, then converge and rotate Grace's credentials.",10084,"db_read -> db_write, db_read -> db_write, db_write -> log_audit_event, db_write -> log_audit_event, log_audit_event -> log_audit_event, log_audit_event -> reset_password, log_audit_event -> restart_service, restart_service -> reset_password",db_read;db_write;db_write;log_audit_event;restart_service;log_audit_event;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"For the Engineering team, grab Charlie's account details, and while you're at it, push the changes for Charlie to the DB and store the Marketing config in the database, merge everything and create an audit trail for #20891 and simultaneously restart the service on ml-infer-05 and drop an audit entry for cdn-edge-06. Once both are done, change Grace's auth credentials.",10084,"db_read -> db_write, db_read -> db_write, db_write -> log_audit_event, db_write -> log_audit_event, log_audit_event -> log_audit_event, log_audit_event -> reset_password, log_audit_event -> restart_service, restart_service -> reset_password",db_read;db_write;db_write;log_audit_event;restart_service;log_audit_event;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"We gotta fetch #42017's info and concurrently loop in a HR manager and isolate payment-api-03. When all of that's complete, modify Frank's subscription and at the same time refund Eve and give Eve a new password, then converge and do a security check on prod-web-01.",10085,"db_read -> escalate_to_human, db_read -> quarantine_system, escalate_to_human -> update_subscription, process_refund -> scan_malware, quarantine_system -> update_subscription, reset_password -> scan_malware, update_subscription -> process_refund, update_subscription -> reset_password",db_read;escalate_to_human;quarantine_system;update_subscription;process_refund;reset_password;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Alice reported an issue — dig up the history on Eve and simultaneously escalate Charlie's case to the on-call and isolate payment-api-03. When all of that's complete, update Bob's subscription and simultaneously push the refund through for #42017 and nuke Eve's old login and issue a fresh one, merge everything and do a security check on cdn-edge-06.",10085,"db_read -> escalate_to_human, db_read -> quarantine_system, escalate_to_human -> update_subscription, process_refund -> scan_malware, quarantine_system -> update_subscription, reset_password -> scan_malware, update_subscription -> process_refund, update_subscription -> reset_password",db_read;escalate_to_human;quarantine_system;update_subscription;process_refund;reset_password;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"I need you to pull Grace's data, and while you're at it, get a human involved for Eve and yank prod-web-01 off the network, then converge and downgrade Grace's account, and while you're at it, push the refund through for #10234 and rotate Charlie's credentials. When all of that's complete, investigate prod-web-01 for infections.",10085,"db_read -> escalate_to_human, db_read -> quarantine_system, escalate_to_human -> update_subscription, process_refund -> scan_malware, quarantine_system -> update_subscription, reset_password -> scan_malware, update_subscription -> process_refund, update_subscription -> reset_password",db_read;escalate_to_human;quarantine_system;update_subscription;process_refund;reset_password;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"The Legal team needs us to grab Charlie's account details and simultaneously loop in a Engineering manager and pull prod-web-01 from production. When all of that's complete, update Charlie's subscription and concurrently refund Charlie and change Diana's auth credentials, merge everything and run a malware sweep on cdn-edge-06.",10085,"db_read -> escalate_to_human, db_read -> quarantine_system, escalate_to_human -> update_subscription, process_refund -> scan_malware, quarantine_system -> update_subscription, reset_password -> scan_malware, update_subscription -> process_refund, update_subscription -> reset_password",db_read;escalate_to_human;quarantine_system;update_subscription;process_refund;reset_password;scan_malware,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Eve reported an issue — query the database about #31450 and assess cdn-edge-06's status — then ping Eve about it. Once that's done, disconnect prod-web-01 from everything. When all of that's complete, log Charlie's action for compliance.",10086,"check_status -> log_audit_event, db_read -> send_notification, quarantine_system -> log_audit_event, send_notification -> quarantine_system",db_read;send_notification;quarantine_system;log_audit_event;check_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"For the Engineering team, query the database about #60122 and ping auth-svc-04 for a health check — then email Diana the update — then isolate payment-api-03, then converge and make a compliance log about Diana.",10086,"check_status -> log_audit_event, db_read -> send_notification, quarantine_system -> log_audit_event, send_notification -> quarantine_system",db_read;send_notification;quarantine_system;log_audit_event;check_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Ticket INC-4021 says look up the records for #53698 and diagnose cdn-edge-06, then blast an alert to HR. After that, isolate cdn-edge-06, merge everything and record the event in HR's log.",10086,"check_status -> log_audit_event, db_read -> send_notification, quarantine_system -> log_audit_event, send_notification -> quarantine_system",db_read;send_notification;quarantine_system;log_audit_event;check_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Per Bob's request, dig up the history on Alice and see what's going on with payment-api-03. Once that's done, shoot Grace an email, and then quarantine ml-infer-05. Once both are done, drop an audit entry for cdn-edge-06.",10086,"check_status -> log_audit_event, db_read -> send_notification, quarantine_system -> log_audit_event, send_notification -> quarantine_system",db_read;send_notification;quarantine_system;log_audit_event;check_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,generated,train
"Ticket INC-1198 says drop an audit entry for staging-db-02 and simultaneously get a human involved for Bob and sweep ml-infer-05 for IOCs, then converge and switch Bob to the new plan and concurrently restart the service on ml-infer-05 and give Diana a new password. Once both are done, make a compliance log about Frank.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Do me a favor and make a compliance log about Grace and at the same time get a human involved for Alice and scan ml-infer-05 for threats, merge everything and adjust the billing tier for Eve, and while you're at it, restart the main process on prod-web-01 and nuke Grace's old login and issue a fresh one. When all of that's complete, drop an audit entry for ml-infer-05.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"When you get a chance, drop an audit entry for payment-api-03, and while you're at it, escalate Bob's case to the on-call and investigate cdn-edge-06 for infections, then converge and update Grace's subscription and simultaneously bounce payment-api-03 and nuke Bob's old login and issue a fresh one. When all of that's complete, make a compliance log about Grace.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"Bob reported an issue — log Eve's action for compliance and simultaneously bring in tier-2 support for Eve and check payment-api-03 for vulnerabilities. When all of that's complete, modify Charlie's subscription and simultaneously bounce cdn-edge-06 and force a credential change for Charlie. When all of that's complete, make a compliance log about Frank.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,double_diamond,generated,train
"ASAP — get a human involved for Bob and restart the main process on cdn-edge-06. When all of that's complete, assess auth-svc-04's status, and lastly file an incident report about staging-db-02.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,y_shape,generated,train
"Time to hand Grace's issue off to an engineer and give payment-api-03 a kick, merge everything and verify auth-svc-04's health. Finally, log a Jira for Frank's issue.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,y_shape,generated,train
"From Legal: wake up the on-call about cdn-edge-06 and restart the service on auth-svc-04. Once both are done, assess ml-infer-05's status, and lastly create a support case for Finance.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,y_shape,generated,train
"Hey, can you bring in tier-2 support for Charlie and cycle payment-api-03. After those finish, ping prod-web-01 for a health check. To wrap up, log a Jira for Bob's issue.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,y_shape,generated,train
"Urgent: reset Alice's password. Once that's done, assess ml-infer-05's status, then cycle cdn-edge-06. Last step: change Diana's auth credentials.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,repeated_tool,generated,train
"ASAP — nuke Eve's old login and issue a fresh one, then ping prod-web-01 for a health check. After that, restart the service on cdn-edge-06. Finally, give Frank a new password.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,repeated_tool,generated,train
"Per Alice's request, give Charlie a new password. Next, diagnose cdn-edge-06. Next, cycle staging-db-02, and lastly force a credential change for Charlie.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,repeated_tool,generated,train
"Per Eve's request, rotate Charlie's credentials. After that, check if payment-api-03 is up — then reboot prod-web-01. To wrap up, rotate Alice's credentials.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,repeated_tool,generated,train
"ASAP — bring in tier-2 support for Diana. Once that's done, store the HR config in the database, then see what's going on with payment-api-03. Finally, hand Grace's issue off to an engineer.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,repeated_tool,generated,train
"Ticket INC-4021 says get a human involved for Grace — then commit Eve's update to the database. Next, diagnose cdn-edge-06. To wrap up, get a human involved for Charlie.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,repeated_tool,generated,train
"From Finance: get a human involved for Alice. Next, update Bob's record in the DB, followed by diagnose ml-infer-05. End with escalate Eve's case to the on-call.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,repeated_tool,generated,train
"The Legal team needs us to loop in a Finance manager, followed by store the Finance config in the database. After that, ping payment-api-03 for a health check, and lastly loop in a Marketing manager.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,repeated_tool,generated,train
"I need you to pull prod-web-01 from production — then spin up a VM for Engineering, followed by reverse the charge on #53698. Finally, isolate auth-svc-04.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,repeated_tool,generated,train
