query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"Ticket INC-1198 says drop an audit entry for staging-db-02 and simultaneously get a human involved for Bob and sweep ml-infer-05 for IOCs, then converge and switch Bob to the new plan and concurrently restart the service on ml-infer-05 and give Diana a new password. Once both are done, make a compliance log about Frank.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,f5831fbe1b8d283d
"Do me a favor and make a compliance log about Grace and at the same time get a human involved for Alice and scan ml-infer-05 for threats, merge everything and adjust the billing tier for Eve, and while you're at it, restart the main process on prod-web-01 and nuke Grace's old login and issue a fresh one. When all of that's complete, drop an audit entry for ml-infer-05.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,f5831fbe1b8d283d
"When you get a chance, drop an audit entry for payment-api-03, and while you're at it, escalate Bob's case to the on-call and investigate cdn-edge-06 for infections, then converge and update Grace's subscription and simultaneously bounce payment-api-03 and nuke Bob's old login and issue a fresh one. When all of that's complete, make a compliance log about Grace.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,f5831fbe1b8d283d
"Bob reported an issue — log Eve's action for compliance and simultaneously bring in tier-2 support for Eve and check payment-api-03 for vulnerabilities. When all of that's complete, modify Charlie's subscription and simultaneously bounce cdn-edge-06 and force a credential change for Charlie. When all of that's complete, make a compliance log about Frank.",10088,"escalate_to_human -> update_subscription, log_audit_event -> escalate_to_human, log_audit_event -> scan_malware, reset_password -> log_audit_event, restart_service -> log_audit_event, scan_malware -> update_subscription, update_subscription -> reset_password, update_subscription -> restart_service",log_audit_event;escalate_to_human;scan_malware;update_subscription;restart_service;reset_password;log_audit_event,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,f5831fbe1b8d283d
"From HR: escalate Alice's case to the on-call, and while you're at it, give Eve a new password, ping cdn-edge-06 for a health check, and record the event in HR's log. Finally, investigate payment-api-03 for infections.",10089,"escalate_to_human -> check_status, escalate_to_human -> log_audit_event, escalate_to_human -> reset_password, log_audit_event -> scan_malware",escalate_to_human;reset_password;check_status;log_audit_event;scan_malware,0->1;0->2;0->3;3->4,generated,multi_branch_independent,31685aa405d70484
"Urgent: hand Diana's issue off to an engineer — in parallel, give Frank a new password, diagnose prod-web-01, and log the whole ml-infer-05 incident, and lastly do a security check on ml-infer-05.",10089,"escalate_to_human -> check_status, escalate_to_human -> log_audit_event, escalate_to_human -> reset_password, log_audit_event -> scan_malware",escalate_to_human;reset_password;check_status;log_audit_event;scan_malware,0->1;0->2;0->3;3->4,generated,multi_branch_independent,31685aa405d70484
"Urgent: escalate Eve's case to the on-call and concurrently change Grace's auth credentials, check if cdn-edge-06 is up, and record the event in Engineering's log. Last step: sweep payment-api-03 for IOCs.",10089,"escalate_to_human -> check_status, escalate_to_human -> log_audit_event, escalate_to_human -> reset_password, log_audit_event -> scan_malware",escalate_to_human;reset_password;check_status;log_audit_event;scan_malware,0->1;0->2;0->3;3->4,generated,multi_branch_independent,31685aa405d70484
"From Marketing: wake up the on-call about auth-svc-04 — in parallel, rotate Diana's credentials, see what's going on with prod-web-01, and log the whole cdn-edge-06 incident. To wrap up, check prod-web-01 for vulnerabilities.",10089,"escalate_to_human -> check_status, escalate_to_human -> log_audit_event, escalate_to_human -> reset_password, log_audit_event -> scan_malware",escalate_to_human;reset_password;check_status;log_audit_event;scan_malware,0->1;0->2;0->3;3->4,generated,multi_branch_independent,31685aa405d70484
"Do me a favor and reset Grace's password — in parallel, bounce prod-web-01 and lock down prod-web-01. Once both are done, run a malware sweep on payment-api-03.",10090,"quarantine_system -> scan_malware, reset_password -> quarantine_system, reset_password -> restart_service, restart_service -> scan_malware",reset_password;restart_service;quarantine_system;scan_malware,0->1;0->2;1->3;2->3,generated,diamond,829df267642294d9
"Alice is asking us to give Charlie a new password, and while you're at it, bounce auth-svc-04 and yank cdn-edge-06 off the network, then converge and scan prod-web-01 for threats.",10090,"quarantine_system -> scan_malware, reset_password -> quarantine_system, reset_password -> restart_service, restart_service -> scan_malware",reset_password;restart_service;quarantine_system;scan_malware,0->1;0->2;1->3;2->3,generated,diamond,829df267642294d9
"I need you to rotate Eve's credentials, and while you're at it, restart the service on prod-web-01 and pull staging-db-02 from production. Once both are done, scan staging-db-02 for threats.",10090,"quarantine_system -> scan_malware, reset_password -> quarantine_system, reset_password -> restart_service, restart_service -> scan_malware",reset_password;restart_service;quarantine_system;scan_malware,0->1;0->2;1->3;2->3,generated,diamond,829df267642294d9
"Urgent: reset Frank's password while also reboot staging-db-02 and isolate cdn-edge-06. Once both are done, sweep ml-infer-05 for IOCs.",10090,"quarantine_system -> scan_malware, reset_password -> quarantine_system, reset_password -> restart_service, restart_service -> scan_malware",reset_password;restart_service;quarantine_system;scan_malware,0->1;0->2;1->3;2->3,generated,diamond,829df267642294d9
"ASAP — get a human involved for Bob and restart the main process on cdn-edge-06. When all of that's complete, assess auth-svc-04's status, and lastly file an incident report about staging-db-02.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,generated,y_shape,e5235b37b40a0326
"Time to hand Grace's issue off to an engineer and give payment-api-03 a kick, merge everything and verify auth-svc-04's health. Finally, log a Jira for Frank's issue.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,generated,y_shape,e5235b37b40a0326
"From Legal: wake up the on-call about cdn-edge-06 and restart the service on auth-svc-04. Once both are done, assess ml-infer-05's status, and lastly create a support case for Finance.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,generated,y_shape,e5235b37b40a0326
"Hey, can you bring in tier-2 support for Charlie and cycle payment-api-03. After those finish, ping prod-web-01 for a health check. To wrap up, log a Jira for Bob's issue.",10091,"check_status -> create_ticket, escalate_to_human -> check_status, restart_service -> check_status",escalate_to_human;restart_service;check_status;create_ticket,0->2;1->2;2->3,generated,y_shape,e5235b37b40a0326
"Urgent: reset Alice's password. Once that's done, assess ml-infer-05's status, then cycle cdn-edge-06. Last step: change Diana's auth credentials.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,generated,repeated_tool,acb738d40cbd2a59
"ASAP — nuke Eve's old login and issue a fresh one, then ping prod-web-01 for a health check. After that, restart the service on cdn-edge-06. Finally, give Frank a new password.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,generated,repeated_tool,acb738d40cbd2a59
"Per Alice's request, give Charlie a new password. Next, diagnose cdn-edge-06. Next, cycle staging-db-02, and lastly force a credential change for Charlie.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,generated,repeated_tool,acb738d40cbd2a59
"Per Eve's request, rotate Charlie's credentials. After that, check if payment-api-03 is up — then reboot prod-web-01. To wrap up, rotate Alice's credentials.",10092,"check_status -> restart_service, reset_password -> check_status, restart_service -> reset_password",reset_password;check_status;restart_service;reset_password,0->1;1->2;2->3,generated,repeated_tool,acb738d40cbd2a59
"Quick one — sweep staging-db-02 for IOCs while also get a human involved for Diana and pull Grace's data. Once both are done, put together a report on prod-web-01. Last step: create a support case for HR.",10093,"db_read -> generate_report, escalate_to_human -> generate_report, generate_report -> create_ticket, scan_malware -> db_read, scan_malware -> escalate_to_human",scan_malware;escalate_to_human;db_read;generate_report;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,4a5a483c288806b5
"When you get a chance, investigate prod-web-01 for infections while also escalate Diana's case to the on-call and pull Alice's data, then converge and produce the Marketing performance summary. To wrap up, open a ticket for Bob.",10093,"db_read -> generate_report, escalate_to_human -> generate_report, generate_report -> create_ticket, scan_malware -> db_read, scan_malware -> escalate_to_human",scan_malware;escalate_to_human;db_read;generate_report;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,4a5a483c288806b5
"Grace is asking us to sweep cdn-edge-06 for IOCs, and while you're at it, bring in tier-2 support for Eve and dig up the history on Alice. After those finish, put together a report on prod-web-01. Finally, open a ticket for Alice.",10093,"db_read -> generate_report, escalate_to_human -> generate_report, generate_report -> create_ticket, scan_malware -> db_read, scan_malware -> escalate_to_human",scan_malware;escalate_to_human;db_read;generate_report;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,4a5a483c288806b5
"Urgent: do a security check on staging-db-02, and while you're at it, hand Diana's issue off to an engineer and pull Bob's data. When all of that's complete, compile a summary for Legal. Last step: spin up a tracking ticket for Eve.",10093,"db_read -> generate_report, escalate_to_human -> generate_report, generate_report -> create_ticket, scan_malware -> db_read, scan_malware -> escalate_to_human",scan_malware;escalate_to_human;db_read;generate_report;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,4a5a483c288806b5
"I need you to bring in tier-2 support for Diana — in parallel, compile a summary for Engineering, yank ml-infer-05 off the network, and fire off a notification to Charlie. To wrap up, open a ticket for Bob.",10094,"escalate_to_human -> generate_report, escalate_to_human -> quarantine_system, escalate_to_human -> send_notification, send_notification -> create_ticket",escalate_to_human;generate_report;quarantine_system;send_notification;create_ticket,0->1;0->2;0->3;3->4,generated,multi_branch_independent,0d6a49a61b744fce
"ASAP — loop in a Engineering manager, and while you're at it, build a compliance doc for Legal, disconnect ml-infer-05 from everything, and shoot Frank an email. To wrap up, file a bug about cdn-edge-06.",10094,"escalate_to_human -> generate_report, escalate_to_human -> quarantine_system, escalate_to_human -> send_notification, send_notification -> create_ticket",escalate_to_human;generate_report;quarantine_system;send_notification;create_ticket,0->1;0->2;0->3;3->4,generated,multi_branch_independent,0d6a49a61b744fce
"Do me a favor and hand Bob's issue off to an engineer and at the same time whip up a report for Engineering, yank auth-svc-04 off the network, and ping Charlie about it, and lastly create a support case for Marketing.",10094,"escalate_to_human -> generate_report, escalate_to_human -> quarantine_system, escalate_to_human -> send_notification, send_notification -> create_ticket",escalate_to_human;generate_report;quarantine_system;send_notification;create_ticket,0->1;0->2;0->3;3->4,generated,multi_branch_independent,0d6a49a61b744fce
"Escalate Frank's case to the on-call and simultaneously generate the HR analytics, pull staging-db-02 from production, and email Grace the update. Last step: create a ticket about the Engineering issue.",10094,"escalate_to_human -> generate_report, escalate_to_human -> quarantine_system, escalate_to_human -> send_notification, send_notification -> create_ticket",escalate_to_human;generate_report;quarantine_system;send_notification;create_ticket,0->1;0->2;0->3;3->4,generated,multi_branch_independent,0d6a49a61b744fce
"The Legal team needs us to read Grace's profile from the database — in parallel, launch an instance for Finance, create a ticket about the Legal issue, and sweep auth-svc-04 for IOCs. Last step: disconnect cdn-edge-06 from everything.",10095,"db_read -> create_ticket, db_read -> provision_vm, db_read -> scan_malware, scan_malware -> quarantine_system",db_read;provision_vm;create_ticket;scan_malware;quarantine_system,0->1;0->2;0->3;3->4,generated,multi_branch_independent,2b6f93afd3f62531
"Hey, can you pull Charlie's data and concurrently stand up a new box for Engineering, create a support case for HR, and check cdn-edge-06 for vulnerabilities. Finally, lock down cdn-edge-06.",10095,"db_read -> create_ticket, db_read -> provision_vm, db_read -> scan_malware, scan_malware -> quarantine_system",db_read;provision_vm;create_ticket;scan_malware;quarantine_system,0->1;0->2;0->3;3->4,generated,multi_branch_independent,2b6f93afd3f62531
"For the HR team, fetch #42017's info and concurrently spin up a VM for Engineering, file a bug about cdn-edge-06, and check payment-api-03 for vulnerabilities, and lastly lock down prod-web-01.",10095,"db_read -> create_ticket, db_read -> provision_vm, db_read -> scan_malware, scan_malware -> quarantine_system",db_read;provision_vm;create_ticket;scan_malware;quarantine_system,0->1;0->2;0->3;3->4,generated,multi_branch_independent,2b6f93afd3f62531
"Per Diana's request, fetch #60122's info and at the same time provision a new instance for HR, log a Jira for Alice's issue, and do a security check on cdn-edge-06. Finally, isolate payment-api-03.",10095,"db_read -> create_ticket, db_read -> provision_vm, db_read -> scan_malware, scan_malware -> quarantine_system",db_read;provision_vm;create_ticket;scan_malware;quarantine_system,0->1;0->2;0->3;3->4,generated,multi_branch_independent,2b6f93afd3f62531
"ASAP — bring in tier-2 support for Diana. Once that's done, store the HR config in the database, then see what's going on with payment-api-03. Finally, hand Grace's issue off to an engineer.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,generated,repeated_tool,7cfe611a322edc06
"Ticket INC-4021 says get a human involved for Grace — then commit Eve's update to the database. Next, diagnose cdn-edge-06. To wrap up, get a human involved for Charlie.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,generated,repeated_tool,7cfe611a322edc06
"From Finance: get a human involved for Alice. Next, update Bob's record in the DB, followed by diagnose ml-infer-05. End with escalate Eve's case to the on-call.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,generated,repeated_tool,7cfe611a322edc06
"The Legal team needs us to loop in a Finance manager, followed by store the Finance config in the database. After that, ping payment-api-03 for a health check, and lastly loop in a Marketing manager.",10096,"check_status -> escalate_to_human, db_write -> check_status, escalate_to_human -> db_write",escalate_to_human;db_write;check_status;escalate_to_human,0->1;1->2;2->3,generated,repeated_tool,7cfe611a322edc06
"I need you to pull prod-web-01 from production — then spin up a VM for Engineering, followed by reverse the charge on #53698. Finally, isolate auth-svc-04.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,c33bb1756c0064ae
"Alice is asking us to disconnect ml-infer-05 from everything. Once that's done, deploy a server for Marketing. Once that's done, process the payout for Grace. End with disconnect prod-web-01 from everything.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,c33bb1756c0064ae
"Per Eve's request, yank cdn-edge-06 off the network. Next, stand up a new box for HR, then push the refund through for #60122. End with lock down staging-db-02.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,c33bb1756c0064ae
"Bob reported an issue — lock down payment-api-03 — then launch an instance for Legal, followed by credit Eve's account. Last step: pull payment-api-03 from production.",10097,"process_refund -> quarantine_system, provision_vm -> process_refund, quarantine_system -> provision_vm",quarantine_system;provision_vm;process_refund;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,c33bb1756c0064ae
"Ticket INC-1198 says create a virtual machine for Engineering and reverse the charge on #42017 and simultaneously get a human involved for Diana and yank staging-db-02 off the network, then converge and pull Bob's data.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,generated,w_shape,e71a06e918988d8a
"When you get a chance, stand up a new box for Finance and give Alice their money back — in parallel, wake up the on-call about ml-infer-05 and disconnect cdn-edge-06 from everything, then converge and grab Eve's account details.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,generated,w_shape,e71a06e918988d8a
"Hey, can you deploy a server for HR and process the payout for Diana and simultaneously bring in tier-2 support for Diana and lock down cdn-edge-06. When all of that's complete, check the DB for Frank.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,generated,w_shape,e71a06e918988d8a
"For the Finance team, provision a new instance for HR and reverse the charge on #53698 and at the same time hand Charlie's issue off to an engineer and quarantine payment-api-03. After those finish, grab Diana's account details.",10098,"escalate_to_human -> db_read, process_refund -> quarantine_system, provision_vm -> escalate_to_human, quarantine_system -> db_read",provision_vm;escalate_to_human;process_refund;quarantine_system;db_read,0->1;2->3;1->4;3->4,generated,w_shape,e71a06e918988d8a
"Drop an audit entry for payment-api-03 and at the same time send a heads-up to HR and rotate Bob's credentials, then converge and adjust the billing tier for Diana. Finally, hand Diana's issue off to an engineer.",10099,"log_audit_event -> reset_password, log_audit_event -> send_notification, reset_password -> update_subscription, send_notification -> update_subscription, update_subscription -> escalate_to_human",log_audit_event;send_notification;reset_password;update_subscription;escalate_to_human,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c3b34ad48d3ae8b2
"Do me a favor and create an audit trail for #10234 and simultaneously email Charlie the update and give Grace a new password. Once both are done, modify Charlie's subscription. Finally, bring in tier-2 support for Eve.",10099,"log_audit_event -> reset_password, log_audit_event -> send_notification, reset_password -> update_subscription, send_notification -> update_subscription, update_subscription -> escalate_to_human",log_audit_event;send_notification;reset_password;update_subscription;escalate_to_human,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c3b34ad48d3ae8b2
"Ticket INC-8842 says record the event in Legal's log and at the same time shoot Diana an email and change Frank's auth credentials, then converge and update Eve's subscription. Last step: wake up the on-call about ml-infer-05.",10099,"log_audit_event -> reset_password, log_audit_event -> send_notification, reset_password -> update_subscription, send_notification -> update_subscription, update_subscription -> escalate_to_human",log_audit_event;send_notification;reset_password;update_subscription;escalate_to_human,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c3b34ad48d3ae8b2
"For the Engineering team, log Charlie's action for compliance while also email Alice the update and change Alice's auth credentials. When all of that's complete, change Frank's plan. End with loop in a Marketing manager.",10099,"log_audit_event -> reset_password, log_audit_event -> send_notification, reset_password -> update_subscription, send_notification -> update_subscription, update_subscription -> escalate_to_human",log_audit_event;send_notification;reset_password;update_subscription;escalate_to_human,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c3b34ad48d3ae8b2
"Time to write the new data for #53698 back and at the same time modify Diana's subscription and run a malware sweep on prod-web-01, merge everything and lock down payment-api-03.",10100,"db_write -> scan_malware, db_write -> update_subscription, scan_malware -> quarantine_system, update_subscription -> quarantine_system",db_write;update_subscription;scan_malware;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,3c48e7580e876366
"Bob reported an issue — update Charlie's record in the DB and at the same time downgrade Frank's account and sweep payment-api-03 for IOCs. After those finish, lock down payment-api-03.",10100,"db_write -> scan_malware, db_write -> update_subscription, scan_malware -> quarantine_system, update_subscription -> quarantine_system",db_write;update_subscription;scan_malware;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,3c48e7580e876366
"Ticket INC-1198 says store the Legal config in the database — in parallel, update Diana's subscription and scan auth-svc-04 for threats. When all of that's complete, isolate payment-api-03.",10100,"db_write -> scan_malware, db_write -> update_subscription, scan_malware -> quarantine_system, update_subscription -> quarantine_system",db_write;update_subscription;scan_malware;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,3c48e7580e876366
"When you get a chance, store the Engineering config in the database and concurrently change Bob's plan and check prod-web-01 for vulnerabilities. When all of that's complete, disconnect staging-db-02 from everything.",10100,"db_write -> scan_malware, db_write -> update_subscription, scan_malware -> quarantine_system, update_subscription -> quarantine_system",db_write;update_subscription;scan_malware;quarantine_system,0->1;0->2;1->3;2->3,generated,diamond,3c48e7580e876366
We gotta ping staging-db-02 for a health check — then yank ml-infer-05 off the network while also investigate prod-web-01 for infections and update Frank's subscription.,10101,"check_status -> quarantine_system, quarantine_system -> scan_malware, quarantine_system -> update_subscription",check_status;quarantine_system;scan_malware;update_subscription,0->1;1->2;1->3,generated,inverted_y,fa698c97115a3f0f
"Ticket INC-8842 says verify staging-db-02's health. After that, quarantine staging-db-02 while also investigate auth-svc-04 for infections and update Bob's subscription.",10101,"check_status -> quarantine_system, quarantine_system -> scan_malware, quarantine_system -> update_subscription",check_status;quarantine_system;scan_malware;update_subscription,0->1;1->2;1->3,generated,inverted_y,fa698c97115a3f0f
"The Finance team needs us to diagnose prod-web-01, and then disconnect payment-api-03 from everything and at the same time do a security check on payment-api-03 and adjust the billing tier for Grace.",10101,"check_status -> quarantine_system, quarantine_system -> scan_malware, quarantine_system -> update_subscription",check_status;quarantine_system;scan_malware;update_subscription,0->1;1->2;1->3,generated,inverted_y,fa698c97115a3f0f
"Quick one — diagnose cdn-edge-06, followed by pull payment-api-03 from production and at the same time sweep payment-api-03 for IOCs and modify Eve's subscription.",10101,"check_status -> quarantine_system, quarantine_system -> scan_malware, quarantine_system -> update_subscription",check_status;quarantine_system;scan_malware;update_subscription,0->1;1->2;1->3,generated,inverted_y,fa698c97115a3f0f
"From Finance: write the new data for #31450 back and simultaneously do a security check on auth-svc-04 and create an audit trail for #42017, then converge and update Diana's subscription — in parallel, create a support case for Marketing and blast an alert to Legal. After those finish, query the database about #10234.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,68662e4043f87760
"Persist Alice's data to the database and simultaneously investigate staging-db-02 for infections and record the event in HR's log, merge everything and adjust the billing tier for Frank while also file an incident report about staging-db-02 and ping Eve about it. After those finish, query the database about #42017.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,68662e4043f87760
"Time to store the Marketing config in the database and concurrently investigate payment-api-03 for infections and log the whole payment-api-03 incident, then converge and update Charlie's subscription — in parallel, spin up a tracking ticket for Grace and shoot Charlie an email, merge everything and dig up the history on Bob.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,68662e4043f87760
"For the Engineering team, persist Alice's data to the database — in parallel, do a security check on ml-infer-05 and log Charlie's action for compliance. Once both are done, change Bob's plan and at the same time file an incident report about cdn-edge-06 and ping Bob about it. After those finish, grab Grace's account details.",10102,"create_ticket -> db_read, db_write -> log_audit_event, db_write -> scan_malware, log_audit_event -> update_subscription, scan_malware -> update_subscription, send_notification -> db_read, update_subscription -> create_ticket, update_subscription -> send_notification",db_write;scan_malware;log_audit_event;update_subscription;create_ticket;send_notification;db_read,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,68662e4043f87760
"Sweep prod-web-01 for IOCs, then grab Diana's account details — in parallel, refund Bob and ping cdn-edge-06 for a health check.",10103,"db_read -> check_status, db_read -> process_refund, scan_malware -> db_read",scan_malware;db_read;process_refund;check_status,0->1;1->2;1->3,generated,inverted_y,812d7bbe18dd176c
"From HR: sweep auth-svc-04 for IOCs. Next, dig up the history on Charlie and at the same time give Alice their money back and ping auth-svc-04 for a health check.",10103,"db_read -> check_status, db_read -> process_refund, scan_malware -> db_read",scan_malware;db_read;process_refund;check_status,0->1;1->2;1->3,generated,inverted_y,812d7bbe18dd176c
"From Legal: check cdn-edge-06 for vulnerabilities. Once that's done, look up the records for #31450 and at the same time reverse the charge on #60122 and assess auth-svc-04's status.",10103,"db_read -> check_status, db_read -> process_refund, scan_malware -> db_read",scan_malware;db_read;process_refund;check_status,0->1;1->2;1->3,generated,inverted_y,812d7bbe18dd176c
"We gotta sweep prod-web-01 for IOCs, and then fetch #60122's info and at the same time give Charlie their money back and verify auth-svc-04's health.",10103,"db_read -> check_status, db_read -> process_refund, scan_malware -> db_read",scan_malware;db_read;process_refund;check_status,0->1;1->2;1->3,generated,inverted_y,812d7bbe18dd176c
"Do me a favor and bounce ml-infer-05 and create an audit trail for #42017, merge everything and hand Alice's issue off to an engineer. Last step: launch an instance for Marketing.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,generated,y_shape,11bd7a0bb2aaa082
"Charlie reported an issue — restart the service on payment-api-03 and drop an audit entry for staging-db-02. After those finish, get a human involved for Frank. Finally, launch an instance for Finance.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,generated,y_shape,11bd7a0bb2aaa082
"ASAP — give cdn-edge-06 a kick and record the event in Legal's log, then converge and hand Bob's issue off to an engineer. End with deploy a server for Finance.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,generated,y_shape,11bd7a0bb2aaa082
"Urgent: bounce auth-svc-04 and record the event in Marketing's log. After those finish, hand Alice's issue off to an engineer. To wrap up, deploy a server for HR.",10104,"escalate_to_human -> provision_vm, log_audit_event -> escalate_to_human, restart_service -> escalate_to_human",restart_service;log_audit_event;escalate_to_human;provision_vm,0->2;1->2;2->3,generated,y_shape,11bd7a0bb2aaa082
"Charlie is asking us to lock down staging-db-02, and while you're at it, scan staging-db-02 for threats, persist Grace's data to the database, and deploy a server for Marketing. Last step: record the event in Marketing's log.",10105,"provision_vm -> log_audit_event, quarantine_system -> db_write, quarantine_system -> provision_vm, quarantine_system -> scan_malware",quarantine_system;scan_malware;db_write;provision_vm;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ba042811590db51b
"We gotta pull cdn-edge-06 from production and concurrently do a security check on payment-api-03, push the changes for Bob to the DB, and deploy a server for HR. Last step: record the event in Marketing's log.",10105,"provision_vm -> log_audit_event, quarantine_system -> db_write, quarantine_system -> provision_vm, quarantine_system -> scan_malware",quarantine_system;scan_malware;db_write;provision_vm;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ba042811590db51b
