source_row_id,original_query,query,ground_truth,generation_type,lexical_cues_removed,paraphrase_family,confusable_with,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
408,scan prod-web-01 for suspicious artifacts.,There are suspicious processes on cdn-edge-06.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
409,run an IOC check against cdn-edge-06.,We need to make sure auth-svc-04 is safe.,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;provision_vm;generate_report
410,Please run a malware scan on ml-infer-05.,Something weird is going on with payment-api-03.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,generate_report,False,7,generate_report;provision_vm;create_ticket;process_refund;quarantine_system
411,Please scan staging-db-02 for malicious files.,We're seeing unusual activity on staging-db-02.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,9,generate_report;db_read;db_write;quarantine_system;provision_vm
412,Please check payment-api-03 for indicators of compromise.,Something weird is going on with cdn-edge-06.,scan_malware,lexical_cue_reduced,,,,scan_malware,6,provision_vm,False,6,provision_vm;generate_report;create_ticket;quarantine_system;send_notification
413,Please inspect ml-infer-05 for malware activity.,ml-infer-05 might have been breached.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,generate_report,False,2,generate_report;scan_malware;process_refund;quarantine_system;log_audit_event
414,Please perform a threat scan on staging-db-02.,prod-web-01 might have been breached.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,scan_malware,True,1,scan_malware;generate_report;reset_password;quarantine_system;provision_vm
415,Please sweep cdn-edge-06 for infections.,There are suspicious processes on auth-svc-04.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;log_audit_event;generate_report
416,Please scan payment-api-03 for suspicious artifacts.,Can we verify that ml-infer-05 isn't compromised?,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,scan_malware,True,1,scan_malware;generate_report;quarantine_system;send_notification;provision_vm
417,Please run an IOC check against staging-db-02.,Is ml-infer-05 clean? We're not sure.,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,quarantine_system,False,3,quarantine_system;generate_report;scan_malware;process_refund;provision_vm
418,Can you run a malware scan on cdn-edge-06?,payment-api-03 has been flagged for unusual behavior.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,create_ticket,False,10,create_ticket;process_refund;generate_report;provision_vm;escalate_to_human
419,Can you scan cdn-edge-06 for malicious files?,There could be something bad running on auth-svc-04.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,reset_password,False,2,reset_password;scan_malware;quarantine_system;generate_report;log_audit_event
420,Can you check payment-api-03 for indicators of compromise?,payment-api-03 might have been breached.,scan_malware,lexical_cue_reduced,,,,scan_malware,6,generate_report,False,2,generate_report;scan_malware;process_refund;escalate_to_human;quarantine_system
421,Can you inspect ml-infer-05 for malware activity?,We're seeing unusual activity on ml-infer-05.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,generate_report,False,2,generate_report;scan_malware;quarantine_system;process_refund;log_audit_event
422,Can you perform a threat scan on auth-svc-04?,We should look into what's happening on prod-web-01.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,generate_report,False,5,generate_report;quarantine_system;provision_vm;process_refund;scan_malware
423,Can you sweep payment-api-03 for infections?,ml-infer-05 has been flagged for unusual behavior.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,generate_report,False,7,generate_report;quarantine_system;process_refund;escalate_to_human;send_notification
424,Can you scan prod-web-01 for suspicious artifacts?,We're seeing unusual activity on cdn-edge-06.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,5,generate_report;quarantine_system;send_notification;provision_vm;scan_malware
425,Can you run an IOC check against cdn-edge-06?,Can we verify that auth-svc-04 isn't compromised?,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;reset_password;log_audit_event;escalate_to_human
426,Could you run a malware scan on auth-svc-04 for me?,We need to make sure cdn-edge-06 is safe.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,quarantine_system,False,2,quarantine_system;scan_malware;generate_report;provision_vm;send_notification
427,Could you scan payment-api-03 for malicious files for me?,Is prod-web-01 clean? We're not sure.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,quarantine_system,False,2,quarantine_system;scan_malware;generate_report;provision_vm;process_refund
428,Could you check prod-web-01 for indicators of compromise for me?,We're seeing unusual activity on prod-web-01.,scan_malware,lexical_cue_reduced,,,,scan_malware,6,generate_report,False,2,generate_report;scan_malware;quarantine_system;provision_vm;process_refund
429,Could you inspect prod-web-01 for malware activity for me?,We need to make sure ml-infer-05 is safe.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
430,Could you perform a threat scan on payment-api-03 for me?,We need to make sure prod-web-01 is safe.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
431,Could you sweep cdn-edge-06 for infections for me?,There could be something bad running on payment-api-03.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,generate_report,False,6,generate_report;provision_vm;process_refund;create_ticket;quarantine_system
432,Could you scan payment-api-03 for suspicious artifacts for me?,There could be something bad running on ml-infer-05.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,2,generate_report;scan_malware;quarantine_system;provision_vm;process_refund
433,Could you run an IOC check against staging-db-02 for me?,There could be something bad running on cdn-edge-06.,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,generate_report,False,5,generate_report;provision_vm;quarantine_system;create_ticket;scan_malware
434,I need you to run a malware scan on cdn-edge-06.,Something weird is going on with staging-db-02.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,db_write,False,9,db_write;db_read;generate_report;provision_vm;quarantine_system
435,I need you to scan auth-svc-04 for malicious files.,We should look into what's happening on ml-infer-05.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,6,generate_report;quarantine_system;send_notification;process_refund;provision_vm
436,I need you to check ml-infer-05 for indicators of compromise.,Can we verify that prod-web-01 isn't compromised?,scan_malware,lexical_cue_reduced,,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
437,I need you to inspect cdn-edge-06 for malware activity.,We're seeing unusual activity on payment-api-03.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,generate_report,False,6,generate_report;quarantine_system;process_refund;provision_vm;log_audit_event
438,I need you to perform a threat scan on auth-svc-04.,staging-db-02 has been flagged for unusual behavior.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,generate_report,False,13,generate_report;db_write;escalate_to_human;create_ticket;process_refund
439,I need you to sweep ml-infer-05 for infections.,We need to make sure staging-db-02 is safe.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,db_write,False,6,db_write;generate_report;quarantine_system;db_read;provision_vm
440,I need you to scan prod-web-01 for suspicious artifacts.,prod-web-01 has been flagged for unusual behavior.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,quarantine_system,False,7,quarantine_system;generate_report;create_ticket;provision_vm;escalate_to_human
441,I need you to run an IOC check against prod-web-01.,Is staging-db-02 clean? We're not sure.,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,db_write,False,11,db_write;db_read;generate_report;quarantine_system;provision_vm
442,We should run a malware scan on prod-web-01.,There could be something bad running on staging-db-02.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,db_write,False,9,db_write;db_read;generate_report;quarantine_system;provision_vm
443,We should scan cdn-edge-06 for malicious files.,We should look into what's happening on cdn-edge-06.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,10,generate_report;send_notification;provision_vm;create_ticket;quarantine_system
444,We should check staging-db-02 for indicators of compromise.,Can we verify that staging-db-02 isn't compromised?,scan_malware,lexical_cue_reduced,,,,scan_malware,6,db_read,False,3,db_read;db_write;scan_malware;generate_report;quarantine_system
445,We should inspect ml-infer-05 for malware activity.,We need to make sure payment-api-03 is safe.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,quarantine_system,False,4,quarantine_system;generate_report;provision_vm;scan_malware;escalate_to_human
446,We should perform a threat scan on prod-web-01.,There are suspicious processes on prod-web-01.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
447,We should sweep payment-api-03 for infections.,We're seeing unusual activity on auth-svc-04.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,reset_password,False,3,reset_password;log_audit_event;scan_malware;quarantine_system;generate_report
448,We should scan ml-infer-05 for suspicious artifacts.,We should look into what's happening on payment-api-03.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,9,generate_report;provision_vm;process_refund;create_ticket;quarantine_system
449,We should run an IOC check against ml-infer-05.,Can we verify that payment-api-03 isn't compromised?,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;escalate_to_human;provision_vm
450,Let's run a malware scan on staging-db-02.,Can we verify that cdn-edge-06 isn't compromised?,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;send_notification;provision_vm
451,Let's scan auth-svc-04 for malicious files.,We should look into what's happening on auth-svc-04.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,generate_report,False,5,generate_report;reset_password;quarantine_system;log_audit_event;scan_malware
452,Let's check staging-db-02 for indicators of compromise.,There are suspicious processes on ml-infer-05.,scan_malware,lexical_cue_reduced,,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
453,Let's inspect prod-web-01 for malware activity.,auth-svc-04 has been flagged for unusual behavior.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,reset_password,False,6,reset_password;quarantine_system;create_ticket;escalate_to_human;log_audit_event
454,Let's perform a threat scan on payment-api-03.,There are suspicious processes on payment-api-03.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;process_refund
455,Let's sweep payment-api-03 for infections.,There could be something bad running on prod-web-01.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,generate_report,False,2,generate_report;scan_malware;provision_vm;quarantine_system;process_refund
456,Let's scan prod-web-01 for suspicious artifacts.,Is cdn-edge-06 clean? We're not sure.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,quarantine_system,False,5,quarantine_system;provision_vm;generate_report;send_notification;scan_malware
457,Let's run an IOC check against payment-api-03.,Something weird is going on with prod-web-01.,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,generate_report,False,3,generate_report;provision_vm;scan_malware;quarantine_system;create_ticket
458,Kindly run a malware scan on staging-db-02.,We should look into what's happening on staging-db-02.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,db_write,False,13,db_write;generate_report;db_read;provision_vm;quarantine_system
459,Kindly scan cdn-edge-06 for malicious files.,Something weird is going on with auth-svc-04.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,reset_password,False,2,reset_password;scan_malware;quarantine_system;generate_report;provision_vm
460,Kindly check staging-db-02 for indicators of compromise.,We're seeing unusual activity on cdn-edge-06.,scan_malware,lexical_cue_reduced,,,,scan_malware,6,generate_report,False,5,generate_report;quarantine_system;send_notification;provision_vm;scan_malware
461,Kindly inspect cdn-edge-06 for malware activity.,Is payment-api-03 clean? We're not sure.,scan_malware,lexical_cue_reduced,malware,,,scan_malware,6,generate_report,False,6,generate_report;provision_vm;quarantine_system;process_refund;create_ticket
462,Kindly perform a threat scan on prod-web-01.,prod-web-01 has been flagged for unusual behavior.,scan_malware,lexical_cue_reduced,scan;threat,,,scan_malware,6,quarantine_system,False,7,quarantine_system;generate_report;create_ticket;provision_vm;escalate_to_human
463,Kindly sweep payment-api-03 for infections.,We should look into what's happening on cdn-edge-06.,scan_malware,lexical_cue_reduced,infections;sweep,,,scan_malware,6,generate_report,False,10,generate_report;send_notification;provision_vm;create_ticket;quarantine_system
464,Kindly scan ml-infer-05 for suspicious artifacts.,staging-db-02 might have been breached.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,db_read,False,7,db_read;db_write;generate_report;process_refund;quarantine_system
465,Kindly run an IOC check against auth-svc-04.,There are suspicious processes on prod-web-01.,scan_malware,lexical_cue_reduced,ioc,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;escalate_to_human
466,"When you have a moment, run a malware scan on ml-infer-05.",We need to make sure ml-infer-05 is safe.,scan_malware,lexical_cue_reduced,malware;scan,,,scan_malware,6,scan_malware,True,1,scan_malware;quarantine_system;generate_report;provision_vm;send_notification
467,"When you have a moment, scan cdn-edge-06 for malicious files.",Something weird is going on with cdn-edge-06.,scan_malware,lexical_cue_reduced,scan,,,scan_malware,6,provision_vm,False,6,provision_vm;generate_report;create_ticket;quarantine_system;send_notification
468,"When you have a moment, check staging-db-02 for indicators of compromise.",We need to make sure staging-db-02 is safe.,scan_malware,lexical_cue_reduced,,,,scan_malware,6,db_write,False,6,db_write;generate_report;quarantine_system;db_read;provision_vm
268,notify the Legal team.,Don't forget to tell Grace the news.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,send_notification,True,1,send_notification;update_subscription;escalate_to_human;provision_vm;reset_password
269,send an alert to Finance.,Time to reach out to Eve about the outcome.,send_notification,lexical_cue_reduced,alert;send,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;quarantine_system;generate_report;process_refund
270,email the update to Engineering.,Grace is waiting for an update.,send_notification,lexical_cue_reduced,email,,,send_notification,4,update_subscription,False,10,update_subscription;reset_password;escalate_to_human;provision_vm;create_ticket
271,send a heads-up to Alice.,Make sure Legal hears about this.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,4,escalate_to_human;create_ticket;generate_report;send_notification;quarantine_system
272,push a notification to Legal.,We should let Grace know about the situation.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;quarantine_system;provision_vm;create_ticket
273,forward the update to Charlie.,Time to reach out to Alice about the outcome.,send_notification,lexical_cue_reduced,,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;quarantine_system;generate_report;create_ticket
274,alert Legal.,We should let Bob know about the situation.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;escalate_to_human;create_ticket;provision_vm
275,drop a message to the Legal team.,Diana is waiting for an update.,send_notification,lexical_cue_reduced,message,,,send_notification,4,escalate_to_human,False,10,escalate_to_human;generate_report;create_ticket;provision_vm;quarantine_system
276,Please send an update to Diana.,HR hasn't been informed yet.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;quarantine_system;log_audit_event
277,Please notify Frank.,Time to reach out to Bob about the outcome.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;quarantine_system;process_refund;create_ticket
278,Please email the update to Engineering.,Keep Bob in the loop.,send_notification,lexical_cue_reduced,email,,,send_notification,4,escalate_to_human,False,9,escalate_to_human;quarantine_system;provision_vm;process_refund;restart_service
279,Please send a heads-up to Engineering.,Has anyone told Marketing about this?,send_notification,lexical_cue_reduced,send,,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;provision_vm;restart_service;escalate_to_human
280,Please push a notification to Diana.,Make sure HR hears about this.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,escalate_to_human,False,4,escalate_to_human;create_ticket;generate_report;send_notification;quarantine_system
281,Please forward the latest update to Marketing.,Has anyone told Finance about this?,send_notification,lexical_cue_reduced,,,,send_notification,4,generate_report,False,3,generate_report;create_ticket;send_notification;provision_vm;escalate_to_human
282,Please alert Engineering.,Engineering hasn't been informed yet.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,escalate_to_human,False,3,escalate_to_human;generate_report;send_notification;quarantine_system;provision_vm
283,Please drop a message to Bob.,Diana needs to know what happened.,send_notification,lexical_cue_reduced,message,,,send_notification,4,generate_report,False,11,generate_report;process_refund;db_read;escalate_to_human;log_audit_event
284,Can you send an update to Bob?,We should let Charlie know about the situation.,send_notification,lexical_cue_reduced,send,,,send_notification,4,quarantine_system,False,2,quarantine_system;send_notification;escalate_to_human;generate_report;provision_vm
285,Can you send an alert to Finance?,Time to reach out to Diana about the outcome.,send_notification,lexical_cue_reduced,alert;send,,,send_notification,4,escalate_to_human,False,5,escalate_to_human;generate_report;process_refund;quarantine_system;send_notification
286,Can you email the update to HR?,Charlie is waiting for an update.,send_notification,lexical_cue_reduced,email,,,send_notification,4,quarantine_system,False,6,quarantine_system;provision_vm;generate_report;escalate_to_human;create_ticket
287,Can you send a heads-up to Diana?,Has anyone told HR about this?,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;generate_report;quarantine_system;check_status
288,Can you push a notification to Bob?,We should let Diana know about the situation.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,escalate_to_human,False,4,escalate_to_human;generate_report;quarantine_system;send_notification;provision_vm
289,Can you forward the latest update to Legal?,Time to reach out to Charlie about the outcome.,send_notification,lexical_cue_reduced,,,,send_notification,4,escalate_to_human,False,3,escalate_to_human;quarantine_system;send_notification;process_refund;generate_report
290,Can you alert Bob?,Make sure Marketing hears about this.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,send_notification,True,1,send_notification;generate_report;escalate_to_human;provision_vm;quarantine_system
291,Can you drop a message to Charlie?,Has anyone told Engineering about this?,send_notification,lexical_cue_reduced,message,,,send_notification,4,send_notification,True,1,send_notification;generate_report;quarantine_system;escalate_to_human;provision_vm
292,Could you notify the Finance team for me?,Keep Frank in the loop.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,provision_vm,False,9,provision_vm;escalate_to_human;update_subscription;quarantine_system;create_ticket
293,Could you notify Grace for me?,Make sure Finance hears about this.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,generate_report,False,5,generate_report;create_ticket;escalate_to_human;provision_vm;send_notification
294,Could you email Alice the latest status for me?,Don't forget to tell Charlie the news.,send_notification,lexical_cue_reduced,email,,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;escalate_to_human;provision_vm;generate_report
295,Could you send a heads-up to Diana for me?,Keep Alice in the loop.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,9,escalate_to_human;update_subscription;provision_vm;quarantine_system;create_ticket
296,Could you push a notification to Grace for me?,Frank needs to know what happened.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,generate_report,False,7,generate_report;create_ticket;escalate_to_human;provision_vm;quarantine_system
297,Could you forward the latest update to HR for me?,Someone needs to loop Alice in.,send_notification,lexical_cue_reduced,,,,send_notification,4,escalate_to_human,False,7,escalate_to_human;provision_vm;create_ticket;quarantine_system;generate_report
298,Could you alert Engineering for me?,Alice needs to know what happened.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,escalate_to_human,False,8,escalate_to_human;generate_report;create_ticket;process_refund;log_audit_event
299,Could you drop a message to the Engineering team for me?,Don't forget to tell Frank the news.,send_notification,lexical_cue_reduced,message,,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;provision_vm;create_ticket;generate_report
300,I need you to send an update to Frank.,Keep Diana in the loop.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,13,escalate_to_human;process_refund;provision_vm;quarantine_system;update_subscription
301,I need you to notify Eve.,Someone needs to loop Frank in.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,escalate_to_human,False,8,escalate_to_human;create_ticket;provision_vm;quarantine_system;generate_report
302,I need you to email Alice the latest status.,Someone needs to loop Bob in.,send_notification,lexical_cue_reduced,email,,,send_notification,4,escalate_to_human,False,7,escalate_to_human;quarantine_system;create_ticket;provision_vm;reset_password
303,I need you to send a heads-up to Finance.,Someone needs to loop Charlie in.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,8,escalate_to_human;quarantine_system;provision_vm;create_ticket;process_refund
304,I need you to push a notification to Bob.,Make sure Engineering hears about this.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,generate_report,False,4,generate_report;create_ticket;quarantine_system;send_notification;provision_vm
305,I need you to forward the update to Diana.,Time to reach out to Frank about the outcome.,send_notification,lexical_cue_reduced,,,,send_notification,4,escalate_to_human,False,3,escalate_to_human;quarantine_system;send_notification;create_ticket;provision_vm
306,I need you to alert Legal.,Don't forget to tell Diana the news.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,escalate_to_human,False,5,escalate_to_human;db_write;generate_report;db_read;send_notification
307,I need you to drop a message to Diana.,Finance hasn't been informed yet.,send_notification,lexical_cue_reduced,message,,,send_notification,4,generate_report,False,6,generate_report;escalate_to_human;provision_vm;log_audit_event;reset_password
308,We should send an update to Grace.,Legal hasn't been informed yet.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;create_ticket;generate_report;provision_vm
309,We should notify Diana.,Alice is waiting for an update.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,escalate_to_human,False,6,escalate_to_human;create_ticket;provision_vm;generate_report;update_subscription
310,We should email Alice the latest status.,Eve needs to know what happened.,send_notification,lexical_cue_reduced,email,,,send_notification,4,generate_report,False,5,generate_report;log_audit_event;escalate_to_human;quarantine_system;send_notification
311,We should send a heads-up to Bob.,Don't forget to tell Alice the news.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;provision_vm;generate_report;create_ticket
312,We should push a notification to Diana.,Grace needs to know what happened.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,log_audit_event,False,12,log_audit_event;reset_password;process_refund;generate_report;quarantine_system
313,We should forward the latest update to Engineering.,Eve is waiting for an update.,send_notification,lexical_cue_reduced,,,,send_notification,4,generate_report,False,4,generate_report;escalate_to_human;provision_vm;send_notification;quarantine_system
314,We should alert Legal.,Bob needs to know what happened.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,process_refund,False,8,process_refund;generate_report;quarantine_system;create_ticket;log_audit_event
315,We should drop a message to the Marketing team.,Keep Grace in the loop.,send_notification,lexical_cue_reduced,message,,,send_notification,4,update_subscription,False,11,update_subscription;reset_password;provision_vm;process_refund;quarantine_system
316,Let's send an update to Grace.,Someone needs to loop Eve in.,send_notification,lexical_cue_reduced,send,,,send_notification,4,escalate_to_human,False,5,escalate_to_human;quarantine_system;provision_vm;generate_report;send_notification
317,Let's notify Grace.,Keep Charlie in the loop.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,quarantine_system,False,11,quarantine_system;provision_vm;process_refund;update_subscription;escalate_to_human
318,Let's email Diana the latest status.,Don't forget to tell Eve the news.,send_notification,lexical_cue_reduced,email,,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;db_write;generate_report;quarantine_system
319,Let's send a heads-up to Charlie.,Marketing hasn't been informed yet.,send_notification,lexical_cue_reduced,send,,,send_notification,4,send_notification,True,1,send_notification;provision_vm;generate_report;escalate_to_human;quarantine_system
320,Let's push a notification to Diana.,Frank is waiting for an update.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,provision_vm,False,7,provision_vm;create_ticket;escalate_to_human;generate_report;update_subscription
321,Let's forward the latest update to HR.,We should let Frank know about the situation.,send_notification,lexical_cue_reduced,,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;provision_vm;create_ticket;quarantine_system
322,Let's alert Frank.,Someone needs to loop Diana in.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,escalate_to_human,False,11,escalate_to_human;quarantine_system;provision_vm;generate_report;create_ticket
323,Let's drop a message to Frank.,Bob is waiting for an update.,send_notification,lexical_cue_reduced,message,,,send_notification,4,create_ticket,False,5,create_ticket;escalate_to_human;provision_vm;quarantine_system;send_notification
324,Kindly notify the Finance team.,We should let Eve know about the situation.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,send_notification,True,1,send_notification;escalate_to_human;quarantine_system;generate_report;provision_vm
325,Kindly send an alert to Finance.,Don't forget to tell Bob the news.,send_notification,lexical_cue_reduced,alert;send,,,send_notification,4,send_notification,True,1,send_notification;quarantine_system;escalate_to_human;provision_vm;check_status
326,Kindly email Charlie the latest status.,Alice needs to know what happened.,send_notification,lexical_cue_reduced,email,,,send_notification,4,escalate_to_human,False,8,escalate_to_human;generate_report;create_ticket;process_refund;log_audit_event
327,Kindly send a heads-up to Bob.,Charlie needs to know what happened.,send_notification,lexical_cue_reduced,send,,,send_notification,4,quarantine_system,False,8,quarantine_system;generate_report;process_refund;escalate_to_human;log_audit_event
328,Kindly push a notification to Alice.,Someone needs to loop Grace in.,send_notification,lexical_cue_reduced,notification,,,send_notification,4,reset_password,False,11,reset_password;escalate_to_human;update_subscription;quarantine_system;create_ticket
329,Kindly forward the latest update to HR.,Has anyone told Legal about this?,send_notification,lexical_cue_reduced,,,,send_notification,4,escalate_to_human,False,3,escalate_to_human;create_ticket;send_notification;generate_report;provision_vm
330,Kindly alert Frank.,We should let Frank know about the situation.,send_notification,lexical_cue_reduced,alert,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;provision_vm;create_ticket;quarantine_system
331,Kindly drop a message to Eve.,Time to reach out to Grace about the outcome.,send_notification,lexical_cue_reduced,message,,,send_notification,4,escalate_to_human,False,4,escalate_to_human;process_refund;quarantine_system;send_notification;create_ticket
332,"When you have a moment, notify the Engineering team.",We should let Diana know about the situation.,send_notification,lexical_cue_reduced,notify,,,send_notification,4,escalate_to_human,False,4,escalate_to_human;generate_report;quarantine_system;send_notification;provision_vm
333,"When you have a moment, send an alert to Engineering.",We should let Alice know about the situation.,send_notification,lexical_cue_reduced,alert;send,,,send_notification,4,escalate_to_human,False,2,escalate_to_human;send_notification;create_ticket;generate_report;quarantine_system
334,"When you have a moment, email the update to Engineering.",Keep Eve in the loop.,send_notification,lexical_cue_reduced,email,,,send_notification,4,provision_vm,False,8,provision_vm;quarantine_system;escalate_to_human;update_subscription;generate_report
67,save the latest data for Bob to the database.,Grace's file needs to reflect the changes from today.,update_database,lexical_cue_reduced,database;save,,,db_write,1,generate_report,False,6,generate_report;reset_password;provision_vm;update_subscription;log_audit_event
68,write Grace's updated information back to the database.,We got new details for Charlie that need to go into the system.,update_database,lexical_cue_reduced,database;write,,,db_write,1,quarantine_system,False,8,quarantine_system;generate_report;provision_vm;send_notification;escalate_to_human
69,persist the database changes for Marketing.,The records for Frank are stale -- please fix them.,update_database,lexical_cue_reduced,database;persist,,,db_write,1,db_write,True,1,db_write;generate_report;provision_vm;escalate_to_human;create_ticket
70,commit the new record for Alice to the database.,Diana's file needs to reflect the changes from today.,update_database,lexical_cue_reduced,commit;database;record,,,db_write,1,generate_report,False,2,generate_report;db_write;db_read;provision_vm;process_refund
71,update the stored Finance settings in the database.,Grace's profile doesn't reflect the latest info.,update_database,lexical_cue_reduced,database;update,,,db_write,1,reset_password,False,8,reset_password;update_subscription;scan_malware;db_read;generate_report
72,store the revised details for Grace.,Eve's profile doesn't reflect the latest info.,update_database,lexical_cue_reduced,store,,,db_write,1,generate_report,False,4,generate_report;reset_password;db_read;db_write;scan_malware
