condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,784,We should perform a service restart on ml-infer-05.,restart_service,restart_service,restart_service,True,1,0.5351086258888245,0.5351086258888245,restart_service;process_refund;quarantine_system;provision_vm;db_write,0.53510863;0.36156324;0.33106357;0.30153111;0.29257306
Standard,785,Let's restart the service on auth-svc-04.,restart_service,restart_service,restart_service,True,1,0.562969446182251,0.562969446182251,restart_service;process_refund;quarantine_system;provision_vm;reset_password,0.56296945;0.33318925;0.27404338;0.25356853;0.22020602
Standard,786,Let's reboot cdn-edge-06.,restart_service,restart_service,restart_service,True,1,0.38954588770866394,0.38954588770866394,restart_service;provision_vm;process_refund;quarantine_system;send_notification,0.38954589;0.30754584;0.29555374;0.26850119;0.26028025
Standard,787,Let's bounce the service running on payment-api-03.,restart_service,restart_service,restart_service,True,1,0.3991415798664093,0.3991415798664093,restart_service;check_status;quarantine_system;process_refund;provision_vm,0.39914158;0.39014003;0.38611677;0.37160054;0.35288575
Standard,788,Let's cycle prod-web-01.,restart_service,restart_service,provision_vm,False,12,0.45789897441864014,0.3052317202091217,provision_vm;quarantine_system;generate_report;process_refund;send_notification,0.45789897;0.45479459;0.43376231;0.43092951;0.42841595
Standard,789,Let's restart ml-infer-05's service process.,restart_service,restart_service,restart_service,True,1,0.5614935755729675,0.5614935755729675,restart_service;process_refund;quarantine_system;provision_vm;generate_report,0.56149358;0.38839996;0.33851248;0.31462938;0.27985865
Standard,790,Let's bring the service on prod-web-01 back up.,restart_service,restart_service,restart_service,True,1,0.5006111264228821,0.5006111264228821,restart_service;process_refund;quarantine_system;provision_vm;generate_report,0.50061113;0.46746051;0.45792407;0.44454122;0.40932631
Standard,791,Let's reload the service hosted on auth-svc-04.,restart_service,restart_service,restart_service,True,1,0.5147727727890015,0.5147727727890015,restart_service;process_refund;quarantine_system;provision_vm;reset_password,0.51477277;0.30321935;0.23265211;0.23140997;0.18771201
Standard,792,Let's perform a service restart on auth-svc-04.,restart_service,restart_service,restart_service,True,1,0.547113299369812,0.547113299369812,restart_service;process_refund;quarantine_system;provision_vm;reset_password,0.54711330;0.30417681;0.25996253;0.23084781;0.19966212
Standard,793,Kindly restart the service on prod-web-01.,restart_service,restart_service,restart_service,True,1,0.593453049659729,0.593453049659729,restart_service;process_refund;quarantine_system;provision_vm;send_notification,0.59345305;0.45119974;0.39348632;0.37897414;0.30841649
Standard,794,Kindly reboot auth-svc-04.,restart_service,restart_service,restart_service,True,1,0.3975755572319031,0.3975755572319031,restart_service;reset_password;process_refund;provision_vm;quarantine_system,0.39757556;0.28096890;0.22951096;0.18312122;0.17554794
Standard,795,Kindly bounce the service running on payment-api-03.,restart_service,restart_service,restart_service,True,1,0.3597988784313202,0.3597988784313202,restart_service;quarantine_system;check_status;process_refund;provision_vm,0.35979888;0.31266177;0.30503204;0.29704565;0.27160051
Standard,796,Kindly cycle cdn-edge-06.,restart_service,restart_service,provision_vm,False,9,0.2687098979949951,0.1887885332107544,provision_vm;quarantine_system;send_notification;create_ticket;scan_malware,0.26870990;0.25212845;0.24698603;0.23114742;0.22254235
Standard,797,Kindly restart auth-svc-04's service process.,restart_service,restart_service,restart_service,True,1,0.5062280297279358,0.5062280297279358,restart_service;process_refund;quarantine_system;reset_password;provision_vm,0.50622803;0.26590732;0.20502952;0.19691253;0.17129607
Standard,798,Kindly bring the service on cdn-edge-06 back up.,restart_service,restart_service,restart_service,True,1,0.3880562484264374,0.3880562484264374,restart_service;process_refund;provision_vm;quarantine_system;check_status,0.38805625;0.28761944;0.27977169;0.27180108;0.26806086
Standard,799,Kindly reload the service hosted on staging-db-02.,restart_service,restart_service,restart_service,True,1,0.4751545786857605,0.4751545786857605,restart_service;db_write;process_refund;db_read;provision_vm,0.47515458;0.25475618;0.24004811;0.19466320;0.17685403
Standard,800,Kindly perform a service restart on auth-svc-04.,restart_service,restart_service,restart_service,True,1,0.5319734215736389,0.5319734215736389,restart_service;process_refund;quarantine_system;provision_vm;reset_password,0.53197342;0.25758398;0.20285045;0.17140351;0.16307080
Standard,801,"When you have a moment, restart the service on staging-db-02.",restart_service,restart_service,restart_service,True,1,0.5125046372413635,0.5125046372413635,restart_service;process_refund;db_write;quarantine_system;provision_vm,0.51250464;0.32121757;0.30572793;0.26618013;0.25106156
Standard,802,"When you have a moment, reboot cdn-edge-06.",restart_service,restart_service,restart_service,True,1,0.4031282663345337,0.4031282663345337,restart_service;process_refund;provision_vm;quarantine_system;send_notification,0.40312827;0.32458892;0.31379089;0.30116117;0.25542217
Standard,803,"When you have a moment, bounce the service running on ml-infer-05.",restart_service,restart_service,restart_service,True,1,0.37110278010368347,0.37110278010368347,restart_service;quarantine_system;check_status;process_refund;send_notification,0.37110278;0.35798839;0.34509638;0.32908407;0.31911480
Standard,804,check the status of cdn-edge-06.,check_status,check_status,check_status,True,1,0.31102195382118225,0.31102195382118225,check_status;send_notification;create_ticket;generate_report;quarantine_system,0.31102195;0.29327163;0.27458566;0.27316901;0.26687202
Standard,805,verify whether payment-api-03 is healthy.,check_status,check_status,check_status,True,1,0.24676616489887238,0.24676616489887238,check_status;quarantine_system;send_notification;log_audit_event;generate_report,0.24676616;0.15927553;0.15656149;0.13623352;0.11161717
Standard,806,see if ml-infer-05 is up.,check_status,check_status,check_status,True,1,0.26600608229637146,0.26600608229637146,check_status;quarantine_system;db_read;send_notification;log_audit_event,0.26600608;0.25822100;0.24742158;0.24171165;0.23875795
Standard,807,inspect the current state of ml-infer-05.,check_status,check_status,log_audit_event,False,2,0.27040398120880127,0.2540924847126007,log_audit_event;check_status;quarantine_system;scan_malware;generate_report,0.27040398;0.25409248;0.25073901;0.24784075;0.24173085
Standard,808,look into auth-svc-04's health.,check_status,check_status,quarantine_system,False,12,0.2700311839580536,0.1621919721364975,quarantine_system;reset_password;scan_malware;log_audit_event;escalate_to_human,0.27003118;0.25294748;0.24827331;0.23690927;0.22964039
Standard,809,confirm that auth-svc-04 is running normally.,check_status,check_status,reset_password,False,6,0.22408908605575562,0.1973745971918106,reset_password;restart_service;quarantine_system;log_audit_event;scan_malware,0.22408909;0.21049319;0.20172134;0.20094444;0.19876315
Standard,810,check whether cdn-edge-06 is operational.,check_status,check_status,check_status,True,1,0.3539055287837982,0.3539055287837982,check_status;send_notification;quarantine_system;log_audit_event;process_refund,0.35390553;0.29013175;0.27048534;0.24177355;0.24132474
Standard,811,review the status of ml-infer-05.,check_status,check_status,generate_report,False,7,0.21705003082752228,0.1929951161146164,generate_report;send_notification;log_audit_event;db_write;quarantine_system,0.21705003;0.20658386;0.20114399;0.19804789;0.19667301
Standard,812,Please check the status of payment-api-03.,check_status,check_status,check_status,True,1,0.3549730181694031,0.3549730181694031,check_status;log_audit_event;send_notification;quarantine_system;generate_report,0.35497302;0.32139337;0.31645480;0.30928081;0.30506384
Standard,813,Please verify whether staging-db-02 is healthy.,check_status,check_status,db_write,False,3,0.2711106240749359,0.21315166354179382,db_write;db_read;check_status;restart_service;send_notification,0.27111062;0.26421210;0.21315166;0.20932180;0.17206168
Standard,814,Please see if prod-web-01 is up.,check_status,check_status,quarantine_system,False,10,0.4438997209072113,0.3302587568759918,quarantine_system;provision_vm;generate_report;send_notification;process_refund,0.44389972;0.43430829;0.43253601;0.41439679;0.41059318
Standard,815,Please inspect the current state of payment-api-03.,check_status,check_status,check_status,True,1,0.3695518672466278,0.3695518672466278,check_status;log_audit_event;quarantine_system;generate_report;provision_vm,0.36955187;0.36846539;0.36011186;0.35387826;0.34932536
Standard,816,Please look into auth-svc-04's health.,check_status,check_status,quarantine_system,False,13,0.29015377163887024,0.1734500527381897,quarantine_system;reset_password;scan_malware;log_audit_event;process_refund,0.29015377;0.28214464;0.27032763;0.26051697;0.25125465
Standard,817,Please confirm that staging-db-02 is running normally.,check_status,check_status,db_read,False,3,0.36553430557250977,0.3115929961204529,db_read;db_write;check_status;restart_service;send_notification,0.36553431;0.32410306;0.31159300;0.23894210;0.22351679
Standard,818,Please check whether auth-svc-04 is operational.,check_status,check_status,log_audit_event,False,2,0.2796992063522339,0.27349016070365906,log_audit_event;check_status;quarantine_system;process_refund;send_notification,0.27969921;0.27349016;0.26090646;0.25365013;0.24172765
Standard,819,Please review the status of ml-infer-05.,check_status,check_status,generate_report,False,9,0.2801547348499298,0.22755765914916992,generate_report;send_notification;quarantine_system;log_audit_event;db_write,0.28015473;0.26392320;0.25853202;0.25530782;0.25438136
Standard,820,Can you check the status of ml-infer-05?,check_status,check_status,check_status,True,1,0.30671951174736023,0.30671951174736023,check_status;log_audit_event;quarantine_system;send_notification;generate_report,0.30671951;0.29181999;0.27739909;0.27666739;0.27621576
Standard,821,Can you verify whether cdn-edge-06 is healthy?,check_status,check_status,check_status,True,1,0.2523009777069092,0.2523009777069092,check_status;send_notification;quarantine_system;restart_service;scan_malware,0.25230098;0.18484846;0.17412062;0.17271550;0.14054449
Standard,822,Can you see if auth-svc-04 is up?,check_status,check_status,log_audit_event,False,4,0.2423071563243866,0.20174092054367065,log_audit_event;reset_password;quarantine_system;check_status;process_refund,0.24230716;0.20385274;0.20300449;0.20174092;0.18314062
Standard,823,Can you inspect the current state of payment-api-03?,check_status,check_status,check_status,True,1,0.3543841242790222,0.3543841242790222,check_status;log_audit_event;quarantine_system;generate_report;create_ticket,0.35438412;0.34901273;0.31564230;0.28740299;0.28629279
Standard,824,Can you look into prod-web-01's health?,check_status,check_status,quarantine_system,False,12,0.4425259232521057,0.28881970047950745,quarantine_system;generate_report;provision_vm;scan_malware;process_refund,0.44252592;0.41906315;0.40798685;0.40471637;0.39828640
Standard,825,Can you confirm that auth-svc-04 is running normally?,check_status,check_status,log_audit_event,False,3,0.24434158205986023,0.22047342360019684,log_audit_event;reset_password;check_status;restart_service;quarantine_system,0.24434158;0.22410843;0.22047342;0.21311474;0.20650333
Standard,826,Can you check whether payment-api-03 is operational?,check_status,check_status,check_status,True,1,0.36759740114212036,0.36759740114212036,check_status;log_audit_event;quarantine_system;process_refund;send_notification,0.36759740;0.31405979;0.30452484;0.26969212;0.26173669
Standard,827,Can you review the status of auth-svc-04?,check_status,check_status,log_audit_event,False,2,0.2756526470184326,0.26391005516052246,log_audit_event;check_status;quarantine_system;create_ticket;process_refund,0.27565265;0.26391006;0.23185627;0.21867636;0.21449722
Standard,828,Could you check the status of staging-db-02 for me?,check_status,check_status,db_read,False,3,0.37882286310195923,0.32575052976608276,db_read;db_write;check_status;send_notification;generate_report,0.37882286;0.37640655;0.32575053;0.26714069;0.26689565
Standard,829,Could you verify whether payment-api-03 is healthy for me?,check_status,check_status,check_status,True,1,0.3054783046245575,0.3054783046245575,check_status;send_notification;quarantine_system;generate_report;log_audit_event,0.30547830;0.23299953;0.22696951;0.21579742;0.21009916
Standard,830,Could you see if payment-api-03 is up for me?,check_status,check_status,log_audit_event,False,3,0.3248565196990967,0.3210180103778839,log_audit_event;send_notification;check_status;generate_report;create_ticket,0.32485652;0.32223481;0.32101801;0.31267664;0.31111673
Standard,831,Could you inspect the current state of payment-api-03 for me?,check_status,check_status,check_status,True,1,0.3843764662742615,0.3843764662742615,check_status;log_audit_event;quarantine_system;generate_report;create_ticket,0.38437647;0.38331008;0.35133296;0.35031056;0.33515742
Standard,832,Could you look into ml-infer-05's health for me?,check_status,check_status,generate_report,False,11,0.32172152400016785,0.22127677500247955,generate_report;db_write;quarantine_system;send_notification;process_refund,0.32172152;0.31156898;0.30290306;0.30175442;0.27867562
Standard,833,Could you confirm that cdn-edge-06 is running normally for me?,check_status,check_status,check_status,True,1,0.31525954604148865,0.31525954604148865,check_status;send_notification;log_audit_event;quarantine_system;generate_report,0.31525955;0.23924364;0.23478693;0.22578537;0.21447349
Standard,834,Could you check whether payment-api-03 is operational for me?,check_status,check_status,check_status,True,1,0.3971661329269409,0.3971661329269409,check_status;log_audit_event;quarantine_system;send_notification;generate_report,0.39716613;0.36598858;0.35281008;0.34163082;0.33490190
Standard,835,Could you review the status of ml-infer-05 for me?,check_status,check_status,generate_report,False,4,0.3206718862056732,0.30292850732803345,generate_report;db_write;send_notification;check_status;log_audit_event,0.32067189;0.30580169;0.30475184;0.30292851;0.29955834
Standard,836,I need you to check the status of ml-infer-05.,check_status,check_status,generate_report,False,5,0.34858205914497375,0.335025429725647,generate_report;quarantine_system;send_notification;db_write;check_status,0.34858206;0.34636760;0.34536040;0.33680010;0.33502543
Standard,837,I need you to verify whether staging-db-02 is healthy.,check_status,check_status,db_write,False,3,0.33491507172584534,0.2665017247200012,db_write;db_read;check_status;restart_service;send_notification,0.33491507;0.33018500;0.26650172;0.22965236;0.21785225
Standard,838,I need you to see if staging-db-02 is up.,check_status,check_status,db_read,False,3,0.38038069009780884,0.29815474152565,db_read;db_write;check_status;send_notification;generate_report,0.38038069;0.37278840;0.29815474;0.26965004;0.26592821
Standard,839,I need you to inspect the current state of cdn-edge-06.,check_status,check_status,check_status,True,1,0.35831961035728455,0.35831961035728455,check_status;quarantine_system;create_ticket;provision_vm;send_notification,0.35831961;0.34152064;0.33149341;0.33144453;0.32966110
Standard,840,I need you to look into auth-svc-04's health.,check_status,check_status,quarantine_system,False,12,0.36126962304115295,0.24081291258335114,quarantine_system;reset_password;scan_malware;process_refund;provision_vm,0.36126962;0.32173520;0.31924629;0.31337795;0.31164396
Standard,841,I need you to confirm that ml-infer-05 is running normally.,check_status,check_status,quarantine_system,False,2,0.35573646426200867,0.33978271484375,quarantine_system;check_status;generate_report;scan_malware;send_notification,0.35573646;0.33978271;0.33587399;0.33202326;0.32842636
Standard,842,I need you to check whether staging-db-02 is operational.,check_status,check_status,db_read,False,3,0.38011521100997925,0.3356248438358307,db_read;db_write;check_status;send_notification;restart_service,0.38011521;0.36384737;0.33562484;0.26021275;0.25539130
Standard,843,I need you to review the status of cdn-edge-06.,check_status,check_status,check_status,True,1,0.34430456161499023,0.34430456161499023,check_status;send_notification;create_ticket;generate_report;quarantine_system,0.34430456;0.33297154;0.32518852;0.31639332;0.30488452
Standard,844,We should check the status of auth-svc-04.,check_status,check_status,log_audit_event,False,3,0.2763034701347351,0.25106754899024963,log_audit_event;quarantine_system;check_status;process_refund;send_notification,0.27630347;0.25162131;0.25106755;0.23245254;0.21953426
Standard,845,We should verify whether cdn-edge-06 is healthy.,check_status,check_status,check_status,True,1,0.2074970304965973,0.2074970304965973,check_status;send_notification;quarantine_system;restart_service;generate_report,0.20749703;0.19208243;0.19087726;0.18695852;0.16260114
Standard,846,We should see if cdn-edge-06 is up.,check_status,check_status,send_notification,False,3,0.2570861876010895,0.23320096731185913,send_notification;generate_report;check_status;log_audit_event;quarantine_system,0.25708619;0.24501407;0.23320097;0.22776659;0.22602454
Standard,847,We should inspect the current state of auth-svc-04.,check_status,check_status,log_audit_event,False,6,0.32029637694358826,0.2537606954574585,log_audit_event;quarantine_system;scan_malware;process_refund;generate_report,0.32029638;0.29707351;0.26867974;0.25973347;0.25905928
Standard,848,We should look into auth-svc-04's health.,check_status,check_status,quarantine_system,False,13,0.3074077367782593,0.17192722856998444,quarantine_system;log_audit_event;scan_malware;escalate_to_human;process_refund,0.30740774;0.27207065;0.26483005;0.26461384;0.26257515
Standard,849,We should confirm that prod-web-01 is running normally.,check_status,check_status,quarantine_system,False,7,0.4343055486679077,0.36546412110328674,quarantine_system;log_audit_event;scan_malware;generate_report;process_refund,0.43430555;0.40863016;0.39364722;0.39272252;0.38883314
Standard,850,We should check whether payment-api-03 is operational.,check_status,check_status,check_status,True,1,0.3983156979084015,0.3983156979084015,check_status;quarantine_system;log_audit_event;send_notification;process_refund,0.39831570;0.36569285;0.35465088;0.34404135;0.33685687
Standard,851,We should review the status of staging-db-02.,check_status,check_status,db_write,False,3,0.34169238805770874,0.2848915457725525,db_write;db_read;check_status;restart_service;generate_report,0.34169239;0.31206632;0.28489155;0.24712937;0.23349382
Standard,852,Let's check the status of auth-svc-04.,check_status,check_status,log_audit_event,False,2,0.28334149718284607,0.26591697335243225,log_audit_event;check_status;quarantine_system;process_refund;generate_report,0.28334150;0.26591697;0.24829513;0.24345686;0.23246756
Standard,853,Let's verify whether cdn-edge-06 is healthy.,check_status,check_status,check_status,True,1,0.22990816831588745,0.22990816831588745,check_status;send_notification;quarantine_system;restart_service;generate_report,0.22990817;0.20207423;0.19629662;0.19239126;0.17302033
Standard,854,Let's see if staging-db-02 is up.,check_status,check_status,db_write,False,3,0.3547894358634949,0.28364163637161255,db_write;db_read;check_status;send_notification;generate_report,0.35478944;0.34747735;0.28364164;0.26744887;0.26278397
Standard,855,Let's inspect the current state of payment-api-03.,check_status,check_status,check_status,True,1,0.39205947518348694,0.39205947518348694,check_status;log_audit_event;quarantine_system;generate_report;provision_vm,0.39205948;0.38559851;0.38541922;0.37753442;0.37020928
Standard,856,Let's look into cdn-edge-06's health.,check_status,check_status,quarantine_system,False,7,0.27715346217155457,0.21894559264183044,quarantine_system;send_notification;generate_report;provision_vm;process_refund,0.27715346;0.26971832;0.26391327;0.26159388;0.24593325
Standard,857,Let's confirm that ml-infer-05 is running normally.,check_status,check_status,quarantine_system,False,2,0.3182063698768616,0.31446051597595215,quarantine_system;check_status;generate_report;log_audit_event;scan_malware,0.31820637;0.31446052;0.30582276;0.30049753;0.29574794
Standard,858,Let's check whether payment-api-03 is operational.,check_status,check_status,check_status,True,1,0.4110512137413025,0.4110512137413025,check_status;quarantine_system;send_notification;log_audit_event;process_refund,0.41105121;0.37758169;0.36503804;0.36081666;0.35669437
Standard,859,Let's review the status of auth-svc-04.,check_status,check_status,log_audit_event,False,9,0.27670371532440186,0.2227385938167572,log_audit_event;quarantine_system;process_refund;generate_report;escalate_to_human,0.27670372;0.24850738;0.24606889;0.24601112;0.23868200
Standard,860,Kindly check the status of ml-infer-05.,check_status,check_status,log_audit_event,False,2,0.26973026990890503,0.268807590007782,log_audit_event;check_status;generate_report;quarantine_system;send_notification,0.26973027;0.26880759;0.26394451;0.26229894;0.25894719
Standard,861,Kindly verify whether payment-api-03 is healthy.,check_status,check_status,check_status,True,1,0.2708219289779663,0.2708219289779663,check_status;quarantine_system;send_notification;log_audit_event;generate_report,0.27082193;0.23375186;0.22716133;0.20646505;0.20374630
Standard,862,Kindly see if auth-svc-04 is up.,check_status,check_status,reset_password,False,12,0.25427481532096863,0.16901667416095734,reset_password;quarantine_system;process_refund;log_audit_event;restart_service,0.25427482;0.22737356;0.22081928;0.21982184;0.20957822
Standard,863,Kindly inspect the current state of cdn-edge-06.,check_status,check_status,check_status,True,1,0.32387250661849976,0.32387250661849976,check_status;quarantine_system;create_ticket;log_audit_event;provision_vm,0.32387251;0.28164151;0.28148529;0.27487698;0.26803911
Standard,864,Kindly look into ml-infer-05's health.,check_status,check_status,quarantine_system,False,10,0.287099152803421,0.20666596293449402,quarantine_system;send_notification;generate_report;process_refund;scan_malware,0.28709915;0.28374001;0.27142847;0.26411289;0.24413835
Standard,865,Kindly confirm that payment-api-03 is running normally.,check_status,check_status,check_status,True,1,0.33477047085762024,0.33477047085762024,check_status;quarantine_system;log_audit_event;provision_vm;process_refund,0.33477047;0.32956684;0.31397995;0.29528397;0.29282093
Standard,866,Kindly check whether payment-api-03 is operational.,check_status,check_status,check_status,True,1,0.3571488857269287,0.3571488857269287,check_status;log_audit_event;quarantine_system;process_refund;send_notification,0.35714889;0.32681555;0.31551832;0.29960933;0.29031163
Standard,867,Kindly review the status of cdn-edge-06.,check_status,check_status,create_ticket,False,2,0.24959760904312134,0.24697507917881012,create_ticket;check_status;send_notification;generate_report;escalate_to_human,0.24959761;0.24697508;0.22138162;0.21875915;0.21107735
Standard,868,"When you have a moment, check the status of auth-svc-04.",check_status,check_status,log_audit_event,False,3,0.30215346813201904,0.2615937888622284,log_audit_event;quarantine_system;check_status;process_refund;send_notification,0.30215347;0.26199776;0.26159379;0.24598466;0.21927682
Standard,869,"When you have a moment, verify whether payment-api-03 is healthy.",check_status,check_status,check_status,True,1,0.2946552336215973,0.2946552336215973,check_status;quarantine_system;log_audit_event;send_notification;process_refund,0.29465523;0.25731114;0.23289335;0.23199031;0.20261937
Standard,870,"When you have a moment, see if payment-api-03 is up.",check_status,check_status,check_status,True,1,0.3208830654621124,0.3208830654621124,check_status;log_audit_event;quarantine_system;send_notification;process_refund,0.32088307;0.30501968;0.30284941;0.28257427;0.28167936
Standard,871,escalate Alice's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5072915554046631,0.5072915554046631,escalate_to_human;provision_vm;create_ticket;send_notification;generate_report,0.50729156;0.22659115;0.22303902;0.22050603;0.19200031
Standard,872,get a human involved for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4818369448184967,0.4818369448184967,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.48183694;0.34432438;0.30438149;0.30040312;0.28837323
Standard,873,route Bob's issue to the on-call engineer.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.410338431596756,0.410338431596756,escalate_to_human;create_ticket;provision_vm;send_notification;process_refund,0.41033843;0.36639571;0.34642220;0.30509725;0.30227560
Standard,874,route the issue to the Marketing manager.,escalate_to_human,escalate_to_human,provision_vm,False,2,0.3680242598056793,0.35645589232444763,provision_vm;escalate_to_human;create_ticket;send_notification;generate_report,0.36802426;0.35645589;0.33466402;0.30909342;0.29796025
Standard,875,wake up the on-call for prod-web-01.,escalate_to_human,escalate_to_human,quarantine_system,False,3,0.35440632700920105,0.3297237157821655,quarantine_system;provision_vm;escalate_to_human;process_refund;generate_report,0.35440633;0.33465740;0.32972372;0.32834858;0.31210950
Standard,876,hand the cdn-edge-06 case to an engineer.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.38415610790252686,0.38415610790252686,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.38415611;0.34776157;0.32074448;0.28121081;0.26019117
Standard,877,escalate this issue for Eve to the support team.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4170815944671631,0.4170815944671631,escalate_to_human;create_ticket;send_notification;provision_vm;generate_report,0.41708159;0.35515946;0.32928044;0.32389972;0.30492699
Standard,878,bring a Finance manager into the loop.,escalate_to_human,escalate_to_human,provision_vm,False,3,0.23623783886432648,0.21033629775047302,provision_vm;create_ticket;escalate_to_human;generate_report;update_subscription,0.23623784;0.22529468;0.21033630;0.20530444;0.20361792
Standard,879,Please escalate Bob's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.47488632798194885,0.47488632798194885,escalate_to_human;quarantine_system;create_ticket;provision_vm;send_notification,0.47488633;0.26101249;0.25936350;0.25750941;0.25157776
Standard,880,Please get a human involved for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4327964186668396,0.4327964186668396,escalate_to_human;create_ticket;quarantine_system;generate_report;provision_vm,0.43279642;0.29630640;0.27529851;0.25838324;0.25613388
Standard,881,Please route the cdn-edge-06 incident to a live responder.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.42452123761177063,0.42452123761177063,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.42452124;0.40655738;0.36816895;0.34043548;0.33065736
Standard,882,Please hand Diana's request to a live agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.42641687393188477,0.42641687393188477,escalate_to_human;provision_vm;send_notification;create_ticket;generate_report,0.42641687;0.34257570;0.33032313;0.33021355;0.32679939
Standard,883,Please send Charlie's case for human review.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5040764212608337,0.5040764212608337,escalate_to_human;send_notification;quarantine_system;generate_report;provision_vm,0.50407642;0.33524862;0.33075163;0.31985340;0.31848964
Standard,884,Please loop in a manager for Frank.,escalate_to_human,escalate_to_human,provision_vm,False,4,0.3704734742641449,0.3214431405067444,provision_vm;send_notification;quarantine_system;escalate_to_human;generate_report,0.37047347;0.34776071;0.32546374;0.32144314;0.31761289
Standard,885,Please escalate this issue for Eve to the support team.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4307675063610077,0.4307675063610077,escalate_to_human;create_ticket;send_notification;provision_vm;generate_report,0.43076751;0.36516941;0.34794757;0.34056255;0.33126369
Standard,886,Please transfer Grace's case to a person.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4230952262878418,0.4230952262878418,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.42309523;0.33046550;0.30291370;0.27270064;0.25832787
Standard,887,Can you escalate the issue on ml-infer-05 to the on-call engineer?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41378992795944214,0.41378992795944214,escalate_to_human;provision_vm;send_notification;generate_report;create_ticket,0.41378993;0.39740798;0.37304845;0.35844669;0.34974277
Standard,888,Can you get a human involved for Eve?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4390445947647095,0.4390445947647095,escalate_to_human;generate_report;send_notification;provision_vm;quarantine_system,0.43904459;0.29592958;0.29515693;0.28450552;0.27559716
Standard,889,Can you route Charlie's issue to the on-call engineer?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4623098075389862,0.4623098075389862,escalate_to_human;provision_vm;create_ticket;quarantine_system;send_notification,0.46230981;0.44100201;0.43958583;0.40195227;0.37997368
Standard,890,Can you send the prod-web-01 issue for human handling?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5854524374008179,0.5854524374008179,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.58545244;0.50593841;0.49669105;0.48938769;0.47083887
Standard,891,Can you send Grace's case for human review?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5323560833930969,0.5323560833930969,escalate_to_human;send_notification;create_ticket;provision_vm;generate_report,0.53235608;0.34723833;0.33899328;0.33057135;0.32689238
Standard,892,Can you loop in a manager for Bob?,escalate_to_human,escalate_to_human,provision_vm,False,4,0.3373328447341919,0.29163146018981934,provision_vm;send_notification;quarantine_system;escalate_to_human;generate_report,0.33733284;0.33310747;0.32440856;0.29163146;0.27919880
Standard,893,Can you escalate this issue for Charlie to the support team?,escalate_to_human,escalate_to_human,create_ticket,False,2,0.470017671585083,0.4488029479980469,create_ticket;escalate_to_human;provision_vm;send_notification;generate_report,0.47001767;0.44880295;0.39219224;0.37502232;0.35140213
Standard,894,Can you transfer Bob's case to a person?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.46082592010498047,0.46082592010498047,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.46082592;0.32237265;0.30389941;0.27734730;0.26806024
Standard,895,Could you escalate Bob's case to a human agent for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5126503109931946,0.5126503109931946,escalate_to_human;create_ticket;send_notification;provision_vm;quarantine_system,0.51265031;0.31877068;0.30680501;0.30067816;0.28804988
Standard,896,Could you get a human involved for Charlie for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4410470724105835,0.4410470724105835,escalate_to_human;create_ticket;generate_report;send_notification;provision_vm,0.44104707;0.33458868;0.32531038;0.32346126;0.31992188
Standard,897,Could you route Alice's issue to the on-call engineer for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5392723679542542,0.5392723679542542,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.53927237;0.45719805;0.44981605;0.41158253;0.40258914
Standard,898,Could you route the issue to the HR manager for me?,escalate_to_human,escalate_to_human,create_ticket,False,3,0.450888067483902,0.4121660590171814,create_ticket;provision_vm;escalate_to_human;generate_report;send_notification,0.45088807;0.42327726;0.41216606;0.39758193;0.36913645
