condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,838,I need you to see if staging-db-02 is up.,check_status,check_status,db_read,False,3,0.39771568775177,0.3172309994697571,db_read;db_write;check_status;send_notification;generate_report,0.39771569;0.39170888;0.31723100;0.27734601;0.27257940
Standard,839,I need you to inspect the current state of cdn-edge-06.,check_status,check_status,check_status,True,1,0.3820634186267853,0.3820634186267853,check_status;quarantine_system;create_ticket;send_notification;provision_vm,0.38206342;0.35129848;0.34451953;0.33806375;0.33543247
Standard,840,I need you to look into auth-svc-04's health.,check_status,check_status,quarantine_system,False,11,0.37823939323425293,0.2677498161792755,quarantine_system;reset_password;process_refund;log_audit_event;generate_report,0.37823939;0.34054413;0.33936816;0.33717838;0.33244374
Standard,841,I need you to confirm that ml-infer-05 is running normally.,check_status,check_status,quarantine_system,False,2,0.3742201626300812,0.36138635873794556,quarantine_system;check_status;scan_malware;log_audit_event;generate_report,0.37422016;0.36138636;0.35426167;0.34946832;0.34777886
Standard,842,I need you to check whether staging-db-02 is operational.,check_status,check_status,db_read,False,3,0.38779205083847046,0.3546094596385956,db_read;db_write;check_status;send_notification;quarantine_system,0.38779205;0.38175043;0.35460946;0.26706752;0.25931349
Standard,843,I need you to review the status of cdn-edge-06.,check_status,check_status,check_status,True,1,0.3626895546913147,0.3626895546913147,check_status;create_ticket;send_notification;generate_report;quarantine_system,0.36268955;0.33878309;0.33574897;0.32081392;0.31346714
Standard,844,We should check the status of auth-svc-04.,check_status,check_status,log_audit_event,False,2,0.31596270203590393,0.27714693546295166,log_audit_event;check_status;quarantine_system;process_refund;generate_report,0.31596270;0.27714694;0.27433422;0.24975280;0.24036014
Standard,845,We should verify whether cdn-edge-06 is healthy.,check_status,check_status,check_status,True,1,0.20305097103118896,0.20305097103118896,check_status;send_notification;quarantine_system;restart_service;generate_report,0.20305097;0.19803432;0.19301577;0.19021730;0.17003562
Standard,846,We should see if cdn-edge-06 is up.,check_status,check_status,send_notification,False,4,0.26151999831199646,0.23844268918037415,send_notification;generate_report;quarantine_system;check_status;log_audit_event,0.26152000;0.25411001;0.24064867;0.23844269;0.23671508
Standard,847,We should inspect the current state of auth-svc-04.,check_status,check_status,log_audit_event,False,5,0.36221298575401306,0.2814401388168335,log_audit_event;quarantine_system;scan_malware;process_refund;check_status,0.36221299;0.32079768;0.28866485;0.28831610;0.28144014
Standard,848,We should look into auth-svc-04's health.,check_status,check_status,quarantine_system,False,13,0.3275882303714752,0.19191598892211914,quarantine_system;log_audit_event;process_refund;generate_report;escalate_to_human,0.32758823;0.30500269;0.28764346;0.28649026;0.28033286
Standard,849,We should confirm that prod-web-01 is running normally.,check_status,check_status,quarantine_system,False,7,0.4401859641075134,0.38052913546562195,quarantine_system;scan_malware;generate_report;log_audit_event;process_refund,0.44018596;0.40817386;0.39885575;0.39776787;0.38927355
Standard,850,We should check whether payment-api-03 is operational.,check_status,check_status,check_status,True,1,0.4357914924621582,0.4357914924621582,check_status;quarantine_system;log_audit_event;process_refund;send_notification,0.43579149;0.40107822;0.37951380;0.37325269;0.36129904
Standard,851,We should review the status of staging-db-02.,check_status,check_status,db_write,False,3,0.35919979214668274,0.29700344800949097,db_write;db_read;check_status;restart_service;generate_report,0.35919979;0.32475045;0.29700345;0.24832147;0.24692124
Standard,852,Let's check the status of auth-svc-04.,check_status,check_status,log_audit_event,False,2,0.32297107577323914,0.2954748272895813,log_audit_event;check_status;quarantine_system;process_refund;generate_report,0.32297108;0.29547483;0.27223268;0.26258981;0.25133315
Standard,853,Let's verify whether cdn-edge-06 is healthy.,check_status,check_status,check_status,True,1,0.22803334891796112,0.22803334891796112,check_status;send_notification;quarantine_system;restart_service;generate_report,0.22803335;0.21023381;0.20099272;0.19702335;0.18246832
Standard,854,Let's see if staging-db-02 is up.,check_status,check_status,db_write,False,3,0.36929750442504883,0.2998863160610199,db_write;db_read;check_status;send_notification;generate_report,0.36929750;0.36305973;0.29988632;0.27583480;0.27100039
Standard,855,Let's inspect the current state of payment-api-03.,check_status,check_status,check_status,True,1,0.4253752529621124,0.4253752529621124,check_status;quarantine_system;log_audit_event;process_refund;generate_report,0.42537525;0.41405523;0.41163161;0.40595847;0.39047939
Standard,856,Let's look into cdn-edge-06's health.,check_status,check_status,quarantine_system,False,8,0.29005685448646545,0.23026050627231598,quarantine_system;send_notification;generate_report;provision_vm;process_refund,0.29005685;0.28249374;0.28045911;0.27133328;0.25870490
Standard,857,Let's confirm that ml-infer-05 is running normally.,check_status,check_status,quarantine_system,False,2,0.33640384674072266,0.3312705159187317,quarantine_system;check_status;generate_report;log_audit_event;scan_malware,0.33640385;0.33127052;0.32001734;0.31797022;0.31755617
Standard,858,Let's check whether payment-api-03 is operational.,check_status,check_status,check_status,True,1,0.451131671667099,0.451131671667099,check_status;quarantine_system;process_refund;log_audit_event;send_notification,0.45113167;0.41412306;0.39255273;0.38490701;0.38336325
Standard,859,Let's review the status of auth-svc-04.,check_status,check_status,log_audit_event,False,7,0.3156179189682007,0.2480791062116623,log_audit_event;quarantine_system;process_refund;generate_report;reset_password,0.31561792;0.26840618;0.26651832;0.26627418;0.25438920
Standard,860,Kindly check the status of ml-infer-05.,check_status,check_status,log_audit_event,False,2,0.3088264465332031,0.29352736473083496,log_audit_event;check_status;quarantine_system;scan_malware;generate_report,0.30882645;0.29352736;0.28640813;0.28561905;0.28548768
Standard,861,Kindly verify whether payment-api-03 is healthy.,check_status,check_status,check_status,True,1,0.28994306921958923,0.28994306921958923,check_status;quarantine_system;send_notification;log_audit_event;generate_report,0.28994307;0.25838849;0.24208610;0.23258950;0.22327484
Standard,862,Kindly see if auth-svc-04 is up.,check_status,check_status,reset_password,False,11,0.2746978998184204,0.19289344549179077,reset_password;log_audit_event;quarantine_system;process_refund;scan_malware,0.27469790;0.25647014;0.24612802;0.23475817;0.21872443
Standard,863,Kindly inspect the current state of cdn-edge-06.,check_status,check_status,check_status,True,1,0.3436388373374939,0.3436388373374939,check_status;create_ticket;quarantine_system;log_audit_event;process_refund,0.34363884;0.29610142;0.29309949;0.28890505;0.27834338
Standard,864,Kindly look into ml-infer-05's health.,check_status,check_status,quarantine_system,False,10,0.3070111572742462,0.221816748380661,quarantine_system;send_notification;process_refund;generate_report;db_write,0.30701116;0.30160642;0.30154395;0.29969224;0.27369276
Standard,865,Kindly confirm that payment-api-03 is running normally.,check_status,check_status,check_status,True,1,0.367829829454422,0.367829829454422,check_status;quarantine_system;log_audit_event;process_refund;provision_vm,0.36782983;0.36199829;0.33403018;0.32793003;0.31589532
Standard,866,Kindly check whether payment-api-03 is operational.,check_status,check_status,check_status,True,1,0.39999711513519287,0.39999711513519287,check_status;log_audit_event;quarantine_system;process_refund;send_notification,0.39999712;0.35677937;0.35404155;0.33984825;0.31101429
Standard,867,Kindly review the status of cdn-edge-06.,check_status,check_status,create_ticket,False,2,0.27225708961486816,0.2659263610839844,create_ticket;check_status;generate_report;send_notification;quarantine_system,0.27225709;0.26592636;0.23274647;0.23144379;0.22289023
Standard,868,"When you have a moment, check the status of auth-svc-04.",check_status,check_status,log_audit_event,False,3,0.3386404514312744,0.2884465754032135,log_audit_event;quarantine_system;check_status;process_refund;send_notification,0.33864045;0.28866455;0.28844658;0.27010366;0.23754573
Standard,869,"When you have a moment, verify whether payment-api-03 is healthy.",check_status,check_status,check_status,True,1,0.3085848391056061,0.3085848391056061,check_status;quarantine_system;log_audit_event;send_notification;process_refund,0.30858484;0.28457046;0.25767136;0.24420944;0.23215939
Standard,870,"When you have a moment, see if payment-api-03 is up.",check_status,check_status,check_status,True,1,0.35158470273017883,0.35158470273017883,check_status;quarantine_system;log_audit_event;process_refund;send_notification,0.35158470;0.33973259;0.33045849;0.31784016;0.29844892
Standard,871,escalate Alice's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5236092209815979,0.5236092209815979,escalate_to_human;provision_vm;create_ticket;send_notification;quarantine_system,0.52360922;0.24453484;0.23747538;0.23504181;0.22127168
Standard,872,get a human involved for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4877965450286865,0.4877965450286865,escalate_to_human;create_ticket;send_notification;provision_vm;generate_report,0.48779655;0.35344824;0.31603587;0.31374317;0.30083627
Standard,873,route Bob's issue to the on-call engineer.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.40613818168640137,0.40613818168640137,escalate_to_human;create_ticket;provision_vm;quarantine_system;process_refund,0.40613818;0.36461315;0.34216821;0.31765634;0.30145910
Standard,874,route the issue to the Marketing manager.,escalate_to_human,escalate_to_human,provision_vm,False,2,0.3658219873905182,0.3347364366054535,provision_vm;escalate_to_human;create_ticket;process_refund;quarantine_system,0.36582199;0.33473644;0.33120877;0.31551242;0.31425807
Standard,875,wake up the on-call for prod-web-01.,escalate_to_human,escalate_to_human,quarantine_system,False,2,0.36447960138320923,0.3336580991744995,quarantine_system;escalate_to_human;provision_vm;process_refund;generate_report,0.36447960;0.33365810;0.33292115;0.32527912;0.31334081
Standard,876,hand the cdn-edge-06 case to an engineer.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.3908851444721222,0.3908851444721222,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.39088514;0.36298454;0.32926711;0.29487360;0.27112067
Standard,877,escalate this issue for Eve to the support team.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4219292998313904,0.4219292998313904,escalate_to_human;create_ticket;send_notification;provision_vm;generate_report,0.42192930;0.35268086;0.32973775;0.32789099;0.31564736
Standard,878,bring a Finance manager into the loop.,escalate_to_human,escalate_to_human,provision_vm,False,5,0.22596198320388794,0.1870073825120926,provision_vm;create_ticket;update_subscription;generate_report;escalate_to_human,0.22596198;0.21733029;0.20108594;0.19432452;0.18700738
Standard,879,Please escalate Bob's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.497100293636322,0.497100293636322,escalate_to_human;quarantine_system;provision_vm;create_ticket;send_notification,0.49710029;0.28588775;0.26687562;0.26517284;0.26456794
Standard,880,Please get a human involved for Bob.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.45317980647087097,0.45317980647087097,escalate_to_human;create_ticket;quarantine_system;generate_report;provision_vm,0.45317981;0.30775928;0.28990707;0.28330770;0.26889351
Standard,881,Please route the cdn-edge-06 incident to a live responder.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.43289709091186523,0.43289709091186523,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.43289709;0.41368833;0.37265253;0.35063294;0.33093673
Standard,882,Please hand Diana's request to a live agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.42556315660476685,0.42556315660476685,escalate_to_human;generate_report;provision_vm;send_notification;create_ticket,0.42556316;0.34324357;0.33852339;0.33782059;0.32840192
Standard,883,Please send Charlie's case for human review.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5175392031669617,0.5175392031669617,escalate_to_human;send_notification;quarantine_system;generate_report;provision_vm,0.51753920;0.35800371;0.34732929;0.33700761;0.32655621
Standard,884,Please loop in a manager for Frank.,escalate_to_human,escalate_to_human,provision_vm,False,4,0.35762909054756165,0.3229404091835022,provision_vm;send_notification;quarantine_system;escalate_to_human;generate_report,0.35762909;0.34593609;0.33894733;0.32294041;0.31884134
Standard,885,Please escalate this issue for Eve to the support team.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4372013807296753,0.4372013807296753,escalate_to_human;create_ticket;send_notification;generate_report;provision_vm,0.43720138;0.35999206;0.34970662;0.34266469;0.34096605
Standard,886,Please transfer Grace's case to a person.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4177013635635376,0.4177013635635376,escalate_to_human;create_ticket;provision_vm;send_notification;update_subscription,0.41770136;0.32358596;0.29904169;0.27227223;0.26906875
Standard,887,Can you escalate the issue on ml-infer-05 to the on-call engineer?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4221022129058838,0.4221022129058838,escalate_to_human;provision_vm;quarantine_system;send_notification;generate_report,0.42210221;0.40911433;0.38172302;0.37958920;0.37111378
Standard,888,Can you get a human involved for Eve?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4329323470592499,0.4329323470592499,escalate_to_human;generate_report;send_notification;provision_vm;quarantine_system,0.43293235;0.30309403;0.30171317;0.28813672;0.28567833
Standard,889,Can you route Charlie's issue to the on-call engineer?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4538160562515259,0.4538160562515259,escalate_to_human;provision_vm;create_ticket;quarantine_system;send_notification,0.45381606;0.43268478;0.42975029;0.41885328;0.37267408
Standard,890,Can you send the prod-web-01 issue for human handling?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5819619297981262,0.5819619297981262,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification,0.58196193;0.52208036;0.50810355;0.50337380;0.48069450
Standard,891,Can you send Grace's case for human review?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5367276668548584,0.5367276668548584,escalate_to_human;send_notification;generate_report;create_ticket;provision_vm,0.53672767;0.36035538;0.34113562;0.33897120;0.33867332
Standard,892,Can you loop in a manager for Bob?,escalate_to_human,escalate_to_human,quarantine_system,False,4,0.34042075276374817,0.29902559518814087,quarantine_system;provision_vm;send_notification;escalate_to_human;generate_report,0.34042075;0.33700621;0.33420089;0.29902560;0.28964841
Standard,893,Can you escalate this issue for Charlie to the support team?,escalate_to_human,escalate_to_human,create_ticket,False,2,0.4729434847831726,0.4620899558067322,create_ticket;escalate_to_human;provision_vm;send_notification;generate_report,0.47294348;0.46208996;0.39948350;0.37968782;0.36933535
Standard,894,Can you transfer Bob's case to a person?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4667789041996002,0.4667789041996002,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.46677890;0.32807374;0.31552762;0.29478526;0.29429847
Standard,895,Could you escalate Bob's case to a human agent for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5287376046180725,0.5287376046180725,escalate_to_human;create_ticket;send_notification;quarantine_system;provision_vm,0.52873760;0.32102281;0.31816643;0.31220469;0.31044847
Standard,896,Could you get a human involved for Charlie for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.44520118832588196,0.44520118832588196,escalate_to_human;create_ticket;generate_report;send_notification;quarantine_system,0.44520119;0.34189951;0.34096894;0.34095979;0.33136520
Standard,897,Could you route Alice's issue to the on-call engineer for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5258488059043884,0.5258488059043884,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.52584881;0.44405675;0.44325140;0.40008512;0.39362723
Standard,898,Could you route the issue to the HR manager for me?,escalate_to_human,escalate_to_human,create_ticket,False,4,0.4433944523334503,0.3939804136753082,create_ticket;provision_vm;generate_report;escalate_to_human;process_refund,0.44339445;0.41938889;0.40450507;0.39398041;0.39009833
Standard,899,Could you send Bob's case for human review for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4954588711261749,0.4954588711261749,escalate_to_human;send_notification;generate_report;create_ticket;provision_vm,0.49545887;0.37196943;0.36286750;0.34626302;0.32372656
Standard,900,Could you escalate the request to someone in Marketing for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41119351983070374,0.41119351983070374,escalate_to_human;send_notification;create_ticket;provision_vm;quarantine_system,0.41119352;0.32352778;0.31641772;0.30520415;0.27747393
Standard,901,Could you escalate this issue for Alice to the support team for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5071484446525574,0.5071484446525574,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.50714844;0.46533617;0.38072407;0.37383711;0.36052948
Standard,902,Could you loop in a human for the prod-web-01 incident for me?,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5771430134773254,0.5771430134773254,escalate_to_human;generate_report;provision_vm;create_ticket;send_notification,0.57714301;0.48463404;0.48038006;0.46786952;0.46468946
Standard,903,I need you to escalate Eve's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5745001435279846,0.5745001435279846,escalate_to_human;send_notification;provision_vm;quarantine_system;generate_report,0.57450014;0.35401478;0.34340948;0.34273902;0.33648819
Standard,904,I need you to get a human involved for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.47806504368782043,0.47806504368782043,escalate_to_human;quarantine_system;generate_report;create_ticket;send_notification,0.47806504;0.37683591;0.36777064;0.36557326;0.36078191
Standard,905,I need you to route Frank's issue to the on-call engineer.,escalate_to_human,escalate_to_human,provision_vm,False,3,0.5327215194702148,0.5155028700828552,provision_vm;create_ticket;escalate_to_human;send_notification;quarantine_system,0.53272152;0.53063595;0.51550287;0.49054301;0.48461074
Standard,906,I need you to hand Bob's request to a live agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.41647374629974365,0.41647374629974365,escalate_to_human;send_notification;create_ticket;quarantine_system;generate_report,0.41647375;0.38069621;0.37782589;0.36892530;0.35852790
Standard,907,I need you to get the Legal team lead involved.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.48008546233177185,0.48008546233177185,escalate_to_human;create_ticket;generate_report;send_notification;provision_vm,0.48008546;0.45534360;0.38453585;0.37028539;0.36984551
Standard,908,I need you to loop in a manager for Alice.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4207940399646759,0.4207940399646759,escalate_to_human;provision_vm;send_notification;quarantine_system;generate_report,0.42079404;0.40490219;0.39768317;0.36794272;0.36697230
Standard,909,I need you to escalate this issue for Grace to the support team.,escalate_to_human,escalate_to_human,create_ticket,False,2,0.419676274061203,0.4084489941596985,create_ticket;escalate_to_human;provision_vm;send_notification;generate_report,0.41967627;0.40844899;0.37407103;0.35477161;0.34220442
Standard,910,I need you to transfer Alice's case to a person.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5464019179344177,0.5464019179344177,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.54640192;0.38615915;0.38516396;0.37721130;0.37335122
Standard,911,We should escalate Eve's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4892134964466095,0.4892134964466095,escalate_to_human;send_notification;quarantine_system;provision_vm;generate_report,0.48921350;0.26039124;0.25456363;0.24959727;0.24471404
Standard,912,We should get a human involved for Charlie.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4077640473842621,0.4077640473842621,escalate_to_human;quarantine_system;generate_report;create_ticket;send_notification,0.40776405;0.32045695;0.29108489;0.28458953;0.28396356
Standard,913,We should route the auth-svc-04 incident to a live responder.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4415510296821594,0.4415510296821594,escalate_to_human;create_ticket;provision_vm;generate_report;quarantine_system,0.44155103;0.38708425;0.36230493;0.34938833;0.33608243
Standard,914,We should hand Diana's request to a live agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.37265896797180176,0.37265896797180176,escalate_to_human;generate_report;quarantine_system;send_notification;provision_vm,0.37265897;0.29787695;0.29494581;0.29415742;0.28495285
Standard,915,We should send Diana's case for human review.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5058043003082275,0.5058043003082275,escalate_to_human;generate_report;send_notification;quarantine_system;provision_vm,0.50580430;0.32971743;0.32734215;0.29864767;0.29749307
Standard,916,We should loop in a manager for Charlie.,escalate_to_human,escalate_to_human,quarantine_system,False,6,0.3071621060371399,0.23648138344287872,quarantine_system;provision_vm;send_notification;generate_report;process_refund,0.30716211;0.26031524;0.25610098;0.24815644;0.23669252
Standard,917,We should escalate this issue for Bob to the support team.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.3941638469696045,0.3941638469696045,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.39416385;0.39015746;0.31724891;0.30591446;0.30208877
Standard,918,We should bring a Engineering manager into the loop.,escalate_to_human,escalate_to_human,quarantine_system,False,3,0.34846511483192444,0.32312697172164917,quarantine_system;provision_vm;escalate_to_human;generate_report;process_refund,0.34846511;0.33825162;0.32312697;0.31665179;0.30020109
Standard,919,Let's escalate Charlie's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5046224594116211,0.5046224594116211,escalate_to_human;quarantine_system;provision_vm;send_notification;generate_report,0.50462246;0.32668701;0.30611560;0.29995954;0.27743113
Standard,920,Let's get a human involved for Grace.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.35215678811073303,0.35215678811073303,escalate_to_human;create_ticket;provision_vm;generate_report;quarantine_system,0.35215679;0.24870385;0.24300784;0.23327376;0.22546652
Standard,921,Let's route Diana's issue to the on-call engineer.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4642592966556549,0.4642592966556549,escalate_to_human;provision_vm;create_ticket;generate_report;quarantine_system,0.46425930;0.40018052;0.38446084;0.37092447;0.36973187
Standard,922,Let's hand Alice's request to a live agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4314638376235962,0.4314638376235962,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.43146384;0.27163437;0.26714686;0.25629288;0.24225378
Standard,923,Let's send Grace's case for human review.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.4825518727302551,0.4825518727302551,escalate_to_human;send_notification;generate_report;quarantine_system;provision_vm,0.48255187;0.30196616;0.27940565;0.27590898;0.27210742
Standard,924,Let's loop in a manager for Alice.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.38054147362709045,0.38054147362709045,escalate_to_human;provision_vm;send_notification;quarantine_system;update_subscription,0.38054147;0.31837589;0.29416183;0.28419608;0.27475750
Standard,925,Let's escalate the alert on auth-svc-04 to a person.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.48352378606796265,0.48352378606796265,escalate_to_human;send_notification;provision_vm;quarantine_system;generate_report,0.48352379;0.35269648;0.33221817;0.33203289;0.30780825
Standard,926,Let's transfer Alice's case to a person.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5207623243331909,0.5207623243331909,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.52076232;0.33235830;0.30851758;0.29599509;0.28654400
Standard,927,Kindly escalate Eve's case to a human agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5368130207061768,0.5368130207061768,escalate_to_human;send_notification;quarantine_system;provision_vm;generate_report,0.53681302;0.28160584;0.27552733;0.27190456;0.25935301
Standard,928,Kindly get a human involved for Frank.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.545586347579956,0.545586347579956,escalate_to_human;create_ticket;provision_vm;generate_report;send_notification,0.54558635;0.42787912;0.38699454;0.38415629;0.38399190
Standard,929,Kindly route Frank's issue to the on-call engineer.,escalate_to_human,escalate_to_human,create_ticket,False,2,0.49158966541290283,0.4909527003765106,create_ticket;escalate_to_human;provision_vm;send_notification;quarantine_system,0.49158967;0.49095270;0.48679644;0.44389981;0.44096944
Standard,930,Kindly hand Alice's request to a live agent.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.46491751074790955,0.46491751074790955,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.46491751;0.32253310;0.30161512;0.29422018;0.27758741
Standard,931,Kindly send Bob's case for human review.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5298880934715271,0.5298880934715271,escalate_to_human;send_notification;create_ticket;generate_report;quarantine_system,0.52988809;0.34736821;0.32839713;0.32380569;0.31736156
Standard,932,Kindly loop in a manager for Bob.,escalate_to_human,escalate_to_human,quarantine_system,False,2,0.29332107305526733,0.2869888246059418,quarantine_system;escalate_to_human;send_notification;provision_vm;process_refund,0.29332107;0.28698882;0.28651336;0.28017601;0.26337796
Standard,933,Kindly escalate this issue for Charlie to the support team.,escalate_to_human,escalate_to_human,create_ticket,False,2,0.5030533671379089,0.4765469431877136,create_ticket;escalate_to_human;provision_vm;send_notification;quarantine_system,0.50305337;0.47654694;0.44089460;0.41915646;0.41842511
Standard,934,Kindly transfer Alice's case to a person.,escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5131798982620239,0.5131798982620239,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.51317990;0.33925477;0.31391317;0.29769376;0.29343206
Standard,935,"When you have a moment, escalate Bob's case to a human agent.",escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5032658576965332,0.5032658576965332,escalate_to_human;quarantine_system;send_notification;provision_vm;create_ticket,0.50326586;0.31283113;0.27935821;0.27638850;0.26336309
Standard,936,"When you have a moment, get a human to review the problem on prod-web-01.",escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.5592101216316223,0.5592101216316223,escalate_to_human;quarantine_system;generate_report;provision_vm;process_refund,0.55921012;0.50423229;0.49445310;0.48622513;0.47607833
Standard,937,"When you have a moment, route Eve's issue to the on-call engineer.",escalate_to_human,escalate_to_human,escalate_to_human,True,1,0.40423280000686646,0.40423280000686646,escalate_to_human;quarantine_system;provision_vm;process_refund;send_notification,0.40423280;0.37220722;0.37131324;0.34369090;0.33907700
Standard,938,log the event under the audit record for Legal.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3814680278301239,0.3814680278301239,log_audit_event;check_status;create_ticket;db_read;db_write,0.38146803;0.28062835;0.24445340;0.23787779;0.22591150
Standard,939,record the activity tied to #53698.,log_audit_event,log_audit_event,generate_report,False,5,0.41703248023986816,0.39220327138900757,generate_report;db_write;process_refund;db_read;log_audit_event,0.41703248;0.41678715;0.41084498;0.39709288;0.39220327
Standard,940,write an audit entry for the HR group.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3198322355747223,0.3198322355747223,log_audit_event;send_notification;check_status;generate_report;quarantine_system,0.31983224;0.27351552;0.23649502;0.23350337;0.22934887
Standard,941,capture ml-infer-05's event in the audit log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.32847774028778076,0.32847774028778076,log_audit_event;db_write;db_read;scan_malware;generate_report,0.32847774;0.21643323;0.21085158;0.19711012;0.19585645
Standard,942,store an audit record for staging-db-02.,log_audit_event,log_audit_event,db_read,False,9,0.3939770460128784,0.10106252878904343,db_read;db_write;check_status;generate_report;send_notification,0.39397705;0.38501796;0.18034166;0.15027033;0.13223206
Standard,943,add Grace's action to the audit log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3271499276161194,0.3271499276161194,log_audit_event;reset_password;generate_report;quarantine_system;process_refund,0.32714993;0.22100112;0.20237096;0.20093673;0.19397494
Standard,944,document the event for HR in the audit log.,log_audit_event,log_audit_event,log_audit_event,True,1,0.38672763109207153,0.38672763109207153,log_audit_event;check_status;generate_report;process_refund;db_read,0.38672763;0.28064793;0.24065402;0.23248954;0.23091789
Standard,945,create a trail entry for auth-svc-04.,log_audit_event,log_audit_event,reset_password,False,2,0.3281288146972656,0.2879984974861145,reset_password;log_audit_event;generate_report;create_ticket;provision_vm,0.32812881;0.28799850;0.26349965;0.25856185;0.25081602
Standard,946,Please log an audit event for auth-svc-04.,log_audit_event,log_audit_event,log_audit_event,True,1,0.3616558611392975,0.3616558611392975,log_audit_event;reset_password;scan_malware;check_status;quarantine_system,0.36165586;0.20913054;0.20150064;0.19464070;0.18176024
Standard,947,Please record a compliance event for Legal.,log_audit_event,log_audit_event,create_ticket,False,2,0.4598200023174286,0.36794596910476685,create_ticket;log_audit_event;generate_report;escalate_to_human;process_refund,0.45982000;0.36794597;0.36422914;0.35549131;0.34077007
Standard,948,Please write a compliance entry for payment-api-03.,log_audit_event,log_audit_event,create_ticket,False,5,0.4721924364566803,0.3881142735481262,create_ticket;generate_report;provision_vm;process_refund;log_audit_event,0.47219244;0.42539597;0.42021170;0.40126321;0.38811427
