query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"We gotta strip Alice's access to Engineering and bring in tier-2 support for Eve. After that, purge prod-web-01's cached data. After that, launch an instance for Marketing. Once both are done, plan maintenance on auth-svc-04 for HR.",10095,"escalate_to_human -> schedule_maintenance, invalidate_cache -> provision_vm, provision_vm -> schedule_maintenance, revoke_access -> invalidate_cache",revoke_access;invalidate_cache;provision_vm;schedule_maintenance;escalate_to_human,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,18e3d8f188c75a21
"Urgent: disable Eve's account on cdn-edge-06 and loop in a Legal manager, then wipe the cache layer for Finance, then stand up a new box for Marketing, then converge and plan maintenance on auth-svc-04 for Marketing.",10095,"escalate_to_human -> schedule_maintenance, invalidate_cache -> provision_vm, provision_vm -> schedule_maintenance, revoke_access -> invalidate_cache",revoke_access;invalidate_cache;provision_vm;schedule_maintenance;escalate_to_human,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,18e3d8f188c75a21
"ASAP — activate the feature flag on payment-api-03 and remove Diana from Marketing's access list. Once both are done, arrange a maintenance slot for ml-infer-05. Finally, put together a report on ml-infer-05.",10096,"enable_feature_flag -> schedule_maintenance, revoke_access -> schedule_maintenance, schedule_maintenance -> generate_report",enable_feature_flag;revoke_access;schedule_maintenance;generate_report,0->2;1->2;2->3,generated,y_shape,860ee7653a21cad6
"Ticket INC-8842 says enable the flag for prod-web-01 and strip Frank's access to Finance. When all of that's complete, arrange a maintenance slot for prod-web-01. To wrap up, generate the HR analytics.",10096,"enable_feature_flag -> schedule_maintenance, revoke_access -> schedule_maintenance, schedule_maintenance -> generate_report",enable_feature_flag;revoke_access;schedule_maintenance;generate_report,0->2;1->2;2->3,generated,y_shape,860ee7653a21cad6
"From Legal: enable the flag for staging-db-02 and remove Grace from Finance's access list. When all of that's complete, arrange a maintenance slot for payment-api-03. End with whip up a report for Finance.",10096,"enable_feature_flag -> schedule_maintenance, revoke_access -> schedule_maintenance, schedule_maintenance -> generate_report",enable_feature_flag;revoke_access;schedule_maintenance;generate_report,0->2;1->2;2->3,generated,y_shape,860ee7653a21cad6
"ASAP — light up the feature for ml-infer-05 and strip Charlie's access to Legal. After those finish, set up downtime for prod-web-01. End with produce the Legal performance summary.",10096,"enable_feature_flag -> schedule_maintenance, revoke_access -> schedule_maintenance, schedule_maintenance -> generate_report",enable_feature_flag;revoke_access;schedule_maintenance;generate_report,0->2;1->2;2->3,generated,y_shape,860ee7653a21cad6
"I need you to pull prod-web-01 from production — then schedule maintenance for auth-svc-04, followed by give Eve access to Engineering's resources. Finally, isolate prod-web-01.",10097,"approve_access -> quarantine_system, quarantine_system -> schedule_maintenance, schedule_maintenance -> approve_access",quarantine_system;schedule_maintenance;approve_access;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,baddc78b402d8e67
"Grace is asking us to disconnect prod-web-01 from everything. Once that's done, set up downtime for cdn-edge-06. Once that's done, authorize Eve for payment-api-03. End with disconnect ml-infer-05 from everything.",10097,"approve_access -> quarantine_system, quarantine_system -> schedule_maintenance, schedule_maintenance -> approve_access",quarantine_system;schedule_maintenance;approve_access;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,baddc78b402d8e67
"Per Frank's request, yank cdn-edge-06 off the network. Next, arrange a maintenance slot for staging-db-02, then sign off on Grace's permission request. End with lock down cdn-edge-06.",10097,"approve_access -> quarantine_system, quarantine_system -> schedule_maintenance, schedule_maintenance -> approve_access",quarantine_system;schedule_maintenance;approve_access;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,baddc78b402d8e67
"Frank reported an issue — lock down cdn-edge-06 — then queue a maintenance window for HR, followed by grant Frank permissions to ml-infer-05. Last step: pull staging-db-02 from production.",10097,"approve_access -> quarantine_system, quarantine_system -> schedule_maintenance, schedule_maintenance -> approve_access",quarantine_system;schedule_maintenance;approve_access;quarantine_system,0->1;1->2;2->3,generated,repeated_tool,baddc78b402d8e67
"I need you to assess auth-svc-04's status and at the same time enable the flag for staging-db-02 and store the Finance config in the database. Once both are done, roll out the containerised app to auth-svc-04. End with generate the Engineering analytics.",10098,"check_status -> db_write, check_status -> enable_feature_flag, db_write -> deploy_container, deploy_container -> generate_report, enable_feature_flag -> deploy_container",check_status;enable_feature_flag;db_write;deploy_container;generate_report,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c790dc1c06947691
"We gotta diagnose payment-api-03 — in parallel, light up the feature for prod-web-01 and push the changes for Grace to the DB. When all of that's complete, get the container running on ml-infer-05. End with produce the HR performance summary.",10098,"check_status -> db_write, check_status -> enable_feature_flag, db_write -> deploy_container, deploy_container -> generate_report, enable_feature_flag -> deploy_container",check_status;enable_feature_flag;db_write;deploy_container;generate_report,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c790dc1c06947691
"Grace is asking us to see what's going on with cdn-edge-06, and while you're at it, activate the feature flag on cdn-edge-06 and commit Grace's update to the database, then converge and push the container image for Finance. Finally, produce the Legal performance summary.",10098,"check_status -> db_write, check_status -> enable_feature_flag, db_write -> deploy_container, deploy_container -> generate_report, enable_feature_flag -> deploy_container",check_status;enable_feature_flag;db_write;deploy_container;generate_report,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c790dc1c06947691
"Per Diana's request, check if cdn-edge-06 is up while also activate the feature flag on ml-infer-05 and persist Frank's data to the database, then converge and launch the docker deployment for Marketing. Last step: build a compliance doc for Legal.",10098,"check_status -> db_write, check_status -> enable_feature_flag, db_write -> deploy_container, deploy_container -> generate_report, enable_feature_flag -> deploy_container",check_status;enable_feature_flag;db_write;deploy_container;generate_report,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,c790dc1c06947691
"Move HR's stale data to cold storage and at the same time bust the cache on auth-svc-04, create an audit trail for #42017, and reboot payment-api-03. End with modify Bob's subscription.",10099,"archive_data -> invalidate_cache, archive_data -> log_audit_event, archive_data -> restart_service, restart_service -> update_subscription",archive_data;invalidate_cache;log_audit_event;restart_service;update_subscription,0->1;0->2;0->3;3->4,generated,multi_branch_independent,1a16f206bdca5f8e
"When you get a chance, archive Charlie's old records and concurrently bust the cache on payment-api-03, log the whole ml-infer-05 incident, and cycle prod-web-01. Last step: modify Grace's subscription.",10099,"archive_data -> invalidate_cache, archive_data -> log_audit_event, archive_data -> restart_service, restart_service -> update_subscription",archive_data;invalidate_cache;log_audit_event;restart_service;update_subscription,0->1;0->2;0->3;3->4,generated,multi_branch_independent,1a16f206bdca5f8e
"Urgent: archive Diana's old records, and while you're at it, flush the cache on ml-infer-05, log the whole ml-infer-05 incident, and bounce auth-svc-04. Finally, adjust the billing tier for Frank.",10099,"archive_data -> invalidate_cache, archive_data -> log_audit_event, archive_data -> restart_service, restart_service -> update_subscription",archive_data;invalidate_cache;log_audit_event;restart_service;update_subscription,0->1;0->2;0->3;3->4,generated,multi_branch_independent,1a16f206bdca5f8e
"Shelve Engineering's outdated data and simultaneously purge payment-api-03's cached data, record the event in Engineering's log, and reboot prod-web-01. To wrap up, modify Eve's subscription.",10099,"archive_data -> invalidate_cache, archive_data -> log_audit_event, archive_data -> restart_service, restart_service -> update_subscription",archive_data;invalidate_cache;log_audit_event;restart_service;update_subscription,0->1;0->2;0->3;3->4,generated,multi_branch_independent,1a16f206bdca5f8e
"Do me a favor and build a compliance doc for Marketing and at the same time pull Diana's data, run the deployment pipeline for Finance, and scan ml-infer-05 for threats, and lastly see what's going on with prod-web-01.",10100,"generate_report -> db_read, generate_report -> run_pipeline, generate_report -> scan_malware, scan_malware -> check_status",generate_report;db_read;run_pipeline;scan_malware;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,08d20ea827b3db9a
"Hey, can you build a compliance doc for Legal while also dig up the history on Charlie, start the CI job for cdn-edge-06, and do a security check on payment-api-03. Finally, verify payment-api-03's health.",10100,"generate_report -> db_read, generate_report -> run_pipeline, generate_report -> scan_malware, scan_malware -> check_status",generate_report;db_read;run_pipeline;scan_malware;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,08d20ea827b3db9a
"The Engineering team needs us to put together a report on payment-api-03, and while you're at it, dig up the history on Diana, start the CI job for auth-svc-04, and check payment-api-03 for vulnerabilities. End with assess staging-db-02's status.",10100,"generate_report -> db_read, generate_report -> run_pipeline, generate_report -> scan_malware, scan_malware -> check_status",generate_report;db_read;run_pipeline;scan_malware;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,08d20ea827b3db9a
"Per Bob's request, build a compliance doc for Legal and at the same time fetch #10234's info, start the CI job for ml-infer-05, and do a security check on payment-api-03. Finally, verify auth-svc-04's health.",10100,"generate_report -> db_read, generate_report -> run_pipeline, generate_report -> scan_malware, scan_malware -> check_status",generate_report;db_read;run_pipeline;scan_malware;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,08d20ea827b3db9a
"The Finance team needs us to give Frank their money back and enable the flag for prod-web-01. After those finish, give Bob a new password — in parallel, transfer ownership of staging-db-02 to Eve and restart the service on staging-db-02.",10101,"enable_feature_flag -> reset_password, process_refund -> reset_password, reset_password -> restart_service, reset_password -> transfer_ownership",process_refund;enable_feature_flag;reset_password;transfer_ownership;restart_service,0->2;1->2;2->3;2->4,generated,hourglass,9b5b1f71b33c98f0
"Process the payout for Diana and turn on the feature flag for Marketing, merge everything and nuke Grace's old login and issue a fresh one while also reassign prod-web-01 to Eve and restart the service on payment-api-03.",10101,"enable_feature_flag -> reset_password, process_refund -> reset_password, reset_password -> restart_service, reset_password -> transfer_ownership",process_refund;enable_feature_flag;reset_password;transfer_ownership;restart_service,0->2;1->2;2->3;2->4,generated,hourglass,9b5b1f71b33c98f0
"Quick one — credit Bob's account and flip the feature toggle on for Finance, then converge and give Eve a new password and at the same time pass payment-api-03 to Frank and give payment-api-03 a kick.",10101,"enable_feature_flag -> reset_password, process_refund -> reset_password, reset_password -> restart_service, reset_password -> transfer_ownership",process_refund;enable_feature_flag;reset_password;transfer_ownership;restart_service,0->2;1->2;2->3;2->4,generated,hourglass,9b5b1f71b33c98f0
"We gotta refund Bob and turn on the feature flag for HR. Once both are done, change Charlie's auth credentials — in parallel, pass ml-infer-05 to Eve and give auth-svc-04 a kick.",10101,"enable_feature_flag -> reset_password, process_refund -> reset_password, reset_password -> restart_service, reset_password -> transfer_ownership",process_refund;enable_feature_flag;reset_password;transfer_ownership;restart_service,0->2;1->2;2->3;2->4,generated,hourglass,9b5b1f71b33c98f0
"Diana reported an issue — take auth-svc-04 back to the prior build and see what's going on with prod-web-01. After those finish, start the CI job for auth-svc-04. Last step: archive Charlie's old records.",10102,"check_status -> run_pipeline, rollback_deployment -> run_pipeline, run_pipeline -> archive_data",rollback_deployment;check_status;run_pipeline;archive_data,0->2;1->2;2->3,generated,y_shape,91866a7808949024
"Per Bob's request, take auth-svc-04 back to the prior build and check if prod-web-01 is up. After those finish, execute the build pipeline for cdn-edge-06. To wrap up, cold-store the old records for Charlie.",10102,"check_status -> run_pipeline, rollback_deployment -> run_pipeline, run_pipeline -> archive_data",rollback_deployment;check_status;run_pipeline;archive_data,0->2;1->2;2->3,generated,y_shape,91866a7808949024
"ASAP — roll ml-infer-05 back to the last stable release and see what's going on with auth-svc-04, merge everything and run the deployment pipeline for Finance. Last step: move Finance's stale data to cold storage.",10102,"check_status -> run_pipeline, rollback_deployment -> run_pipeline, run_pipeline -> archive_data",rollback_deployment;check_status;run_pipeline;archive_data,0->2;1->2;2->3,generated,y_shape,91866a7808949024
"I need you to roll back the last deploy on ml-infer-05 and see what's going on with payment-api-03, then converge and trigger a build for payment-api-03. Finally, move Finance's stale data to cold storage.",10102,"check_status -> run_pipeline, rollback_deployment -> run_pipeline, run_pipeline -> archive_data",rollback_deployment;check_status;run_pipeline;archive_data,0->2;1->2;2->3,generated,y_shape,91866a7808949024
"From Marketing: create a virtual machine for Engineering — in parallel, grab Diana's account details and create a ticket about the Legal issue, then converge and turn off the feature flag for Legal and at the same time give Bob their money back and lock down prod-web-01. When all of that's complete, back up the database for HR.",10103,"create_ticket -> disable_feature_flag, db_read -> disable_feature_flag, disable_feature_flag -> process_refund, disable_feature_flag -> quarantine_system, process_refund -> backup_database, provision_vm -> create_ticket, provision_vm -> db_read, quarantine_system -> backup_database",provision_vm;db_read;create_ticket;disable_feature_flag;process_refund;quarantine_system;backup_database,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,2eb0aa89f10d4f05
"Ticket INC-5560 says create a virtual machine for Marketing — in parallel, query the database about #31450 and file a bug about cdn-edge-06. When all of that's complete, turn off the feature flag for Engineering, and while you're at it, reverse the charge on #60122 and quarantine auth-svc-04. After those finish, dump the database on auth-svc-04.",10103,"create_ticket -> disable_feature_flag, db_read -> disable_feature_flag, disable_feature_flag -> process_refund, disable_feature_flag -> quarantine_system, process_refund -> backup_database, provision_vm -> create_ticket, provision_vm -> db_read, quarantine_system -> backup_database",provision_vm;db_read;create_ticket;disable_feature_flag;process_refund;quarantine_system;backup_database,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,2eb0aa89f10d4f05
"Hey, can you provision a new instance for Finance while also grab Diana's account details and log a Jira for Diana's issue, merge everything and disable the flag on payment-api-03 while also give Frank their money back and pull auth-svc-04 from production. When all of that's complete, take a snapshot of auth-svc-04's DB.",10103,"create_ticket -> disable_feature_flag, db_read -> disable_feature_flag, disable_feature_flag -> process_refund, disable_feature_flag -> quarantine_system, process_refund -> backup_database, provision_vm -> create_ticket, provision_vm -> db_read, quarantine_system -> backup_database",provision_vm;db_read;create_ticket;disable_feature_flag;process_refund;quarantine_system;backup_database,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,2eb0aa89f10d4f05
"The HR team needs us to deploy a server for Finance and at the same time look up the records for #20891 and create a ticket about the Engineering issue, then converge and kill the feature toggle for Finance and simultaneously push the refund through for #20891 and disconnect payment-api-03 from everything, then converge and snapshot the database for staging-db-02.",10103,"create_ticket -> disable_feature_flag, db_read -> disable_feature_flag, disable_feature_flag -> process_refund, disable_feature_flag -> quarantine_system, process_refund -> backup_database, provision_vm -> create_ticket, provision_vm -> db_read, quarantine_system -> backup_database",provision_vm;db_read;create_ticket;disable_feature_flag;process_refund;quarantine_system;backup_database,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,2eb0aa89f10d4f05
"Do me a favor and save the changes for Alice to the DB. After that, create a support case for HR. Once that's done, restore the DB snapshot for Marketing. Last step: push the changes for Diana to the DB.",10104,"create_ticket -> restore_backup, db_write -> create_ticket, restore_backup -> db_write",db_write;create_ticket;restore_backup;db_write,0->1;1->2;2->3,generated,repeated_tool,9401ceba80f5d047
"Charlie reported an issue — persist Frank's data to the database, and then create a ticket about the Finance issue, then bring payment-api-03 back from the snapshot, and lastly persist Grace's data to the database.",10104,"create_ticket -> restore_backup, db_write -> create_ticket, restore_backup -> db_write",db_write;create_ticket;restore_backup;db_write,0->1;1->2;2->3,generated,repeated_tool,9401ceba80f5d047
"ASAP — update Grace's record in the DB, followed by spin up a tracking ticket for Bob, followed by recover Finance's data from backup. Finally, store the Legal config in the database.",10104,"create_ticket -> restore_backup, db_write -> create_ticket, restore_backup -> db_write",db_write;create_ticket;restore_backup;db_write,0->1;1->2;2->3,generated,repeated_tool,9401ceba80f5d047
"Urgent: update Bob's record in the DB, and then spin up a tracking ticket for Alice — then recover Legal's data from backup. To wrap up, store the Marketing config in the database.",10104,"create_ticket -> restore_backup, db_write -> create_ticket, restore_backup -> db_write",db_write;create_ticket;restore_backup;db_write,0->1;1->2;2->3,generated,repeated_tool,9401ceba80f5d047
"Charlie is asking us to reboot staging-db-02 and book a maintenance window for staging-db-02, and while you're at it, cut off Grace's permissions and deploy a server for Marketing, merge everything and loop in a Marketing manager.",10105,"provision_vm -> escalate_to_human, restart_service -> revoke_access, revoke_access -> escalate_to_human, schedule_maintenance -> provision_vm",restart_service;revoke_access;schedule_maintenance;provision_vm;escalate_to_human,0->1;2->3;1->4;3->4,generated,w_shape,ba1ca91c3a161a5c
"We gotta cycle cdn-edge-06 and queue a maintenance window for Marketing and concurrently remove Bob from HR's access list and deploy a server for Marketing, merge everything and loop in a Marketing manager.",10105,"provision_vm -> escalate_to_human, restart_service -> revoke_access, revoke_access -> escalate_to_human, schedule_maintenance -> provision_vm",restart_service;revoke_access;schedule_maintenance;provision_vm;escalate_to_human,0->1;2->3;1->4;3->4,generated,w_shape,ba1ca91c3a161a5c
"Per Charlie's request, give ml-infer-05 a kick and plan maintenance on cdn-edge-06 for Legal, and while you're at it, pull Eve's credentials for payment-api-03 and create a virtual machine for Legal. When all of that's complete, get a human involved for Bob.",10105,"provision_vm -> escalate_to_human, restart_service -> revoke_access, revoke_access -> escalate_to_human, schedule_maintenance -> provision_vm",restart_service;revoke_access;schedule_maintenance;provision_vm;escalate_to_human,0->1;2->3;1->4;3->4,generated,w_shape,ba1ca91c3a161a5c
"Time to give staging-db-02 a kick and set up downtime for cdn-edge-06, and while you're at it, pull Diana's credentials for auth-svc-04 and launch an instance for Legal. After those finish, hand Diana's issue off to an engineer.",10105,"provision_vm -> escalate_to_human, restart_service -> revoke_access, revoke_access -> escalate_to_human, schedule_maintenance -> provision_vm",restart_service;revoke_access;schedule_maintenance;provision_vm;escalate_to_human,0->1;2->3;1->4;3->4,generated,w_shape,ba1ca91c3a161a5c
"We gotta roll cdn-edge-06 back to the last stable release and concurrently create a ticket about the Finance issue, ping payment-api-03 for a health check, kill the feature toggle for Finance, and dump the database on auth-svc-04, then do a security check on payment-api-03. End with credit Eve's account.",10106,"backup_database -> scan_malware, rollback_deployment -> backup_database, rollback_deployment -> check_status, rollback_deployment -> create_ticket, rollback_deployment -> disable_feature_flag, scan_malware -> process_refund",rollback_deployment;create_ticket;check_status;disable_feature_flag;backup_database;scan_malware;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,9937d70730391076
"For the Marketing team, revert prod-web-01 to the previous version and at the same time file an incident report about cdn-edge-06, see what's going on with ml-infer-05, kill the feature toggle for Marketing, and take a snapshot of staging-db-02's DB. After that, scan staging-db-02 for threats. Last step: credit Eve's account.",10106,"backup_database -> scan_malware, rollback_deployment -> backup_database, rollback_deployment -> check_status, rollback_deployment -> create_ticket, rollback_deployment -> disable_feature_flag, scan_malware -> process_refund",rollback_deployment;create_ticket;check_status;disable_feature_flag;backup_database;scan_malware;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,9937d70730391076
"Bob is asking us to roll staging-db-02 back to the last stable release and concurrently file an incident report about staging-db-02, see what's going on with cdn-edge-06, turn off the feature flag for Marketing, and dump the database on ml-infer-05 — then scan payment-api-03 for threats, and lastly give Grace their money back.",10106,"backup_database -> scan_malware, rollback_deployment -> backup_database, rollback_deployment -> check_status, rollback_deployment -> create_ticket, rollback_deployment -> disable_feature_flag, scan_malware -> process_refund",rollback_deployment;create_ticket;check_status;disable_feature_flag;backup_database;scan_malware;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,9937d70730391076
"For the Legal team, undo the latest release on ml-infer-05 and concurrently create a support case for Finance, verify staging-db-02's health, disable the flag on payment-api-03, and save a backup of Finance's data, followed by sweep prod-web-01 for IOCs. Last step: reverse the charge on #31450.",10106,"backup_database -> scan_malware, rollback_deployment -> backup_database, rollback_deployment -> check_status, rollback_deployment -> create_ticket, rollback_deployment -> disable_feature_flag, scan_malware -> process_refund",rollback_deployment;create_ticket;check_status;disable_feature_flag;backup_database;scan_malware;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,9937d70730391076
"The Finance team needs us to authorize Eve for payment-api-03 and simultaneously hand Eve's issue off to an engineer and query the database about #31450. When all of that's complete, undo the latest release on ml-infer-05.",10107,"approve_access -> db_read, approve_access -> escalate_to_human, db_read -> rollback_deployment, escalate_to_human -> rollback_deployment",approve_access;escalate_to_human;db_read;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,3470dad38b86447d
"Per Alice's request, give Frank access to Legal's resources and at the same time wake up the on-call about auth-svc-04 and fetch #42017's info, merge everything and revert cdn-edge-06 to the previous version.",10107,"approve_access -> db_read, approve_access -> escalate_to_human, db_read -> rollback_deployment, escalate_to_human -> rollback_deployment",approve_access;escalate_to_human;db_read;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,3470dad38b86447d
"The Marketing team needs us to approve Bob's access request and concurrently loop in a Engineering manager and fetch #42017's info, then converge and roll back the last deploy on payment-api-03.",10107,"approve_access -> db_read, approve_access -> escalate_to_human, db_read -> rollback_deployment, escalate_to_human -> rollback_deployment",approve_access;escalate_to_human;db_read;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,3470dad38b86447d
"The HR team needs us to authorize Grace for prod-web-01 and at the same time get a human involved for Charlie and look up the records for #42017, merge everything and roll back the last deploy on staging-db-02.",10107,"approve_access -> db_read, approve_access -> escalate_to_human, db_read -> rollback_deployment, escalate_to_human -> rollback_deployment",approve_access;escalate_to_human;db_read;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,3470dad38b86447d
"Time to trigger a build for ml-infer-05, and while you're at it, pull Bob's credentials for auth-svc-04 and pull Diana's credentials for auth-svc-04. Once both are done, strip Diana's access to Engineering and concurrently start the CI job for payment-api-03 and sweep staging-db-02 for IOCs. When all of that's complete, reboot cdn-edge-06.",10108,"revoke_access -> revoke_access, revoke_access -> revoke_access, revoke_access -> run_pipeline, revoke_access -> scan_malware, run_pipeline -> restart_service, run_pipeline -> revoke_access, run_pipeline -> revoke_access, scan_malware -> restart_service",run_pipeline;revoke_access;revoke_access;revoke_access;run_pipeline;scan_malware;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5c92f3280ba36d71
"The Finance team needs us to start the CI job for payment-api-03, and while you're at it, remove Eve from Legal's access list and revoke Diana's access to prod-web-01. When all of that's complete, revoke Diana's access to prod-web-01 and concurrently start the CI job for auth-svc-04 and run a malware sweep on prod-web-01, then converge and reboot payment-api-03.",10108,"revoke_access -> revoke_access, revoke_access -> revoke_access, revoke_access -> run_pipeline, revoke_access -> scan_malware, run_pipeline -> restart_service, run_pipeline -> revoke_access, run_pipeline -> revoke_access, scan_malware -> restart_service",run_pipeline;revoke_access;revoke_access;revoke_access;run_pipeline;scan_malware;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5c92f3280ba36d71
"For the Finance team, trigger a build for staging-db-02 — in parallel, strip Eve's access to Marketing and pull Grace's credentials for ml-infer-05. When all of that's complete, pull Eve's credentials for auth-svc-04 and concurrently kick off the CI/CD pipeline for HR and scan auth-svc-04 for threats. When all of that's complete, reboot prod-web-01.",10108,"revoke_access -> revoke_access, revoke_access -> revoke_access, revoke_access -> run_pipeline, revoke_access -> scan_malware, run_pipeline -> restart_service, run_pipeline -> revoke_access, run_pipeline -> revoke_access, scan_malware -> restart_service",run_pipeline;revoke_access;revoke_access;revoke_access;run_pipeline;scan_malware;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5c92f3280ba36d71
"The Legal team needs us to trigger a build for ml-infer-05 — in parallel, pull Diana's credentials for cdn-edge-06 and remove Grace from Marketing's access list. Once both are done, remove Diana from Marketing's access list and concurrently run the deployment pipeline for Marketing and check auth-svc-04 for vulnerabilities, then converge and give staging-db-02 a kick.",10108,"revoke_access -> revoke_access, revoke_access -> revoke_access, revoke_access -> run_pipeline, revoke_access -> scan_malware, run_pipeline -> restart_service, run_pipeline -> revoke_access, run_pipeline -> revoke_access, scan_malware -> restart_service",run_pipeline;revoke_access;revoke_access;revoke_access;run_pipeline;scan_malware;restart_service,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5c92f3280ba36d71
"Do me a favor and rotate Diana's credentials and invalidate auth-svc-04's cache and simultaneously start the CI job for staging-db-02 and stand up a new box for HR. Once both are done, restore the DB snapshot for HR.",10109,"invalidate_cache -> provision_vm, provision_vm -> restore_backup, reset_password -> run_pipeline, run_pipeline -> restore_backup",reset_password;run_pipeline;invalidate_cache;provision_vm;restore_backup,0->1;2->3;1->4;3->4,generated,w_shape,97d08cd04cffb699
"Per Charlie's request, give Alice a new password and bust the cache on prod-web-01 and at the same time run the deployment pipeline for HR and stand up a new box for Marketing, merge everything and restore the DB snapshot for Legal.",10109,"invalidate_cache -> provision_vm, provision_vm -> restore_backup, reset_password -> run_pipeline, run_pipeline -> restore_backup",reset_password;run_pipeline;invalidate_cache;provision_vm;restore_backup,0->1;2->3;1->4;3->4,generated,w_shape,97d08cd04cffb699
"Eve reported an issue — change Eve's auth credentials and invalidate auth-svc-04's cache and at the same time run the deployment pipeline for Marketing and launch an instance for Marketing. When all of that's complete, restore payment-api-03 from the latest backup.",10109,"invalidate_cache -> provision_vm, provision_vm -> restore_backup, reset_password -> run_pipeline, run_pipeline -> restore_backup",reset_password;run_pipeline;invalidate_cache;provision_vm;restore_backup,0->1;2->3;1->4;3->4,generated,w_shape,97d08cd04cffb699
"Bob reported an issue — give Frank a new password and clear the cache for Legal and at the same time kick off the CI/CD pipeline for Marketing and spin up a VM for Legal, then converge and load the backup onto prod-web-01.",10109,"invalidate_cache -> provision_vm, provision_vm -> restore_backup, reset_password -> run_pipeline, run_pipeline -> restore_backup",reset_password;run_pipeline;invalidate_cache;provision_vm;restore_backup,0->1;2->3;1->4;3->4,generated,w_shape,97d08cd04cffb699
"Per Grace's request, run the deployment pipeline for HR and flip the feature toggle on for HR, then converge and file a bug about payment-api-03 and concurrently strip Charlie's access to HR and switch off the flag for Legal.",10110,"create_ticket -> disable_feature_flag, create_ticket -> revoke_access, enable_feature_flag -> create_ticket, run_pipeline -> create_ticket",run_pipeline;enable_feature_flag;create_ticket;revoke_access;disable_feature_flag,0->2;1->2;2->3;2->4,generated,hourglass,d53bae0d17415075
"Fire off the pipeline for HR and switch on the flag for Engineering. After those finish, open a ticket for Eve and simultaneously disable Eve's account on ml-infer-05 and switch off the flag for HR.",10110,"create_ticket -> disable_feature_flag, create_ticket -> revoke_access, enable_feature_flag -> create_ticket, run_pipeline -> create_ticket",run_pipeline;enable_feature_flag;create_ticket;revoke_access;disable_feature_flag,0->2;1->2;2->3;2->4,generated,hourglass,d53bae0d17415075
"Run the deployment pipeline for Engineering and flip the feature toggle on for Marketing, merge everything and spin up a tracking ticket for Charlie, and while you're at it, strip Bob's access to Marketing and turn off the feature flag for HR.",10110,"create_ticket -> disable_feature_flag, create_ticket -> revoke_access, enable_feature_flag -> create_ticket, run_pipeline -> create_ticket",run_pipeline;enable_feature_flag;create_ticket;revoke_access;disable_feature_flag,0->2;1->2;2->3;2->4,generated,hourglass,d53bae0d17415075
"Hey, can you start the CI job for prod-web-01 and turn on the feature flag for Marketing. When all of that's complete, file a bug about payment-api-03 and simultaneously cut off Eve's permissions and deactivate the feature flag on cdn-edge-06.",10110,"create_ticket -> disable_feature_flag, create_ticket -> revoke_access, enable_feature_flag -> create_ticket, run_pipeline -> create_ticket",run_pipeline;enable_feature_flag;create_ticket;revoke_access;disable_feature_flag,0->2;1->2;2->3;2->4,generated,hourglass,d53bae0d17415075
"Hey, can you take auth-svc-04 back to the prior build, and then downgrade Grace's account — then execute the build pipeline for auth-svc-04. To wrap up, roll back the last deploy on cdn-edge-06.",10111,"rollback_deployment -> update_subscription, run_pipeline -> rollback_deployment, update_subscription -> run_pipeline",rollback_deployment;update_subscription;run_pipeline;rollback_deployment,0->1;1->2;2->3,generated,repeated_tool,2cf493ac71b8ea23
