query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
"Hey, can you process the payout for Bob. After that, turn off the feature flag for Marketing. Last step: restart the main process on ml-infer-05.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,True,e48779c27a089d04,523b6409bd54f191,chain_medium
"Time to move HR's stale data to cold storage, followed by check cdn-edge-06 for vulnerabilities.",235,archive_data -> scan_malware,archive_data;scan_malware,0->1,True,d734d7aefc1bad15,9be1efe3328a6438,chain_short
"Do me a favor and reboot cdn-edge-06, then ping Alice about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,True,d734d7aefc1bad15,4fd7a518a29d762a,chain_short
"Per Frank's request, bring payment-api-03 back from the snapshot and lock down cdn-edge-06, then converge and grant Grace permissions to prod-web-01.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,True,2c0fe2d65641f8ac,47850eee9d688a49,fanin
Do me a favor and roll prod-web-01 back to the last stable release while also file a bug about cdn-edge-06 and pull ml-infer-05 back from the last good backup.,433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,True,921735efccf80bf4,595cac15a6701568,fanout
"Urgent: light up the feature for ml-infer-05. After that, transfer ownership of staging-db-02 to Alice. Finally, check if ml-infer-05 is up.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,True,e48779c27a089d04,be9b6d55792d28cb,chain_medium
"Per Eve's request, verify staging-db-02's health and scan prod-web-01 for threats. Once both are done, create an audit trail for #20891.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,2e3c37f3485948a4,fanin
"Quick one — notify the HR team and plan maintenance on payment-api-03 for Finance. After those finish, give Grace a new password.",491,"schedule_maintenance -> reset_password, send_notification -> reset_password",send_notification;schedule_maintenance;reset_password,0->2;1->2,True,2c0fe2d65641f8ac,2d00b6f888b790b8,fanin
"Time to scale prod-web-01 down to save costs, then push the container image for Finance, and lastly switch on the flag for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,True,e48779c27a089d04,0a1fac5f5e5dd6b2,chain_medium
"From Engineering: back up the database for Finance. Once that's done, ship the new build to payment-api-03.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,True,d734d7aefc1bad15,979753c190ec278b,chain_short
"ASAP — archive Charlie's old records — then undo the latest release on payment-api-03. Finally, flush the cache on cdn-edge-06.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
"I need you to take prod-web-01 back to the prior build, and then fire off a notification to Diana. Finally, roll out the containerised app to auth-svc-04.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,True,e48779c27a089d04,2dfef601c3d47b05,chain_medium
"We gotta reset Eve's password, and then reverse the charge on #42017, and lastly transfer ownership of cdn-edge-06 to Grace.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,True,e48779c27a089d04,912011ba07e655d3,chain_medium
"Hey, can you reassign staging-db-02 to Eve, then flush the cache on auth-svc-04.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,True,d734d7aefc1bad15,fe563372e6c719ca,chain_short
"Frank is asking us to read Alice's profile from the database and verify staging-db-02's health. Once both are done, compile a summary for Engineering, and lastly notify the Marketing team.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,True,04004610defffeed,344ea283005dfcd8,fanin
"ASAP — swap out ml-infer-05's credentials — then do a security check on auth-svc-04, and lastly roll out the containerised app to staging-db-02.",302,"rotate_api_key -> scan_malware, scan_malware -> deploy_container",rotate_api_key;scan_malware;deploy_container,0->1;1->2,True,e48779c27a089d04,dc1171f001b827c5,chain_medium
"Scan prod-web-01 for threats, then email Charlie the update. Once that's done, archive the old entries for Bob, and lastly provision a new instance for HR.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,True,38d6fe00e87709ec,e3dc4bd1aab86f31,chain_medium
"Do me a favor and undo the latest release on ml-infer-05 — then shoot Grace an email. Finally, deploy the container for Legal.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,True,e48779c27a089d04,2dfef601c3d47b05,chain_medium
"When you get a chance, move Finance's stale data to cold storage, then roll auth-svc-04 back to the last stable release. To wrap up, invalidate cdn-edge-06's cache.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
"Do me a favor and undo the latest release on prod-web-01 — then shoot Diana an email. Finally, deploy the container for Legal.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,True,e48779c27a089d04,2dfef601c3d47b05,chain_medium
Archive Grace's old records — then recover Engineering's data from backup.,216,archive_data -> restore_backup,archive_data;restore_backup,0->1,True,d734d7aefc1bad15,b632d4bbb054d42e,chain_short
"ASAP — process the payout for Alice, followed by notify the Legal team.",57,process_refund -> send_notification,process_refund;send_notification,0->1,True,d734d7aefc1bad15,73a1302669134b1c,chain_short
"The HR team needs us to scan auth-svc-04 for threats and snapshot the database for cdn-edge-06, then converge and invalidate ml-infer-05's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,True,2c0fe2d65641f8ac,aaf380072931b6d6,fanin
"From Marketing: email Frank the update. After that, turn on the feature flag for Marketing. To wrap up, switch Alice to the new plan.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,True,e48779c27a089d04,382cf1f02799f22e,chain_medium
Look up Bob's profile and ping them about the new features.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
I need you to investigate staging-db-02 for infections and simultaneously yank cdn-edge-06 off the network and open a ticket for Bob.,112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"Hey, can you refund Grace. After that, kill the feature toggle for Engineering. End with cycle staging-db-02.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,True,e48779c27a089d04,523b6409bd54f191,chain_medium
"From Legal: grant Eve permissions to staging-db-02. Next, produce the Marketing performance summary. Finally, verify ml-infer-05's health.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,dfbc8b5ecd15a737,chain_medium
"Time to scale cdn-edge-06 down to save costs, then push the container image for Engineering, and lastly switch on the flag for Legal.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,True,e48779c27a089d04,0a1fac5f5e5dd6b2,chain_medium
"Scan prod-web-01 for threats, then email Alice the update. Once that's done, archive the old entries for Frank, and lastly provision a new instance for HR.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,True,38d6fe00e87709ec,e3dc4bd1aab86f31,chain_medium
"We gotta archive Diana's old records, followed by roll cdn-edge-06 back to the last stable release. To wrap up, wipe the cache layer for HR.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
All I need is for someone to save the changes for Grace to the DB.,52,db_write,db_write,,True,d7123e3b48f7b85a,2ba287c7bceef863,single_node
"Time to query the database about #42017. Once that's done, refund Diana. Last step: record the event in Legal's log.",81,"db_read -> process_refund, process_refund -> log_audit_event",db_read;process_refund;log_audit_event,0->1;1->2,True,e48779c27a089d04,137cd7f87a055c01,chain_medium
"Diana is asking us to yank payment-api-03 off the network. Once that's done, drop an audit entry for staging-db-02.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"I need you to cold-store the old records for Alice. Once that's done, pull prod-web-01 back from the last good backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,True,d734d7aefc1bad15,b632d4bbb054d42e,chain_short
"Time to give prod-web-01 a kick, and then ping Diana about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,True,d734d7aefc1bad15,4fd7a518a29d762a,chain_short
"Do me a favor and provision a new instance for HR. Next, ping Eve about it.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,True,d734d7aefc1bad15,2c81a103037dd519,chain_short
"Hey, can you move cdn-edge-06's ownership to Legal, followed by flush the cache on ml-infer-05.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,True,d734d7aefc1bad15,fe563372e6c719ca,chain_short
"Credit Frank's account. After that, kill the feature toggle for Legal. Finally, give prod-web-01 a kick.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,True,e48779c27a089d04,523b6409bd54f191,chain_medium
The HR team needs us to look up the records for #53698 and at the same time switch Eve to the new plan and send a heads-up to Finance.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,True,921735efccf80bf4,19d775cf1214ae34,fanout
"When you get a chance, investigate auth-svc-04 for infections. After that, schedule maintenance for payment-api-03.",193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,True,d734d7aefc1bad15,29223ebc7f1a5571,chain_short
Charlie reported an issue — archive Bob's old records — then do a security check on cdn-edge-06.,235,archive_data -> scan_malware,archive_data;scan_malware,0->1,True,d734d7aefc1bad15,9be1efe3328a6438,chain_short
"The Legal team needs us to recover HR's data from backup and quarantine payment-api-03. When all of that's complete, give Diana access to HR's resources.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,True,2c0fe2d65641f8ac,47850eee9d688a49,fanin
"Per Alice's request, bring cdn-edge-06 back from the snapshot and lock down ml-infer-05, then converge and grant Frank permissions to prod-web-01.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,True,2c0fe2d65641f8ac,47850eee9d688a49,fanin
"Quick one — modify Alice's subscription — then nuke Frank's old login and issue a fresh one — then generate a new API key for auth-svc-04. Finally, deploy the container for Finance.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,True,38d6fe00e87709ec,81d22ef4e8cbd32e,chain_medium
"When you get a chance, create an audit trail for #53698, and then save a backup of Marketing's data, and then write the new data for #31450 back. Last step: cycle payment-api-03.",414,"backup_database -> db_write, db_write -> restart_service, log_audit_event -> backup_database",log_audit_event;backup_database;db_write;restart_service,0->1;1->2;2->3,True,38d6fe00e87709ec,6eff77c5308128e6,chain_medium
Look up Grace's profile and ping them about the new features.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"For the Marketing team, pull Bob's data. Next, pass payment-api-03 to Diana. To wrap up, blast an alert to Engineering.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,True,e48779c27a089d04,a309f5c845870885,chain_medium
"ASAP — bring in tier-2 support for Frank. After that, bump the capacity on ml-infer-05.",176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,True,d734d7aefc1bad15,f3a17b55ea2e4630,chain_short
"Grace reported an issue — adjust the billing tier for Charlie, followed by process the payout for Alice. Finally, send a heads-up to Marketing.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,True,e48779c27a089d04,fa20847ce48938c2,chain_medium
"For the HR team, move HR's stale data to cold storage, followed by roll back the last deploy on auth-svc-04. Finally, bust the cache on auth-svc-04.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
"For the Engineering team, dig up the history on Frank, then generate the HR analytics and at the same time blast an alert to HR and create an audit trail for #60122.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,4bcf744f776adcac,fanout
Push the container image to staging-db-02.,49,deploy_container,deploy_container,,True,d7123e3b48f7b85a,427637dba5de2d36,single_node
"For the Finance team, restart the service on staging-db-02, followed by book a maintenance window for prod-web-01, then fire off a notification to Frank. Finally, scan cdn-edge-06 for threats.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,True,38d6fe00e87709ec,58b7289e7a73fe53,chain_medium
"Urgent: refund Charlie and flip the feature toggle on for Legal, then converge and spin up a VM for Finance.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,True,2c0fe2d65641f8ac,cf744e044de48f36,fanin
"Urgent: bring ml-infer-05 back from the snapshot, and while you're at it, give Bob their money back and create a ticket about the Engineering issue.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,True,921735efccf80bf4,7af960f7e6ad88eb,fanout
"ASAP — archive Alice's old records — then undo the latest release on ml-infer-05. Finally, flush the cache on payment-api-03.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
Fetch the list of folks in HR and blast out an update.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"I need you to cold-store the old records for Bob. Once that's done, pull ml-infer-05 back from the last good backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,True,d734d7aefc1bad15,b632d4bbb054d42e,chain_short
Nuke Grace's old login and issue a fresh one and concurrently fire off a notification to Bob and record the event in Marketing's log.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,True,921735efccf80bf4,3e085f51c87b5519,fanout
"The HR team needs us to remove Eve from HR's access list. Once that's done, push the changes for Charlie to the DB. Once that's done, downgrade Eve's account. Last step: queue a maintenance window for HR.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,True,38d6fe00e87709ec,01e621e9d58a2f0e,chain_medium
"Quick one — execute the build pipeline for cdn-edge-06. Next, push the changes for Charlie to the DB. To wrap up, deploy a server for Legal.",316,"db_write -> provision_vm, run_pipeline -> db_write",run_pipeline;db_write;provision_vm,0->1;1->2,True,e48779c27a089d04,6548aab324e60a8a,chain_medium
"The Engineering team needs us to modify Alice's subscription, then switch off the flag for Marketing.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,True,d734d7aefc1bad15,c7c483baf948427b,chain_short
"Urgent: turn off the feature flag for HR, then generate a new API key for cdn-edge-06.",172,disable_feature_flag -> rotate_api_key,disable_feature_flag;rotate_api_key,0->1,True,d734d7aefc1bad15,67c55a464d50266b,chain_short
"When you get a chance, schedule maintenance for staging-db-02, and while you're at it, drop an audit entry for cdn-edge-06 and send a heads-up to Marketing.",456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,True,921735efccf80bf4,2c899275204412dc,fanout
"Urgent: save a backup of Legal's data, followed by launch the docker deployment for Legal.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,True,d734d7aefc1bad15,979753c190ec278b,chain_short
We gotta get a human involved for Bob — then adjust the instance count for staging-db-02.,176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,True,d734d7aefc1bad15,f3a17b55ea2e4630,chain_short
"Per Frank's request, disconnect ml-infer-05 from everything. Next, drop an audit entry for staging-db-02.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"Book downtime for staging-db-02, alert the team and snapshot the DB, then record for compliance.",47,"backup_database -> log_audit_event, schedule_maintenance -> backup_database, schedule_maintenance -> send_notification, send_notification -> log_audit_event",schedule_maintenance;send_notification;backup_database;log_audit_event,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,c3c136032049c593,diamond
"Grace is asking us to downgrade Diana's account. Next, disable the flag on ml-infer-05.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,True,d734d7aefc1bad15,c7c483baf948427b,chain_short
"Per Bob's request, file an incident report about auth-svc-04. After that, scan prod-web-01 for threats.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
"Disable Frank's account, swap out the API secret, and log the whole thing.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,True,e48779c27a089d04,fc4bcf1384b61905,chain_medium
Do me a favor and spin up a tracking ticket for Charlie — then email Diana the update. End with nuke Alice's old login and issue a fresh one.,346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,True,e48779c27a089d04,00e7f7d490fa9f22,chain_medium
"Hey, can you dump the database on ml-infer-05, followed by push the container image for Finance.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,True,d734d7aefc1bad15,979753c190ec278b,chain_short
"The HR team needs us to downgrade Bob's account. Next, kill the feature toggle for Marketing.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,True,d734d7aefc1bad15,c7c483baf948427b,chain_short
"Deploy the server and fan out to: persist the record, email HR, and create an audit trail.",35,"provision_vm -> db_write, provision_vm -> log_audit_event, provision_vm -> send_notification",provision_vm;db_write;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,702f066af3c744da,wide_fanout
"Per Grace's request, file an incident report about prod-web-01, followed by notify the Marketing team, and lastly rotate Diana's credentials.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,True,e48779c27a089d04,00e7f7d490fa9f22,chain_medium
"Check health of cdn-edge-06, run security sweep, quarantine, reboot, escalate the incident, send a blast to Legal, and make an audit entry.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,True,01cccae71a8bf9e2,ddd2023c57348be1,chain_long
"The Legal team needs us to scan cdn-edge-06 for threats and snapshot the database for payment-api-03, then converge and invalidate ml-infer-05's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,True,2c0fe2d65641f8ac,aaf380072931b6d6,fanin
"Time to rotate Bob's credentials. Next, credit Charlie's account. Last step: pass prod-web-01 to Frank.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,True,e48779c27a089d04,912011ba07e655d3,chain_medium
"For the Engineering team, spin up a tracking ticket for Frank, followed by run a malware sweep on payment-api-03.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
ASAP — reverse the charge on #53698 — then swap out staging-db-02's credentials. End with update Alice's record in the DB.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,True,e48779c27a089d04,c00df1d84d0240e4,chain_medium
"Per Grace's request, file a bug about prod-web-01 — then send a heads-up to Engineering, and lastly give Frank a new password.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,True,e48779c27a089d04,00e7f7d490fa9f22,chain_medium
"Urgent: verify cdn-edge-06's health and look up the records for #20891. When all of that's complete, send a heads-up to Legal.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"Do me a favor and diagnose ml-infer-05 and check prod-web-01 for vulnerabilities. When all of that's complete, log Diana's action for compliance.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,2e3c37f3485948a4,fanin
"We gotta ping payment-api-03 for a health check, followed by run a malware sweep on cdn-edge-06, then disconnect auth-svc-04 from everything, and then record the event in Legal's log. Last step: email Grace the update.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,141d6ba10ccc7ca0,chain_long
"Time to update Alice's subscription, and then process the payout for Charlie. Finally, fire off a notification to Eve.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,True,e48779c27a089d04,fa20847ce48938c2,chain_medium
Frank reported an issue — archive Eve's old records — then do a security check on cdn-edge-06.,235,archive_data -> scan_malware,archive_data;scan_malware,0->1,True,d734d7aefc1bad15,9be1efe3328a6438,chain_short
"The Marketing team needs us to modify Alice's subscription, then switch off the flag for Finance.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,True,d734d7aefc1bad15,c7c483baf948427b,chain_short
Get the docker deployment running on payment-api-03 and notify stakeholders.,40,deploy_container -> send_notification,deploy_container;send_notification,0->1,True,d734d7aefc1bad15,455a061cee7ec4c1,chain_short
"Investigate cdn-edge-06 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email HR, and record the event.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,True,01cccae71a8bf9e2,ddd2023c57348be1,chain_long
"Charlie reported an issue — flip the feature toggle on for Legal — then move staging-db-02's ownership to Marketing — then update Grace's record in the DB. To wrap up, bring in tier-2 support for Bob.",388,"db_write -> escalate_to_human, enable_feature_flag -> transfer_ownership, transfer_ownership -> db_write",enable_feature_flag;transfer_ownership;db_write;escalate_to_human,0->1;1->2;2->3,True,38d6fe00e87709ec,48c94501bfebcf30,chain_medium
Ticket INC-1198 says pull staging-db-02 back from the last good backup while also reverse the charge on #10234 and spin up a tracking ticket for Charlie.,445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,True,921735efccf80bf4,7af960f7e6ad88eb,fanout
Urgent: sweep ml-infer-05 for IOCs — then book a maintenance window for auth-svc-04.,193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,True,d734d7aefc1bad15,29223ebc7f1a5571,chain_short
"Do me a favor and switch on the flag for HR. Next, transfer ownership of prod-web-01 to Alice. Finally, check if ml-infer-05 is up.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,True,e48779c27a089d04,be9b6d55792d28cb,chain_medium
"Do me a favor and switch on the flag for HR. Next, transfer ownership of staging-db-02 to Bob. Finally, check if auth-svc-04 is up.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,True,e48779c27a089d04,be9b6d55792d28cb,chain_medium
"Quick one — modify Eve's subscription — then nuke Grace's old login and issue a fresh one — then generate a new API key for staging-db-02. Finally, deploy the container for Legal.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,True,38d6fe00e87709ec,81d22ef4e8cbd32e,chain_medium
"We gotta update Alice's subscription — then credit Charlie's account, and lastly email Diana the update.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,True,e48779c27a089d04,fa20847ce48938c2,chain_medium
"The HR team needs us to downgrade Diana's account. Next, kill the feature toggle for Marketing.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,True,d734d7aefc1bad15,c7c483baf948427b,chain_short
"Per Frank's request, put Finance's historical data into the archive, then roll payment-api-03 back to the last stable release, and lastly bust the cache on payment-api-03.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
"Urgent: light up the feature for prod-web-01. After that, transfer ownership of staging-db-02 to Eve. Finally, check if cdn-edge-06 is up.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,True,e48779c27a089d04,be9b6d55792d28cb,chain_medium
"We gotta read Alice's profile from the database. Next, build a compliance doc for Marketing. To wrap up, fire off a notification to Alice.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,True,e48779c27a089d04,f67a005618e33498,chain_medium
"We gotta downgrade Frank's account. After that, verify cdn-edge-06's health.",194,update_subscription -> check_status,update_subscription;check_status,0->1,True,d734d7aefc1bad15,de1513cb290257e3,chain_short
"Per Diana's request, revoke Frank's access to cdn-edge-06, followed by write the new data for #53698 back, then update Bob's subscription. To wrap up, set up downtime for ml-infer-05.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,True,38d6fe00e87709ec,01e621e9d58a2f0e,chain_medium
"For the Legal team, scan prod-web-01 for threats — then isolate staging-db-02, and while you're at it, notify the Engineering team and record the event in Legal's log.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,91fc4d2a739f8a9d,fanout
"Credit Diana's account, followed by fire off a notification to Alice.",57,process_refund -> send_notification,process_refund;send_notification,0->1,True,d734d7aefc1bad15,73a1302669134b1c,chain_short
"Plan maintenance on cdn-edge-06, email stakeholders and back up the data, then audit.",47,"backup_database -> log_audit_event, schedule_maintenance -> backup_database, schedule_maintenance -> send_notification, send_notification -> log_audit_event",schedule_maintenance;send_notification;backup_database;log_audit_event,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,c3c136032049c593,diamond
"Process the payout and modify the subscription status, then email a receipt.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,7969841a1f49e0cf,fanin
