query,dag_id,dag_text,tools,edges,topo_family,source,split
"For the Platform team, grant Talia access to Finance and package the Finance data for download in parallel. Next, handle these in parallel: add the DNS entry for payment-api-03 and take a snapshot of worker-pool-06. To wrap up, purge payment-api-03's cached data.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
Heads-up: Start with approve Maya's access to Support and package up Frank's records for download in parallel. Then do these in parallel: create a DNS record for queue-broker-02 and take a snapshot of auth-svc-04. End with purge queue-broker-02's cached data.,20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"I need you to Handle grant Jack access to Data and package up Charlie's records for download all at once. Then do these in parallel: add the DNS entry for staging-db-02 and capture the current image of edge-cache-07. Finally, clear the cache for staging-db-02.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"Urgent: Handle approve Yara's access to Sales and export Wendy's data all at once. Next, handle these in parallel: add the DNS entry for feature-store-01 and save a snapshot for auth-svc-04. Last step: invalidate the cache on feature-store-01.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, Handle authorize Jack for Compliance and prepare a data export for Maya all at once. Then do these in parallel: add the DNS entry for worker-pool-06 and capture the current image of ml-infer-05. Last step: clear the cache for worker-pool-06.",20062,"approve_access -> create_dns_record, create_dns_record -> invalidate_cache, export_data -> snapshot_vm, snapshot_vm -> invalidate_cache",approve_access;create_dns_record;export_data;snapshot_vm;invalidate_cache,0->1;2->3;1->4;3->4,w_shape,generated,train
"ASAP, Start with rotate the API key for billing-db-08 and let that IP through again on billing-db-08 in parallel. Next, handle these in parallel: activate the flag on billing-db-08 and clear the cache for billing-db-08. Last step: spin up a server for Legal.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Can you issue a new API key for metrics-proxy-05 and re-allow the blocked address on metrics-proxy-05 in parallel. Next, handle these in parallel: turn on the feature flag for metrics-proxy-05 and clear the cache for metrics-proxy-05. Finally, stand up a new VM for Compliance.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Can you rotate the API key for prod-web-01 and unblock that source IP on prod-web-01 in parallel. After that, run these side by side: activate the flag on prod-web-01 and invalidate the cache on prod-web-01. End with stand up a new VM for Engineering.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"For the Marketing team, issue a new API key for worker-pool-06 and re-allow the blocked address on worker-pool-06 in parallel. Then do these in parallel: turn on the feature flag for worker-pool-06 and purge worker-pool-06's cached data. Last step: provision a VM for Engineering.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Handle refresh the API token for Platform and re-allow the blocked address on cdn-edge-06 all at once. After that, run these side by side: activate the flag on metrics-proxy-05 and purge cdn-edge-06's cached data. End with stand up a new VM for Growth.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Heads-up: rotate the API key for worker-pool-06 and re-allow the blocked address on worker-pool-06 in parallel. After that, run these side by side: activate the flag on worker-pool-06 and purge worker-pool-06's cached data. End with stand up a new VM for Sales.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"I need you to refresh the API token for Support and let that IP through again on feature-store-01 in parallel. Then do these in parallel: enable the feature flag on payment-api-03 and invalidate the cache on feature-store-01. To wrap up, provision a VM for Sales.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"I need you to rotate the API key for metrics-proxy-05 and unblock that source IP on metrics-proxy-05 in parallel. Next, handle these in parallel: enable the feature flag on metrics-proxy-05 and purge metrics-proxy-05's cached data. Finally, spin up a server for Operations.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Quick one: Handle rotate the API key for cdn-edge-06 and let that IP through again on cdn-edge-06 all at once. Next, handle these in parallel: enable the feature flag on cdn-edge-06 and clear the cache for cdn-edge-06. Finally, provision a VM for Finance.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Quick one: Start with rotate the API key for Research and re-allow the blocked address on payment-api-03 in parallel. Then do these in parallel: turn on the feature flag for payment-api-03 and invalidate the cache on payment-api-03. Finally, stand up a new VM for Analytics.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Urgent: Handle rotate the API key for worker-pool-06 and let that IP through again on worker-pool-06 all at once. Next, handle these in parallel: activate the flag on worker-pool-06 and purge worker-pool-06's cached data. Finally, spin up a server for Security.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Urgent: issue a new API key for auth-svc-04 and let that IP through again on auth-svc-04 in parallel. After that, run these side by side: enable the feature flag on auth-svc-04 and purge auth-svc-04's cached data. Finally, stand up a new VM for Marketing.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, Handle refresh the API token for edge-cache-07 and re-allow the blocked address on edge-cache-07 all at once. Next, handle these in parallel: activate the flag on edge-cache-07 and purge edge-cache-07's cached data. Last step: stand up a new VM for Legal.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"When you get a chance, issue a new API key for ml-infer-05 and unblock that source IP on ml-infer-05 in parallel. After that, run these side by side: activate the flag on ml-infer-05 and clear the cache for ml-infer-05. End with provision a VM for Engineering.",20063,"rotate_api_key -> enable_feature_flag, enable_feature_flag -> provision_vm, unblock_ip_address -> invalidate_cache, invalidate_cache -> provision_vm",rotate_api_key;enable_feature_flag;unblock_ip_address;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"ASAP, Handle run the deployment pipeline for metrics-proxy-05 and change Eve's plan to basic all at once. Next, handle these in parallel: restart metrics-proxy-05 and invalidate the cache on queue-broker-02. To wrap up, stand up a new VM for HR.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"ASAP, Start with run the deployment pipeline for prod-web-01 and change Charlie's plan to basic in parallel. Then do these in parallel: restart prod-web-01 and invalidate the cache on prod-web-01. End with spin up a server for Research.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Can you Start with kick off the pipeline for auth-svc-04 and move Bob onto the enterprise plan in parallel. After that, run these side by side: restart auth-svc-04 and invalidate the cache on auth-svc-04. End with provision a VM for Finance.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Can you Start with trigger the build pipeline for prod-web-01 and move Xavier onto the basic plan in parallel. Next, handle these in parallel: reboot the service on prod-web-01 and clear the cache for api-gateway-11. Finally, provision a VM for Legal.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Can you trigger the build pipeline for cdn-edge-06 and update Liam's subscription in parallel. After that, run these side by side: restart cdn-edge-06 and purge ml-infer-05's cached data. Finally, provision a VM for Growth.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"For the Engineering team, Handle kick off the pipeline for auth-svc-04 and update Diana's subscription all at once. Then do these in parallel: restart auth-svc-04 and clear the cache for billing-db-08. To wrap up, spin up a server for Data.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"For the Security team, Start with kick off the pipeline for queue-broker-02 and move Ivy onto the enterprise plan in parallel. Next, handle these in parallel: reboot the service on queue-broker-02 and clear the cache for queue-broker-02. To wrap up, provision a VM for Security.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Please Handle trigger the build pipeline for ml-infer-05 and change Quinn's plan to basic all at once. After that, run these side by side: reboot the service on ml-infer-05 and invalidate the cache on ml-infer-05. End with provision a VM for Compliance.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Please Start with kick off the pipeline for cdn-edge-06 and move Henry onto the basic plan in parallel. After that, run these side by side: cycle cdn-edge-06 and clear the cache for edge-cache-07. End with spin up a server for Support.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
Please Start with kick off the pipeline for prod-web-01 and update Yara's subscription in parallel. Then do these in parallel: reboot the service on prod-web-01 and clear the cache for cdn-edge-06. End with stand up a new VM for Growth.,20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Please Start with run the deployment pipeline for batch-worker-09 and move Uma onto the basic plan in parallel. Then do these in parallel: restart batch-worker-09 and purge billing-db-08's cached data. To wrap up, spin up a server for Operations.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Please run the deployment pipeline for cdn-edge-06 and move Bob onto the pro plan in parallel. After that, run these side by side: reboot the service on cdn-edge-06 and invalidate the cache on ml-infer-05. End with stand up a new VM for Platform.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"Urgent: trigger the build pipeline for billing-db-08 and change Diana's plan to annual in parallel. After that, run these side by side: reboot the service on billing-db-08 and clear the cache for api-gateway-11. Last step: stand up a new VM for Platform.",20064,"run_pipeline -> restart_service, restart_service -> provision_vm, update_subscription -> invalidate_cache, invalidate_cache -> provision_vm",run_pipeline;restart_service;update_subscription;invalidate_cache;provision_vm,0->1;2->3;1->4;3->4,w_shape,generated,train
"ASAP — generate the Marketing analytics and write the new data for #10234 back, then converge and swap out ml-infer-05's credentials. To wrap up, launch the docker deployment for Finance.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"ASAP, Handle produce the Operations analytics report and commit the DB changes for Charlie all at once. Then refresh the API token for Finance. Finally, roll out the containerized app to batch-worker-09.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Bob is asking us to produce the Marketing performance summary and update Eve's record in the DB. When all of that's complete, refresh the API token for HR. Finally, ship the new build to cdn-edge-06.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Can you produce the Operations analytics report and write Rosa's update back to the database in parallel. Once those finish, issue a new API key for Operations. Last step: push the container release to api-gateway-11.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"For the HR team, put together a report on auth-svc-04 and store the Marketing config in the database. When all of that's complete, issue a new secret for auth-svc-04, and lastly push the container image for HR.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Hey, can you produce the Legal performance summary and update Frank's record in the DB, then converge and rotate the API key for payment-api-03. Last step: roll out the containerised app to prod-web-01.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"Please compile a summary for Marketing and write the Marketing changes to the DB in parallel. When that's done, refresh the API token for cdn-edge-06. To wrap up, roll out the containerized app to cdn-edge-06.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"When you get a chance, Start with generate the Legal report and write Alice's update back to the database in parallel. Once those finish, rotate the API key for worker-pool-06. Last step: roll out the containerized app to worker-pool-06.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"compile a summary for Engineering and write the Engineering changes to the DB in parallel. Then refresh the API token for Engineering. Finally, deploy the container to api-gateway-11.",10000,"generate_report -> rotate_api_key, db_write -> rotate_api_key, rotate_api_key -> deploy_container",generate_report;db_write;rotate_api_key;deploy_container,0->2;1->2;2->3,y_shape,generated,train
"For the Engineering team, build a notification rule for staging-db-02's latency and notify the Legal team. When all of that's complete, take a snapshot of payment-api-03, and lastly mark ml-infer-05 with the project identifier.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"For the HR team, configure a threshold alert for auth-svc-04 and blast an alert to HR. After those finish, take a snapshot of staging-db-02. Last step: annotate prod-web-01 with the environment label.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"From Finance: create a monitoring rule for staging-db-02 and send a heads-up to Legal, merge everything and snapshot ml-infer-05 before the upgrade. End with mark payment-api-03 with the project identifier.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Handle add a monitoring rule for auth-svc-04's memory and notify Liam all at once. When that's done, save a snapshot for auth-svc-04. To wrap up, apply the owner tag to auth-svc-04.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Handle create an alert rule for batch-worker-09's p95 latency and ping Sales all at once. After those complete, save a snapshot for batch-worker-09. To wrap up, apply the project tag to batch-worker-09.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Heads-up: Start with add a monitoring rule for payment-api-03's queue depth and send an update to Zoe in parallel. After those complete, save a snapshot for payment-api-03. Last step: tag payment-api-03 with the project label.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Heads-up: add a monitoring rule for ml-infer-05's memory and notify Victor in parallel. When that's done, take a snapshot of staging-db-02. Finally, tag staging-db-02 with the tier label.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"I need you to Handle add a monitoring rule for batch-worker-09's CPU usage and notify Platform all at once. Once those finish, take a snapshot of batch-worker-09. To wrap up, annotate batch-worker-09 for priority.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
Please set up an alert on worker-pool-06 for disk utilization and ping Bob in parallel. Then take a snapshot of worker-pool-06. Last step: apply the cost-center tag to worker-pool-06.,10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"The Marketing team needs us to set up an alert for auth-svc-04's CPU usage and ping Eve about it, then converge and freeze auth-svc-04's state into a snapshot. Last step: apply the HR tag to prod-web-01.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"When you get a chance, add a monitoring rule for batch-worker-09's error rate and send an update to Victor in parallel. After those complete, save a snapshot for cdn-edge-06. Finally, tag cdn-edge-06 with the project label.",10013,"create_alert_rule -> snapshot_vm, send_notification -> snapshot_vm, snapshot_vm -> tag_resource",create_alert_rule;send_notification;snapshot_vm;tag_resource,0->2;1->2;2->3,y_shape,generated,train
"Do me a favor and activate the feature flag on cdn-edge-06 and freeze staging-db-02's state into a snapshot. When all of that's complete, email Alice the update, and lastly change the owner of payment-api-03 to Finance.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Enable the flag for auth-svc-04 and snapshot cdn-edge-06 before the upgrade, then converge and shoot Grace an email. To wrap up, change the owner of cdn-edge-06 to Marketing.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"For the Compliance team, Start with enable the feature flag on billing-db-08 and capture the current image of billing-db-08 in parallel. Once those finish, ping Operations. Last step: transfer ownership of billing-db-08 to Operations.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"For the Operations team, Handle activate the flag on staging-db-02 and capture the current image of staging-db-02 all at once. When that's done, send an update to Support. To wrap up, transfer ownership of staging-db-02 to Support.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"For the Platform team, enable the feature flag on ml-infer-05 and capture the current image of ml-infer-05 in parallel. When that's done, send an update to HR. End with move billing-db-08 over to Karen.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"For the Research team, Start with enable the feature flag on search-index-03 and take a snapshot of search-index-03 in parallel. When that's done, send an update to Zoe. To wrap up, move search-index-03 over to Compliance.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"For the Research team, enable the feature flag on prod-web-01 and capture the current image of prod-web-01 in parallel. Then send an update to Finance. Last step: transfer ownership of prod-web-01 to Finance.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"From Legal: enable the flag for payment-api-03 and create a VM snapshot for auth-svc-04, merge everything and send a heads-up to Marketing. End with transfer ownership of prod-web-01 to Bob.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Heads-up: Start with enable the feature flag on ml-infer-05 and take a snapshot of ml-infer-05 in parallel. When that's done, ping Legal. Last step: change the owner of metrics-proxy-05 to Zoe.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Heads-up: Start with turn on the feature flag for payment-api-03 and take a snapshot of payment-api-03 in parallel. After those complete, send an update to Compliance. Finally, move search-index-03 over to Ivy.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Please Start with activate the flag on payment-api-03 and capture the current image of payment-api-03 in parallel. After those complete, notify Quinn. Finally, transfer ownership of edge-cache-07 to Quinn.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"Please enable the feature flag on feature-store-01 and save a snapshot for feature-store-01 in parallel. After those complete, notify Henry. Last step: change the owner of api-gateway-11 to Compliance.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"We gotta light up the feature for cdn-edge-06 and save ml-infer-05's disk image, merge everything and shoot Grace an email. To wrap up, change the owner of cdn-edge-06 to Legal.",10023,"enable_feature_flag -> send_notification, snapshot_vm -> send_notification, send_notification -> transfer_ownership",enable_feature_flag;snapshot_vm;send_notification;transfer_ownership,0->2;1->2;2->3,y_shape,generated,train
"ASAP, trigger the build pipeline for billing-db-08 and generate the Marketing report in parallel. When that's done, take a fresh DB backup for Marketing. Finally, activate the flag on cdn-edge-06.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"For the Platform team, Handle trigger the build pipeline for payment-api-03 and generate the Legal report all at once. After those complete, dump the database for payment-api-03. End with enable the feature flag on payment-api-03.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"For the Platform team, Start with trigger the build pipeline for batch-worker-09 and generate the Support report in parallel. When that's done, take a fresh DB backup for batch-worker-09. End with activate the flag on batch-worker-09.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
Heads-up: trigger the build pipeline for ml-infer-05 and produce the HR analytics report in parallel. Then back up the database for ml-infer-05. End with activate the flag on ml-infer-05.,10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
I need you to Start with kick off the pipeline for auth-svc-04 and compile a summary for Support in parallel. Then take a fresh DB backup for auth-svc-04. End with activate the flag on auth-svc-04.,10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"I need you to fire off the pipeline for Finance and build a compliance doc for HR. Once both are done, dump the database on auth-svc-04. Finally, switch on the flag for Legal.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
"Please Start with kick off the pipeline for ml-infer-05 and generate the Compliance report in parallel. Then dump the database for ml-infer-05. Finally, enable the feature flag on ml-infer-05.",10026,"run_pipeline -> backup_database, generate_report -> backup_database, backup_database -> enable_feature_flag",run_pipeline;generate_report;backup_database;enable_feature_flag,0->2;1->2;2->3,y_shape,generated,train
